"ID" "sec" "frame" "pos_y" "pos_x" "dY" "absdY" "dv" "absdR" "size" "cat" "gp" "cond" "pck" "day" "expe" "plong"
"341691" 20 2568 25680 380.784 1144.134 -0.2272145 3.395222 0.04437059 3.971486 340.3182 9 "Sti" "VA" 7 16 56 28
"341701" 20 2569 25690 384.4751 1151.792 -0.6392491 5.543139 1.418186 10.65108 360.1667 9 "Sti" "VA" 7 16 56 28
"344631...4568" 20 2862 28620 114.1334 1137.476 2.547114 22.08686 1.180511 3.864966 453.7727 10 "Sti" "VA" 7 16 56 28
"344641...4569" 20 2863 28630 121.9404 1156.426 -7.613595 66.01998 12.37902 36.74702 385.3333 10 "Sti" "VA" 7 16 56 28
"344651" 20 2864 28640 226.6912 1166.056 -11.91247 103.2969 -4.211715 8.07974 392.9545 10 "Sti" "VA" 7 16 56 28
"344661" 20 2865 28650 303.9119 1146.357 -5.331057 46.22734 -5.135864 3.969008 435.7778 10 "Sti" "VA" 7 16 56 28
"344671" 20 2866 28660 331.2188 1148.25 -1.862045 16.1464 -2.592867 9.910488 410.2727 10 "Sti" "VA" 7 16 56 28
"344681" 20 2867 28670 339.5454 1149.685 -2.496654 21.6493 4.465011 3.808693 407.5 10 "Sti" "VA" 7 16 56 28
"344691" 20 2868 28680 378.1881 1147.81 -3.103665 26.9129 -4.08959 15.14212 398.1818 10 "Sti" "VA" 7 16 56 28
"344701" 20 2869 28690 386.5585 1154.511 -0.3859587 3.701689 -0.7268926 3.583711 301.5 10 "Sti" "VA" 7 16 56 28
"100" 21 99 989.625 39.51533 39.45925 -5.717145 49.57524 13.75386 52.67329 464.5625 1 "Sti" "VA" 7 17 59 46
"101" 21 100 1000.75 152.578 74.92804 -13.89264 120.4676 -3.009026 120.3993 492.25 1 "Sti" "VA" 7 17 59 46
"102" 21 101 1010 237.61 91.29766 -5.913741 51.27999 -6.538843 48.44476 339 1 "Sti" "VA" 7 17 59 46
"103" 21 102 1020 275.3928 84.50684 -3.476666 30.14731 -3.404032 29.86699 446.4091 1 "Sti" "VA" 7 17 59 46
"104" 21 103 1030 285.9149 102.0929 0.2380801 2.853302 -0.9027992 3.454266 395.7778 1 "Sti" "VA" 7 17 59 46
"105" 21 104 1040 285.2429 102.1255 0.004035401 1.867328 -0.1356023 1.890435 300.6818 1 "Sti" "VA" 7 17 59 46
"106" 21 105 1050 292.6291 95.1761 -4.333715 37.57907 8.727807 32.31963 285.4444 1 "Sti" "VA" 7 17 59 46
"40010" 21 399 3990 30.22691 95.35218 -0.4376671 6.151669 1.435314 2.598782 342.8333 2 "Sti" "VA" 7 17 59 46
"40110" 21 400 4000 40.2119 91.50474 -0.6877836 6.088757 -0.9924977 3.684627 501.9545 2 "Sti" "VA" 7 17 59 46
"40210" 21 401 4010 40.48304 86.52279 0.0950843 0.8245071 -0.03335632 3.773572 504.1667 2 "Sti" "VA" 7 17 59 46
"40310" 21 402 4020 39.66261 83.12135 0.09339802 0.8098849 0.05340427 2.796059 508 2 "Sti" "VA" 7 17 59 46
"40410" 21 403 4030 39.12079 81.26365 0.7457741 6.553005 -1.874858 3.251243 501.2222 2 "Sti" "VA" 7 17 59 46
"40510" 21 404 4040 20.74081 94.84736 1.471888 16.78442 2.581351 9.20011 270.8182 2 "Sti" "VA" 7 17 59 46
"40610" 21 405 4050 20.90471 82.14568 -0.06567551 1.871182 -0.5621404 10.62162 368.0556 2 "Sti" "VA" 7 17 59 46
"70012" 21 699 6990 45.83139 82.90108 -4.667683 40.47501 9.009261 29.93673 427.1111 3 "Sti" "VA" 7 17 59 46
"70111" 21 700 7000 141.8844 89.25077 -15.15943 131.4523 4.160539 113.6261 321.7727 3 "Sti" "VA" 7 17 59 46
"70211" 21 701 7010 269.0702 88.21005 -13.31074 115.4218 -1.14665 104.9503 312.6111 3 "Sti" "VA" 7 17 59 46
"70311" 21 702 7020 373.5028 54.02278 -6.649333 58.64499 -12.08538 52.22878 306.6364 3 "Sti" "VA" 7 17 59 46
"70411" 21 703 7030 382.5613 37.4721 -0.1182073 3.364556 1.116148 3.396398 288.9444 3 "Sti" "VA" 7 17 59 46
"70511...4595" 21 704 7040 386.3345 46.19234 0.04049465 4.114744 -2.051704 5.05393 332.8182 3 "Sti" "VA" 7 17 59 46
"70611" 21 705 7050 381.1401 51.58264 -0.03794556 5.995504 2.287729 5.793203 418.7778 3 "Sti" "VA" 7 17 59 46
"100012" 21 999 9990 164.7601 43.09495 2.835786 24.59003 2.894096 25.90833 467.5 4 "Sti" "VA" 7 17 59 46
"100112" 21 1000 10000 161.9331 50.25078 -1.466851 13.61113 2.097247 28.0736 397.1818 4 "Sti" "VA" 7 17 59 46
"100212" 21 1001 10010 171.1168 95.72296 -1.339549 11.61567 1.378817 16.68348 359.7778 4 "Sti" "VA" 7 17 59 46
"100312" 21 1002 10020 206.0776 96.61678 -7.404809 64.20953 5.357253 59.87064 331 4 "Sti" "VA" 7 17 59 46
"100412" 21 1003 10030 286.1797 95.8545 -8.769341 76.04183 -1.453608 70.51464 379.5556 4 "Sti" "VA" 7 17 59 46
"100512" 21 1004 10040 347.0769 97.57833 -4.76644 41.33136 -4.313957 39.3082 233.3182 4 "Sti" "VA" 7 17 59 46
"100612" 21 1005 10050 373.5905 82.6949 -2.565892 22.24969 -0.2526509 18.75079 403.1111 4 "Sti" "VA" 7 17 59 46
"130012" 21 1299 12990 86.12898 86.53352 -10.52004 91.2227 8.613735 58.40337 298.5556 5 "Sti" "VA" 7 17 59 46
"130112" 21 1300 13000 211.7373 70.90884 -15.19999 131.8041 -2.608923 120.0132 465.0455 5 "Sti" "VA" 7 17 59 46
"130212" 21 1301 13010 307.3457 54.35917 -7.618274 66.06055 -2.646082 63.44222 467.4375 5 "Sti" "VA" 7 17 59 46
"130312" 21 1302 13020 376.6314 56.87688 -5.723632 49.99017 -8.418064 50.02859 452.5 5 "Sti" "VA" 7 17 59 46
"130412" 21 1303 13030 385.0903 57.54071 0.6550502 5.858538 0.2685299 5.906092 491.2778 5 "Sti" "VA" 7 17 59 46
"130512" 21 1304 13040 388.5674 73.46058 -1.101658 9.552839 0.01674745 14.83619 343.7727 5 "Sti" "VA" 7 17 59 46
"130612" 21 1305 13050 390.3707 84.3008 0.4363184 3.78346 -0.2377701 5.076124 382.2778 5 "Sti" "VA" 7 17 59 46
"160012" 21 1599 15990 73.35715 71.89008 -9.636281 83.55935 10.37867 47.05255 425.7778 6 "Sti" "VA" 7 17 59 46
"160112" 21 1600 16000 201.4723 53.88633 -16.22148 140.6618 -2.063417 132.56 491.2727 6 "Sti" "VA" 7 17 59 46
"160212" 21 1601 16010 310.731 54.6881 -7.23901 62.77183 -7.752756 63.38124 521.4444 6 "Sti" "VA" 7 17 59 46
"160312" 21 1602 16020 352.9411 67.02998 -5.438035 47.15499 0.6085851 49.5197 477.1818 6 "Sti" "VA" 7 17 59 46
"160412" 21 1603 16030 389.0496 82.47659 -1.141696 10.94852 -3.882785 12.25353 345.6667 6 "Sti" "VA" 7 17 59 46
"160512" 21 1604 16040 389.0071 79.0272 0.2665304 3.308922 -0.7443431 4.508067 379.2273 6 "Sti" "VA" 7 17 59 46
"160612" 21 1605 16050 385.3311 55.4904 -0.2171361 3.138092 1.575331 4.671926 339.7222 6 "Sti" "VA" 7 17 59 46
"189912" 21 1899 18990 66.50431 87.26145 -7.383786 64.02723 6.958175 33.67495 331.1667 7 "Sti" "VA" 7 17 59 46
"190012" 21 1900 18999.9 161.8415 76.49346 -11.13225 96.53136 -1.74027 86.57359 486.5 7 "Sti" "VA" 7 17 59 46
"190112" 21 1901 19010 225.2162 74.21497 -3.952291 34.27161 -4.073362 30.5026 473.5556 7 "Sti" "VA" 7 17 59 46
"190212" 21 1902 19020 270.6659 85.36587 -7.960493 69.02805 3.967928 69.03708 329 7 "Sti" "VA" 7 17 59 46
"190312" 21 1903 19030 338.546 62.06777 -6.531953 56.6407 -3.390171 48.85971 460.7222 7 "Sti" "VA" 7 17 59 46
"190412" 21 1904 19040 376.9324 43.56233 -1.33841 13.48071 -4.586359 12.4527 429.8182 7 "Sti" "VA" 7 17 59 46
"190512" 21 1905 19050 376.5748 58.64918 -0.08217124 1.07787 0.6631612 3.238047 458.2778 7 "Sti" "VA" 7 17 59 46
"219912" 21 2199 21990 45.59766 79.30988 -4.604555 39.92761 8.249719 17.83034 431.5556 8 "Sti" "VA" 7 17 59 46
"220012" 21 2200 22000 132.7594 77.43749 -12.78115 110.8295 1.535442 98.87081 449 8 "Sti" "VA" 7 17 59 46
"220112" 21 2201 22010 234.6951 82.92786 -8.965376 77.74172 -3.290302 70.60811 466.3889 8 "Sti" "VA" 7 17 59 46
"220212" 21 2202 22020 313.6118 57.94942 -11.94343 103.5654 2.019311 95.99852 333.8636 8 "Sti" "VA" 7 17 59 46
"220312" 21 2203 22030 389.3001 50.16717 -2.153125 21.35115 -9.464234 21.57 334.9444 8 "Sti" "VA" 7 17 59 46
"220412" 21 2204 22040 385.5367 62.49001 -0.08245318 7.450595 1.256621 7.497063 395.6818 8 "Sti" "VA" 7 17 59 46
"220512" 21 2205 22050 388.8789 73.31818 -0.147873 2.454685 -0.1431554 2.946442 433.4444 8 "Sti" "VA" 7 17 59 46
"249912" 21 2499 24990 90.49506 55.63369 -9.701126 84.12164 4.913829 83.21179 457.1667 9 "Sti" "VA" 7 17 59 46
"250012" 21 2500 25000 189.052 62.64234 -12.19168 105.718 -0.5386184 98.38189 330.5455 9 "Sti" "VA" 7 17 59 46
"250112" 21 2501 25010 277.9736 66.91523 -5.960079 51.6818 -6.597995 52.42509 350.7222 9 "Sti" "VA" 7 17 59 46
"250212" 21 2502 25019.6 318.3933 74.44477 -7.345041 63.69125 4.301301 63.66908 434.3 9 "Sti" "VA" 7 17 59 46
"250312" 21 2503 25030 385.1516 80.74804 -3.839425 33.29291 -6.652903 33.56222 425.2222 9 "Sti" "VA" 7 17 59 46
"250412" 21 2504 25040 390.9166 89.2892 0.3609902 4.683494 -1.540145 5.270738 309.0909 9 "Sti" "VA" 7 17 59 46
"250512" 21 2505 25050 384.0754 84.4869 0.9671872 8.386797 -0.1534497 9.364566 422.7778 9 "Sti" "VA" 7 17 59 46
"279912" 21 2799 27990 36.24832 79.14997 -2.581626 24.77086 6.085124 14.01594 414.6667 10 "Sti" "VA" 7 17 59 46
"280012" 21 2800 28000 95.17936 83.54525 -8.651786 75.02247 2.015761 61.01023 426.8182 10 "Sti" "VA" 7 17 59 46
"280112" 21 2801 28010 156.3324 85.68797 -5.416638 46.96944 -3.041134 42.32257 406.0556 10 "Sti" "VA" 7 17 59 46
"280212" 21 2802 28020 198.3748 86.73096 -4.814542 41.74847 -0.1933756 34.81244 354.6364 10 "Sti" "VA" 7 17 59 46
"280312" 21 2803 28030 244.192 77.13862 -5.98236 51.87501 4.484413 47.23515 373.8889 10 "Sti" "VA" 7 17 59 46
"280412" 21 2804 28040.1 315.761 51.89279 -8.758559 75.94834 -4.79146 69.91134 445.6 10 "Sti" "VA" 7 17 59 46
"280511" 21 2805 28050 363.3784 52.41991 -3.62632 31.44501 -0.4914328 33.52785 376.8889 10 "Sti" "VA" 7 17 59 46
"356510" 22 99 990 29.7059 156.8285 -1.783492 15.48254 4.567059 9.968968 339.9444 1 "Sti" "VA" 7 17 59 37
"356610" 22 100 1000 82.73989 173.5004 -9.273121 80.41027 1.859109 45.63615 362.4545 1 "Sti" "VA" 7 17 59 37
"356710" 22 101 1010 156.4195 169.9172 -6.519935 56.53649 -1.787353 32.16457 360.7778 1 "Sti" "VA" 7 17 59 37
"356810" 22 102 1020 197.9115 175.6427 -4.731794 41.03094 1.625213 34.35324 361.5909 1 "Sti" "VA" 7 17 59 37
"356910" 22 103 1030 254.0113 169.6159 -7.063333 61.24848 -0.5428828 49.77708 320.6667 1 "Sti" "VA" 7 17 59 37
"357010" 22 104 1040 300.6558 174.7131 -2.952118 25.59878 -3.972915 25.60381 389.5909 1 "Sti" "VA" 7 17 59 37
"357110" 22 105 1050 318.7989 173.193 -2.435335 21.11759 0.7376547 11.59113 322.3889 1 "Sti" "VA" 7 17 59 37
"386511" 22 399 3990 250.5633 194.155 -3.392739 29.41955 3.019283 3.445701 288.3889 2 "Sti" "VA" 7 17 59 37
"386611" 22 400 4000 278.1933 171.8561 -2.032398 17.62359 -2.721308 16.72183 352.5 2 "Sti" "VA" 7 17 59 37
"386711" 22 401 4010 290.0704 181.5991 -1.913924 16.59626 2.238538 12.23396 344.3889 2 "Sti" "VA" 7 17 59 37
"386811" 22 402 4020 319.2318 172.7823 -2.738087 23.9513 -3.322156 21.85711 318.0909 2 "Sti" "VA" 7 17 59 37
"386911" 22 403 4030 325.695 174.0584 -0.6752368 7.680243 1.475817 4.932674 303.1667 2 "Sti" "VA" 7 17 59 37
"387011" 22 404 4040 346.7501 174.3361 -3.460336 30.00571 1.070095 28.48755 322.9091 2 "Sti" "VA" 7 17 59 37
"387111" 22 405 4050 366.6017 171.1634 -1.200447 10.40947 -1.045946 6.482587 247.4444 2 "Sti" "VA" 7 17 59 37
"41652" 22 699 6990 80.36854 163.2004 -7.067258 61.28251 -0.8690893 16.00106 292 3 "Sti" "VA" 7 17 59 37
"41662" 22 700 7000 121.889 163.1104 -1.592271 14.43014 -5.355274 11.95052 356.3636 3 "Sti" "VA" 7 17 59 37
"41672" 22 701 7010 122.8316 164.5998 -0.497484 5.185821 1.979867 3.601258 351.7222 3 "Sti" "VA" 7 17 59 37
"41682" 22 702 7020 139.7157 166.974 -3.18286 27.59962 0.3470831 19.06484 317.4545 3 "Sti" "VA" 7 17 59 37
"41692" 22 703 7030 169.9405 165.137 -3.136289 27.19579 0.8030257 17.90063 276.6111 3 "Sti" "VA" 7 17 59 37
"41702" 22 704 7040 194.2353 163.4568 -2.855482 24.76082 -0.3375535 16.77064 245.0455 3 "Sti" "VA" 7 17 59 37
"41713" 22 705 7050 219.55 168.4907 -4.042225 35.05146 2.721521 34.19228 275.7778 3 "Sti" "VA" 7 17 59 37
"44652" 22 999 9990 52.34523 202.9412 -4.985205 43.22835 3.507907 28.39512 273 4 "Sti" "VA" 7 17 59 37
"44662" 22 1000 10000 89.38413 207.3566 -1.67851 14.55491 -4.318599 6.039503 345.4091 4 "Sti" "VA" 7 17 59 37
"44672" 22 1001 10010 99.1598 196.5084 -2.93053 25.41159 4.160024 6.109034 322 4 "Sti" "VA" 7 17 59 37
"44682" 22 1002 10020 138.199 174.6469 -3.385409 29.35599 -4.592331 11.06148 338.6818 4 "Sti" "VA" 7 17 59 37
"44692" 22 1003 10030 152.3286 179.4466 -1.912072 16.5802 2.239142 11.30619 341.8889 4 "Sti" "VA" 7 17 59 37
"44702" 22 1004 10040 183.3019 168.2131 -4.447154 38.56273 0.6463208 24.06567 319.3636 4 "Sti" "VA" 7 17 59 37
"44713" 22 1005 10050 213.5458 174.7755 -2.635427 22.85265 -0.4994654 16.94229 323.5556 4 "Sti" "VA" 7 17 59 37
"47652" 22 1299 12990 63.81878 161.3002 -6.046071 52.42746 0.6873478 13.25668 288.6667 5 "Sti" "VA" 7 17 59 37
"47662" 22 1300 13000 95.35478 175.2397 0.09142072 13.9735 -4.591585 20.0166 348.3636 5 "Sti" "VA" 7 17 59 37
"47672" 22 1301 13010 97.93356 180.9521 -3.941251 34.17588 6.248928 12.83877 309.0556 5 "Sti" "VA" 7 17 59 37
"47682" 22 1302 13020 151.2191 179.9897 -5.51428 47.81613 -2.428487 31.43497 341.2727 5 "Sti" "VA" 7 17 59 37
"47692" 22 1303 13030 186.0583 170.9109 -3.706429 32.13966 -0.3832875 18.37302 360.1111 5 "Sti" "VA" 7 17 59 37
"47702" 22 1304 13040 216.937 167.8142 -2.696447 23.38178 -1.032227 16.96298 293.1364 5 "Sti" "VA" 7 17 59 37
"47713" 22 1305 13050 240.8543 171.998 -3.032366 26.29464 0.5097675 22.18869 305.1667 5 "Sti" "VA" 7 17 59 37
"50652" 22 1599 15990 127.8761 216.5493 0.8444415 7.322429 0.4485109 5.685266 344.8889 6 "Sti" "VA" 7 17 59 37
"50662" 22 1600 16000 135.4699 210.9987 -3.415726 29.61888 4.474785 11.24524 334.9545 6 "Sti" "VA" 7 17 59 37
"50672" 22 1601 16010 171.9656 203.7947 -3.681686 31.92511 -0.6411246 14.47676 319.1667 6 "Sti" "VA" 7 17 59 37
"50682" 22 1602 16020 202.1836 203.0359 -3.23941 28.08999 -1.828268 21.0516 356.2727 6 "Sti" "VA" 7 17 59 37
"50692" 22 1603 16030 220.3274 200.2294 -1.499572 13.00328 -0.004569256 9.005244 361.6111 6 "Sti" "VA" 7 17 59 37
"50702" 22 1604 16040 240.9519 203.9355 -3.352598 29.07148 2.048916 18.67194 312.2273 6 "Sti" "VA" 7 17 59 37
"50713" 22 1605 16050 275.7716 178.6121 -4.110249 35.64132 0.103758 14.03541 319.2778 6 "Sti" "VA" 7 17 59 37
"53642" 22 1899 18990 73.732 208.652 -6.449838 55.92866 -0.9902211 19.81922 320.5556 7 "Sti" "VA" 7 17 59 37
"53652" 22 1900 18999.9 127.5207 205.1784 -5.164864 44.78623 -0.4458509 19.21965 326.4 7 "Sti" "VA" 7 17 59 37
"53662" 22 1901 19010 164.7404 205.8407 -5.223156 45.2917 1.44981 34.60651 263.7778 7 "Sti" "VA" 7 17 59 37
"53672" 22 1902 19020 224.7996 215.8569 -7.157505 62.06507 -1.332945 48.13018 243.1818 7 "Sti" "VA" 7 17 59 37
"53682" 22 1903 19030 269.6478 211.6417 -3.473847 30.12287 -1.328464 16.28949 266.7222 7 "Sti" "VA" 7 17 59 37
"53692" 22 1904 19040 300.0661 204.9129 -2.751371 23.85804 -2.352055 17.55041 304.6818 7 "Sti" "VA" 7 17 59 37
"53702" 22 1905 19050 313.8434 202.2905 -2.329915 20.20346 3.463995 20.90278 346 7 "Sti" "VA" 7 17 59 37
"56642" 22 2199 21990 39.58299 180.6714 1.157286 21.31049 7.170275 9.658491 398.3889 8 "Sti" "VA" 7 17 59 37
"56652" 22 2200 22000 84.59102 193.9473 -11.05133 95.82971 6.01512 49.96586 351.0909 8 "Sti" "VA" 7 17 59 37
"56662" 22 2201 22010 177.8075 203.4661 -7.33554 63.60887 -4.53235 47.49969 371.3889 8 "Sti" "VA" 7 17 59 37
"56672" 22 2202 22020 218.3522 204.4453 -3.149608 27.31128 -1.704803 21.43984 370.0455 8 "Sti" "VA" 7 17 59 37
"56682" 22 2203 22030 247.8023 207.8177 -3.797182 32.92661 0.9080861 19.71904 301.9444 8 "Sti" "VA" 7 17 59 37
"56692" 22 2204 22040 284.0387 192.8506 -5.854566 50.76686 2.275495 32.51438 373.7273 8 "Sti" "VA" 7 17 59 37
"56702" 22 2205 22050 343.6818 173.9689 -6.371878 55.25264 -1.253016 46.03371 338.4444 8 "Sti" "VA" 7 17 59 37
"59642" 22 2499 24990 74.70184 197.9452 -8.358918 72.48292 2.760125 15.075 325 9 "Sti" "VA" 7 17 59 37
"59652" 22 2500 25000 150.6283 180.149 -6.88181 59.67443 -4.889841 23.30035 356.6818 9 "Sti" "VA" 7 17 59 37
"59662" 22 2501 25010 176.3368 172.2442 -1.823639 15.81337 0.9077456 10.58488 358.6667 9 "Sti" "VA" 7 17 59 37
"59672" 22 2502 25020 220.4369 171.2745 -7.563983 65.58978 1.988839 52.74911 367.0455 9 "Sti" "VA" 7 17 59 37
"59682" 22 2503 25030 280.7013 178.4933 -6.141695 53.25665 -0.08441079 50.34969 385 9 "Sti" "VA" 7 17 59 37
"59692" 22 2504 25040 335.3341 190.2559 -5.509264 47.77263 -2.606177 44.31541 362.9091 9 "Sti" "VA" 7 17 59 37
"59702" 22 2505 25050 367.4175 184.4447 -1.984629 17.20937 -1.74056 10.38224 218.7778 9 "Sti" "VA" 7 17 59 37
"62642" 22 2799 27990 77.55114 175.6898 -5.343659 46.33662 -2.277508 24.43271 364 10 "Sti" "VA" 7 17 59 37
"62652" 22 2800 28000 115.4473 179.7068 -3.512279 30.45612 -1.027365 16.3679 336.0909 10 "Sti" "VA" 7 17 59 37
"62662" 22 2801 28010 138.1548 188.998 -2.165694 18.77944 -0.1220246 21.95164 308.9444 10 "Sti" "VA" 7 17 59 37
"62672" 22 2802 28020 162.1986 190.4413 -2.856249 24.76747 -0.3317875 14.18084 339 10 "Sti" "VA" 7 17 59 37
"62682" 22 2803 28030 173.1611 198.246 -0.1081656 1.060858 -1.742827 9.640506 283.2222 10 "Sti" "VA" 7 17 59 37
"62692" 22 2804 28040 181.2426 207.787 -2.96936 25.74829 3.680105 21.90179 304.0455 10 "Sti" "VA" 7 17 59 37
"62702" 22 2805 28050 214.5085 210.7155 -3.435859 29.79346 -0.5172861 21.08622 329.6111 10 "Sti" "VA" 7 17 59 37
"70301" 23 99 990 27.03574 306.308 -0.8976392 7.783724 1.95202 9.884817 357.6667 1 "Sti" "VA" 7 17 59 27
"70312" 23 100 1000 63.00125 293.0225 -7.608409 65.97501 2.862746 15.22549 254.5 1 "Sti" "VA" 7 17 59 27
"70321" 23 101 1010 109.6774 294.4721 -1.692529 14.67647 -3.452147 5.282536 258 1 "Sti" "VA" 7 17 59 27
"70331" 23 102 1020 134.8881 306.1635 -5.682675 49.27634 2.693362 53.47605 341.2273 1 "Sti" "VA" 7 17 59 27
"70341" 23 103 1030 172.8589 340.2554 -1.446543 12.54345 -3.322057 15.19322 312.9444 1 "Sti" "VA" 7 17 59 27
"70351" 23 104 1040 188.1557 335.1438 -3.720113 32.25832 1.593933 15.31206 371.1818 1 "Sti" "VA" 7 17 59 27
"70361" 23 105 1050 221.1426 330.7199 -3.450827 29.92325 1.247143 19.17766 343.4444 1 "Sti" "VA" 7 17 59 27
"73302" 23 399 3990 190.353 347.3308 0.106369 3.981807 0.809589 4.159425 281.6111 2 "Sti" "VA" 7 17 59 27
"73313" 23 400 4000 208.2325 327.058 -5.984248 51.89138 6.008607 10.8101 232.5455 2 "Sti" "VA" 7 17 59 27
"73322" 23 401 4010 276.608 302.4764 -8.166822 70.81719 2.247568 43.69838 346.6111 2 "Sti" "VA" 7 17 59 27
"73332" 23 402 4020 355.1619 312.2725 -7.109633 61.64996 -8.357621 53.2684 383.7273 2 "Sti" "VA" 7 17 59 27
"73342" 23 403 4030 370.3934 312.4093 0.5467582 8.597739 -0.3184707 9.449892 393.8889 2 "Sti" "VA" 7 17 59 27
"73352" 23 404 4040 371.986 326.5973 -0.04984598 6.093499 -0.8566838 11.72881 364.5 2 "Sti" "VA" 7 17 59 27
"73362" 23 405 4050 373.6595 323.7983 -1.092498 9.593688 1.267228 2.544419 285.6667 2 "Sti" "VA" 7 17 59 27
"76301" 23 699 6990 243.2347 324.1037 -3.1089 26.95829 -4.6023 15.32207 360.0556 3 "Sti" "VA" 7 17 59 27
"76312" 23 700 7000 266.5348 317.562 -4.740171 41.10358 5.131323 18.10415 339.9545 3 "Sti" "VA" 7 17 59 27
"76321" 23 701 7010 324.1648 318.2131 -7.341772 63.66291 -0.05379767 64.92311 311.5 3 "Sti" "VA" 7 17 59 27
"76331" 23 702 7020 378.242 351.9826 -2.682687 24.07811 -6.53556 27.60271 226.2273 3 "Sti" "VA" 7 17 59 27
"76341" 23 703 7030 379.9319 348.4093 0.001300649 3.070508 0.003766197 4.36161 209.4444 3 "Sti" "VA" 7 17 59 27
"76351" 23 704 7040 378.489 332.3978 0.6837357 5.934217 -0.09556882 20.774 350.7273 3 "Sti" "VA" 7 17 59 27
"76361" 23 705 7050 373.0539 315.243 0.2487825 2.157275 0.316268 5.8633 392.7222 3 "Sti" "VA" 7 17 59 27
"79302" 23 999 9990 70.62563 317.0289 -1.419949 22.04489 6.859314 21.09813 377.9444 4 "Sti" "VA" 7 17 59 27
"79313" 23 1000 10000 124.0615 319.0571 -8.176941 70.90494 1.981613 11.07048 341 4 "Sti" "VA" 7 17 59 27
"79322" 23 1001 10010 187.3406 301.2415 -6.488553 56.26437 -2.247752 30.35794 355.9444 4 "Sti" "VA" 7 17 59 27
"79332" 23 1002 10020 241.6202 320.3604 -6.342532 54.99817 -0.1826432 59.15053 341.1364 4 "Sti" "VA" 7 17 59 27
"79342" 23 1003 10030 287.196 345.3676 -2.5592 22.19166 -3.672098 17.81153 249.8333 4 "Sti" "VA" 7 17 59 27
"79352" 23 1004 10040 295.1337 341.9277 -0.514523 4.461598 -0.787807 1.942402 271 4 "Sti" "VA" 7 17 59 27
"79362" 23 1005 10050 294.9812 337.6634 0.7730134 6.703053 -1.416253 12.80662 342.5556 4 "Sti" "VA" 7 17 59 27
"82302" 23 1299 12990 226.0036 292.8244 -1.615096 14.00503 1.267646 6.334186 257.6111 5 "Sti" "VA" 7 17 59 27
"82313" 23 1300 13000 260.2535 291.357 -6.763279 58.64661 2.150965 52.17101 308.7273 5 "Sti" "VA" 7 17 59 27
"82322" 23 1301 13010 309.6443 317.736 -2.695516 23.3737 -4.447404 26.20224 307.7222 5 "Sti" "VA" 7 17 59 27
"82332" 23 1302 13020 320.6202 330.2226 -1.212634 10.51515 0.2921521 14.40227 279.3636 5 "Sti" "VA" 7 17 59 27
"82342" 23 1303 13030 330.5373 331.5627 -2.282054 19.78844 4.111612 10.07129 352.0556 5 "Sti" "VA" 7 17 59 27
"82352" 23 1304 13040 370.1344 307.3801 -3.536951 33.61416 -6.205403 11.67752 362.4091 5 "Sti" "VA" 7 17 59 27
"82362" 23 1305 13050 372.2495 291.96 0.1309099 6.730325 1.81599 7.939825 321.4444 5 "Sti" "VA" 7 17 59 27
"85302" 23 1599 15990 62.66116 301.062 0.8824909 12.47346 -3.49286 24.67659 362.3333 6 "Sti" "VA" 7 17 59 27
"85313" 23 1600 16000 47.91736 288.7646 1.434114 12.43567 0.972421 7.147515 320.2727 6 "Sti" "VA" 7 17 59 27
"85322" 23 1601 16010 46.59968 295.4915 -2.931936 25.42378 6.771738 24.74999 281.7778 6 "Sti" "VA" 7 17 59 27
"85332" 23 1602 16020 101.77 321.9434 -7.56435 65.59296 -0.411376 38.16536 272.6364 6 "Sti" "VA" 7 17 59 27
"85342" 23 1603 16030 158.0296 331.475 -4.345965 37.68529 -3.65578 17.89097 290.6667 6 "Sti" "VA" 7 17 59 27
"85352" 23 1604 16040 178.881 326.6077 -2.246899 19.4836 0.02845988 12.17548 358.5909 6 "Sti" "VA" 7 17 59 27
"85362" 23 1605 16050 200.2459 338.4314 -1.796735 15.58008 -0.8861493 16.00237 273.3333 6 "Sti" "VA" 7 17 59 27
"88292" 23 1899 18990 46.73638 294.9979 -3.658602 31.72494 3.562972 10.23117 269.2778 7 "Sti" "VA" 7 17 59 27
"88302" 23 1900 18999.9 90.05877 299.4481 -3.933334 34.10723 -3.113747 12.6805 332.2 7 "Sti" "VA" 7 17 59 27
"88313" 23 1901 19010 112.8085 308.799 -3.005895 26.0651 1.704692 29.18792 342.8889 7 "Sti" "VA" 7 17 59 27
"88322" 23 1902 19020 142.2238 333.9889 -3.990425 34.60228 0.6983949 27.68568 337.6818 7 "Sti" "VA" 7 17 59 27
"88332" 23 1903 19030 177.3061 343.2704 -2.561344 22.21025 -2.943707 12.32586 256.1667 7 "Sti" "VA" 7 17 59 27
"88342" 23 1904 19040 185.3098 328.4884 -0.4738018 5.818934 -0.1340792 12.26705 349.3182 7 "Sti" "VA" 7 17 59 27
"88352" 23 1905 19050 199.3652 330.4213 -3.015385 26.14739 2.852075 22.29426 344.8333 7 "Sti" "VA" 7 17 59 27
"91292" 23 2199 21990 77.27062 306.4199 -7.522279 65.22815 1.645886 8.490519 356.1111 8 "Sti" "VA" 7 17 59 27
"91302" 23 2200 22000 138.1209 301.7129 -4.916338 42.63118 -3.707634 22.77151 288.1818 8 "Sti" "VA" 7 17 59 27
