"ID" "sec" "frame" "pos_y" "pos_x" "y2" "x2" "dY" "absdY" "dv" "absdR" "size" "cat" "gp" "cond" "pck" "expe" "plong" "day"
"6944" 3 678 6780 383.647864206032 304.194373784091 NA NA -0.416796047866129 3.6441327478754 -0.299563842323892 3.55479639066448 219.5 3 "Sti" "P2" 5 32 55 9
"6945" 3 679 6790 383.383389099496 309.317714954507 NA NA 0.268354751385207 2.77729731027887 -0.222904985972946 4.26566636728967 288.166666666667 3 "Sti" "P2" 5 32 55 9
"6946" 3 680 6799.6 380.041374145556 312.369264694325 NA NA 1.24491185397843 10.8845179279584 -2.13558783223567 11.0722016652243 312.95 3 "Sti" "P2" 5 32 55 9
"6947" 3 681 6810 361.078630950984 296.494616187329 NA NA 3.68758079181585 32.2412700232911 -2.38269185508108 38.0519946018517 287.722222222222 3 "Sti" "P2" 5 32 55 9
"7165" 3 975 9750 26.577108786941 287.87255259162 NA NA 0.0388672554128881 0.482671894913874 -0.00729234324451866 0.869196834263107 317.333333333333 4 "Sti" "P2" 5 32 55 9
"7166" 3 976 9760 40.4883550393386 290.421777385384 NA NA -6.13663727646855 53.6538697415736 8.72061935946893 20.5658778439688 312.545454545455 4 "Sti" "P2" 5 32 55 9
"7167" 3 977 9770 122.281614364613 313.753193740159 NA NA -9.05772430796358 79.1935286835514 -1.21302233679533 50.3071950160878 332.666666666667 4 "Sti" "P2" 5 32 55 9
"7168" 3 978 9780 199.372667992632 327.750710212838 NA NA -8.84699203729753 77.351053514941 -1.48792370084428 51.5628790574341 370.818181818182 4 "Sti" "P2" 5 32 55 9
"7169" 3 979 9790 261.502832459797 337.830875867038 NA NA -5.5276544294416 48.3294086601717 -1.53454920466083 25.8819706364843 348.611111111111 4 "Sti" "P2" 5 32 55 9
"7170" 3 980 9800 316.107324275496 328.476818163952 NA NA -7.1668552411032 62.6612752618402 1.70206556457237 42.9163721737964 343.181818181818 4 "Sti" "P2" 5 32 55 9
"7171" 3 981 9810 369.712136978329 334.50532504734 NA NA -3.62726804297075 31.7139433744276 -4.38075770775339 28.9119057690045 299.777777777778 4 "Sti" "P2" 5 32 55 9
"7172" 3 982 9818.875 379.301465040646 335.695831760707 NA NA 0.692872464051256 7.337341800177 -3.14145090295722 16.2607098905136 333.3125 4 "Sti" "P2" 5 32 55 9
"7445" 3 1275 12750 19.7671201815524 321.857939109268 NA NA -0.197397473953476 1.72588632465342 0.968594071823908 1.7382418639728 302.666666666667 5 "Sti" "P2" 5 32 55 9
"7446" 3 1276 12760 45.1612895029345 311.11083330041 NA NA -7.80000694895565 68.1970496166379 7.06978549108434 13.2246843186071 318.909090909091 5 "Sti" "P2" 5 32 55 9
"7447" 3 1277 12770 127.749103868157 300.709201508516 NA NA -7.37500836487123 64.4812004237488 -2.29750089873963 42.3478604789092 315.444444444444 5 "Sti" "P2" 5 32 55 9
"7448" 3 1278 12780 181.356743352945 324.720780943689 NA NA -7.36213703651888 64.3686637780738 1.74715479376511 44.1377571572036 338.681818181818 5 "Sti" "P2" 5 32 55 9
"7449" 3 1279 12790 252.752694650917 329.80960314544 NA NA -7.83390289333323 68.4934087629371 -1.00629246114067 46.1459590107396 372.666666666667 5 "Sti" "P2" 5 32 55 9
"7450" 3 1280 12799.5 314.662264092909 338.443769456063 NA NA -7.53130309125578 65.8477170537748 0.231638915836299 41.433953676022 335.3 5 "Sti" "P2" 5 32 55 9
"7729" 3 1575 15750 364.222607045455 284.047596525656 NA NA 0.240368917999597 3.65488798088768 -0.471717837466315 3.25941326157766 280.666666666667 6 "Sti" "P2" 5 32 55 9
"7730" 3 1576 15760 350.301353706657 284.075637912266 NA NA 1.47920086961094 19.6754148458382 3.34918128280333 17.9631930496661 290.727272727273 6 "Sti" "P2" 5 32 55 9
"7731" 3 1577 15770 365.048069212 293.473412077175 NA NA -2.74696255276269 24.0172531552534 -1.09205206277971 26.6550131473901 325.166666666667 6 "Sti" "P2" 5 32 55 9
"7732" 3 1578 15780 371.591420556529 298.72056869004 NA NA 0.186549052753761 3.69078111715123 -0.925277710843943 4.34937972484136 239.772727272727 6 "Sti" "P2" 5 32 55 9
"7733" 3 1579 15790 372.300162282511 290.445861951093 NA NA -0.195436127156865 2.69400037997138 1.28396190169968 5.51420065606584 269.333333333333 6 "Sti" "P2" 5 32 55 9
"7734" 3 1580 15797.5 378.0007266356 287.878560855733 NA NA -0.707743081723159 6.18794193081698 -0.683752058593427 23.5610744767325 219.916666666667 6 "Sti" "P2" 5 32 55 9
"8005" 3 1875 18750 14.899393336236 295.341076072182 NA NA -0.979993115670789 8.56827943497058 -0.0336086072986781 10.9462353112913 292.055555555556 7 "Sti" "P2" 5 32 55 9
"8006" 3 1876 18759.5 22.2395469853691 283.637985522117 NA NA 0.0237244024271059 4.18379854310658 -1.2084403528243 12.1936769792175 287.15 7 "Sti" "P2" 5 32 55 9
"8007" 3 1877 18771.5 17.6244413143683 302.188887397126 NA NA 0.0855176304085687 1.65701443456111 0.912830923118399 14.6118167099506 339.833333333333 7 "Sti" "P2" 5 32 55 9
"8008" 3 1878 18781.125 21.5265880870967 313.144756454341 NA NA -0.439550455685129 3.84307917051126 -0.109126397503115 9.80358604492574 324 7 "Sti" "P2" 5 32 55 9
"8009" 3 1879 18790 24.5405398658891 319.886891712722 NA NA -0.267929499557161 2.3425621918846 -0.163542950319744 5.84162486599041 327.555555555556 7 "Sti" "P2" 5 32 55 9
"8010" 3 1880 18800 25.6522832162042 325.156427474245 NA NA 0.0123564073508149 0.577325730459943 -0.172363615917828 4.83841019553273 325.545454545455 7 "Sti" "P2" 5 32 55 9
"8011" 3 1881 18810 25.325529342011 329.23400387087 NA NA -0.0203919809416157 0.304052751032053 0.039606403756796 3.69512871866328 320.611111111111 7 "Sti" "P2" 5 32 55 9
"8285" 3 2175 21750 23.396726299972 328.779672044975 NA NA -0.20495396146316 2.03450659565395 0.562558510891456 1.17926881836638 285.277777777778 8 "Sti" "P2" 5 32 55 9
"8286" 3 2176 21760 38.200569458972 317.863968081004 NA NA -6.0303946150887 52.7249685114926 9.10337343131784 22.444926205862 321.136363636364 8 "Sti" "P2" 5 32 55 9
"8287...2156" 3 2177 21768.5 108.355598105016 295.095590164333 NA NA -8.9235657433472 78.0205530250021 3.63758742300151 22.4796408971693 354.916666666667 8 "Sti" "P2" 5 32 55 9
"8288...2157" 3 2178 21781 206.931524911523 291.714065577892 NA NA -8.45050925065085 73.8845237477198 -7.94305203875749 45.4318385065068 330.277777777778 8 "Sti" "P2" 5 32 55 9
"8289...2158" 3 2179 21790 254.002859290892 303.083768757388 NA NA -5.50318687398241 48.1154838387494 -0.39237076124644 32.7568367906842 313.611111111111 8 "Sti" "P2" 5 32 55 9
"8290...2159" 3 2180 21800 295.671810456513 297.930639416394 NA NA -3.88399465655215 33.9585564521975 -1.02348548141543 19.0732281946879 271 8 "Sti" "P2" 5 32 55 9
"8291...2160" 3 2181 21810 330.659858925111 298.879655683265 NA NA -4.74312034534307 41.4700673532548 1.88291438718079 34.9685235362529 312.111111111111 8 "Sti" "P2" 5 32 55 9
"8543" 3 2476 24760.5 25.8968372896172 332.017078060426 NA NA -1.82395461313276 15.9510111889113 4.20803974277593 14.5948176159031 291.75 9 "Sti" "P2" 5 32 55 9
"8544" 3 2477 24770 73.710863845053 337.005855707672 NA NA -10.8460068220785 94.8288469777219 9.02041967823049 13.1581427964932 266.277777777778 9 "Sti" "P2" 5 32 55 9
"8545" 3 2478 24778.5 155.536336364885 318.329403935735 NA NA -2.75898236118086 24.1223447886892 -1.95085335543524 8.32536806088763 235 9 "Sti" "P2" 5 32 55 9
"8546" 3 2479 24790 191.898779115139 333.384788179529 NA NA -3.591810591404 31.4039316526943 -7.33095259450272 18.2449269298109 345.75 9 "Sti" "P2" 5 32 55 9
"8547" 3 2480 24799.5 194.628599971747 330.767021792389 NA NA -1.30360575005287 12.1705277520005 -1.6563330708579 7.25533300860013 347.7 9 "Sti" "P2" 5 32 55 9
"8548" 3 2481 24810 218.275594291203 307.772047619175 NA NA -3.75571885605209 32.8370149986367 0.73030470172327 8.58543972837384 235.833333333333 9 "Sti" "P2" 5 32 55 9
"8822" 3 2775 27750 164.626277910419 339.343730828484 NA NA -2.67651274174451 23.4012961068904 0.379005976477117 5.59233444924519 254.5 10 "Sti" "P2" 5 32 55 9
"8823" 3 2776 27760 189.879767364852 337.18881425291 NA NA -3.52991911979769 30.8628019091436 2.43289380121124 18.1555351168043 345.727272727273 10 "Sti" "P2" 5 32 55 9
"8824" 3 2777 27770 231.840600215293 325.376353098127 NA NA -6.56047748849412 57.3595910515917 1.78174005592672 23.9326470268389 338.888888888889 10 "Sti" "P2" 5 32 55 9
"8825" 3 2778 27778.875 288.258419672268 330.902630863157 NA NA -6.03714200606294 52.7839623252243 0.0310647251292835 41.5951024796617 318.375 10 "Sti" "P2" 5 32 55 9
"8826" 3 2779 27791 333.370308202141 338.176686904852 NA NA -2.26086621852053 19.7672138871195 0.158082761264723 13.4700341664549 319.833333333333 10 "Sti" "P2" 5 32 55 9
"8827" 3 2780 27800 362.708329534589 334.862613819933 NA NA -4.42335673343932 38.6743089585119 -5.43667840680109 32.3671731594825 293.363636363636 10 "Sti" "P2" 5 32 55 9
"8828" 3 2781 27810 379.645433495189 345.164151161362 NA NA -0.236014321000667 4.31180093327663 -1.65186257121076 8.06767293731207 244.944444444444 10 "Sti" "P2" 5 32 55 9
"9545" 4 75 750 27.1823343469735 405.424129526819 NA NA -0.0188949931111618 2.1759665422164 1.09948068046986 4.27227178109541 357.611111111111 1 "Sti" "P2" 5 32 54 9
"9546...2175" 4 76 763 29.4215625697531 412.501595221487 NA NA -2.30967592969998 20.1939671345028 4.96990333655889 6.20775984425762 315 1 "Sti" "P2" 5 32 54 9
"9547...2176" 4 77 770 93.2257854633845 411.84263877906 NA NA -12.0383511960187 105.253756719707 7.97111250401515 17.0792561784984 256.833333333333 1 "Sti" "P2" 5 32 54 9
"9548...2177" 4 78 780 228.972081992598 402.976865733453 NA NA -16.031441009587 140.166154352387 -3.11309747223655 65.3334144394032 228.636363636364 1 "Sti" "P2" 5 32 54 9
"9549...2178" 4 79 790 336.60242535331 402.356912412848 NA NA -7.71137644720828 67.4221350858217 -7.09861053468984 42.1031189462883 217.555555555556 1 "Sti" "P2" 5 32 54 9
"9550...2179" 4 80 799.8 368.228343460813 402.760505356541 NA NA -1.18349770926434 10.3475615506578 -3.09881300823974 6.50575096931937 252.25 1 "Sti" "P2" 5 32 54 9
"9551...2180" 4 81 811.5 374.083929598791 400.720078473489 NA NA -0.379701000595495 3.85551669865475 -0.793545991779183 2.59009590802077 238.833333333333 1 "Sti" "P2" 5 32 54 9
"9830" 4 375 3750 312.360798783587 461.777082926382 NA NA -8.01304615889583 70.0596948252457 -0.0776850287223283 29.4207538841922 246.777777777778 2 "Sti" "P2" 5 32 54 9
"9831" 4 376 3760 376.772701588266 451.882333524468 NA NA -3.62398139365849 34.7592874175991 -8.36394488924742 20.7912765571311 248.863636363636 2 "Sti" "P2" 5 32 54 9
"9832" 4 377 3770 377.008171909315 459.620675836014 NA NA 0.095496234432169 4.1845947983274 1.08718286106188 6.21577414364822 289.555555555556 2 "Sti" "P2" 5 32 54 9
"9833" 4 378 3780 382.061663392864 467.791081637678 NA NA 0.136795632183884 6.76701301943768 -1.49270643447085 12.4827373632814 195.454545454545 2 "Sti" "P2" 5 32 54 9
"9834" 4 379 3790 375.587431918073 463.908227807712 NA NA 0.204481756064488 4.92725725010575 1.88182208446398 4.56884491839355 240.111111111111 2 "Sti" "P2" 5 32 54 9
"9835" 4 380 3799.5 375.779682242731 461.362353333667 NA NA -0.349053879689576 5.98377000633275 -0.449089552177554 8.02549316320551 278.15 2 "Sti" "P2" 5 32 54 9
"10113" 4 675 6750 171.103679686944 453.534591330723 NA NA -5.05465676160243 44.1938937005984 0.555877453856567 9.56006850232683 378.611111111111 3 "Sti" "P2" 5 32 54 9
"10114" 4 676 6760 226.866366539557 457.016723810557 NA NA -7.38950264170007 64.6079268385485 -0.26155836261708 32.5741562759852 368.909090909091 3 "Sti" "P2" 5 32 54 9
"10115" 4 677 6770 273.546162489343 452.441665765569 NA NA -3.88324198696597 33.9519757086867 0.150623092052115 12.5564564211602 376.333333333333 3 "Sti" "P2" 5 32 54 9
"10116" 4 678 6780 325.806906692361 445.542205530871 NA NA -7.4302108998518 64.9638474318439 -0.315204261786278 21.9176198960396 351.090909090909 3 "Sti" "P2" 5 32 54 9
"10117" 4 679 6790 368.907587603913 412.598745462957 NA NA -1.52123176178112 13.3004391682603 -4.35698213839373 6.30762869989962 356.555555555556 3 "Sti" "P2" 5 32 54 9
"10118" 4 680 6799.6 370.968866227188 409.070205615091 NA NA 0.503202623686543 5.78114238523295 -1.54623496170871 5.59380135656454 299.8 3 "Sti" "P2" 5 32 54 9
"10119" 4 681 6810 356.991803906861 408.796441753413 NA NA 1.25671413550308 13.9784535684184 2.43467584360224 7.6151065068093 374 3 "Sti" "P2" 5 32 54 9
"10337" 4 975 9750 24.0977152282622 425.639941612863 NA NA -0.274050662004311 2.39608076204122 -0.232861828217516 1.94195144372696 324.277777777778 4 "Sti" "P2" 5 32 54 9
"10338" 4 976 9760 33.6441029513611 419.843395547295 NA NA -4.47959307037464 39.1659947076829 7.49193112658011 10.9784995675971 308.954545454545 4 "Sti" "P2" 5 32 54 9
"10339" 4 977 9770 106.169353679194 414.27050114344 NA NA -8.31539696240205 72.7032094891787 -2.86523985424209 15.5317459969212 300.166666666667 4 "Sti" "P2" 5 32 54 9
"10340" 4 978 9780 156.520481227583 413.873146062932 NA NA -6.64259055259047 58.0775222974225 4.99128261584107 39.1926343605152 276.954545454545 4 "Sti" "P2" 5 32 54 9
"10341" 4 979 9790 246.645660706823 432.538406617925 NA NA -11.7374342215345 102.622778314984 1.64286903538954 49.6061652711699 388.833333333333 4 "Sti" "P2" 5 32 54 9
"10342" 4 980 9800 349.982822315374 418.78661752926 NA NA -7.6956996139482 69.0785400787307 -12.3556346962114 33.7988256224328 404.909090909091 4 "Sti" "P2" 5 32 54 9
"10343" 4 981 9810 362.797634716798 411.535218617713 NA NA -0.906313393595891 12.6100820793598 3.61103953126764 14.2911773562231 312.944444444444 4 "Sti" "P2" 5 32 54 9
"10344" 4 982 9818.875 379.038706095139 421.059154128703 NA NA -0.4220182512731 7.73870587057934 -3.43598345559275 8.97201657556593 292.625 4 "Sti" "P2" 5 32 54 9
"10617" 4 1275 12750 29.5141920521341 406.857345092187 NA NA -0.125558518060436 1.41187139404563 0.923455158142904 1.85426137944171 368.777777777778 5 "Sti" "P2" 5 32 54 9
"10618" 4 1276 12760 48.6439268694667 401.264073400317 NA NA -7.65108349725008 66.8949815426594 10.3188253974076 10.5311221527297 249.045454545455 5 "Sti" "P2" 5 32 54 9
"10619" 4 1277 12770 153.241478326502 412.17484771549 NA NA -12.2548987472644 107.147076070998 0.166580395741008 69.9828038605073 231.888888888889 5 "Sti" "P2" 5 32 54 9
"10620" 4 1278 12780 256.813025007919 463.490356377679 NA NA -9.2769686139937 81.110426311252 -8.69831419170967 70.5805346978377 250.681818181818 5 "Sti" "P2" 5 32 54 9
"10621" 4 1279 12790 294.46720123066 472.523218376533 NA NA -2.871252109221 25.1039420651591 1.22384157620422 13.0420232952207 252.833333333333 5 "Sti" "P2" 5 32 54 9
"10622" 4 1280 12799.5 328.097018351104 471.815226253788 NA NA -5.25923211500395 45.9825376874006 1.50683475502524 16.2210420659898 288.9 5 "Sti" "P2" 5 32 54 9
"10901" 4 1575 15750 300.451270012623 415.378081954294 NA NA -5.3744655228969 46.9900468456613 0.263060450652517 31.3273192233006 251 6 "Sti" "P2" 5 32 54 9
"10902" 4 1576 15760 352.513334020645 429.320053357975 NA NA -4.698893609076 41.0833839890827 -4.17004465203911 40.9321965660494 291.818181818182 6 "Sti" "P2" 5 32 54 9
"10903" 4 1577 15770 362.683228790916 444.612531277844 NA NA 0.0428717041873238 5.10401656761212 0.0974865914580505 11.4035492303346 377.277777777778 6 "Sti" "P2" 5 32 54 9
"10904" 4 1578 15780 372.43427663285 464.394771302372 NA NA -1.10976269096312 11.0071426814169 -1.54132657955842 16.6901194176436 324 6 "Sti" "P2" 5 32 54 9
"10905" 4 1579 15790 372.411744165257 457.665209962768 NA NA 0.463004064196889 6.14931156852481 1.70271706844414 11.3719782030109 356.444444444444 6 "Sti" "P2" 5 32 54 9
"10906" 4 1580 15797.5 373.274342059659 454.88541602671 NA NA -0.233983228422099 3.40500006188444 -0.552940385486409 6.35746235648355 288.083333333333 6 "Sti" "P2" 5 32 54 9
"11177" 4 1875 18750 26.1119935929376 427.717151396223 NA NA 2.90039048022133 25.358704778303 4.88918605654194 6.37197779962082 383.611111111111 7 "Sti" "P2" 5 32 54 9
"11178" 4 1876 18759.5 19.5351619140779 428.33480079448 NA NA -5.56133136373223 49.3263879411163 12.7188865252046 11.9676805565081 380.35 7 "Sti" "P2" 5 32 54 9
"11179" 4 1877 18771.5 122.564041588797 443.550573274193 NA NA -12.2377823470093 106.997423896956 3.26091470095135 45.1410021964035 403.333333333333 7 "Sti" "P2" 5 32 54 9
"11180" 4 1878 18781.125 233.102475544249 457.884317856347 NA NA -10.1106202349385 88.3992122480612 -9.74041139643651 44.1092253581338 401.3125 7 "Sti" "P2" 5 32 54 9
"11181" 4 1879 18790 292.16642451181 455.144513594504 NA NA -7.00210244313283 61.2208079890297 2.33340930732504 29.2944012032751 379.055555555556 7 "Sti" "P2" 5 32 54 9
"11182" 4 1880 18800 355.499966741095 450.412363813495 NA NA -4.26975272792647 38.7939387717869 -8.38882537080104 20.5730346904591 391.545454545455 7 "Sti" "P2" 5 32 54 9
"11183" 4 1881 18810 365.275887180105 436.849277764486 NA NA -0.681343345969022 6.211253850638 0.456679841569326 5.59706884589662 433.888888888889 7 "Sti" "P2" 5 32 54 9
"11457" 4 2175 21750 369.055473839575 469.305467214792 NA NA 2.12021025160669 18.5374301167623 -2.94199960377159 7.59887168446733 308.666666666667 8 "Sti" "P2" 5 32 54 9
"11458" 4 2176 21760 332.574104040684 473.732308393433 NA NA 3.39894735851228 32.2428498937797 4.79468589516512 17.3150950204986 299.454545454545 8 "Sti" "P2" 5 32 54 9
"11459" 4 2177 21768.5 329.908790781098 472.728920592403 NA NA 0.927272505077339 9.19924287723705 -2.34830316002092 4.46740740897985 298.75 8 "Sti" "P2" 5 32 54 9
"11460" 4 2178 21781 302.993872968612 473.830912884452 NA NA 1.51114777482155 15.6975718391743 2.15429686968048 9.91524910532644 366.111111111111 8 "Sti" "P2" 5 32 54 9
"11461" 4 2179 21790 307.871059268447 466.027120175771 NA NA -0.685070766544937 6.01118894996642 -0.672830424937672 4.66722628692003 378.944444444444 8 "Sti" "P2" 5 32 54 9
"11462" 4 2180 21800 306.173921619477 458.927967983625 NA NA 1.24845909123413 10.9155321458574 -1.18421424079293 8.80558524020091 403.045454545455 8 "Sti" "P2" 5 32 54 9
"11463" 4 2181 21810 294.00929670463 455.996267602003 NA NA 0.944016602780067 9.7714633884716 1.95381905240657 7.61772187684767 376.222222222222 8 "Sti" "P2" 5 32 54 9
"11715" 4 2476 24760.5 93.3695981024882 409.353126306258 NA NA 4.50596082697842 39.3965333747834 3.32185373034351 7.78959991995998 379.55 9 "Sti" "P2" 5 32 54 9
"11716" 4 2477 24770 76.5938789246932 406.875104418211 NA NA -1.82593765168603 24.5992909742656 6.50065776743818 36.3618655535635 342.611111111111 9 "Sti" "P2" 5 32 54 9
"11717" 4 2478 24778.5 105.748027483078 460.692210267114 NA NA -0.876752910868526 7.66562929434802 -0.794275040282756 13.7418334131559 331.25 9 "Sti" "P2" 5 32 54 9
"11718" 4 2479 24790 116.389556579393 469.978579979589 NA NA -2.15521829993838 18.843512614468 0.942443097798048 17.6370351879584 292 9 "Sti" "P2" 5 32 54 9
"11719" 4 2480 24799.5 150.557705240217 448.013298868264 NA NA -8.5930401132729 75.1307001131703 4.87638188717693 11.868543999061 329.9 9 "Sti" "P2" 5 32 54 9
"11720" 4 2481 24810 243.644646716619 431.455523033487 NA NA -9.54499535946678 83.4538387439885 -1.52582226711257 33.8199994696358 314.222222222222 9 "Sti" "P2" 5 32 54 9
"11994" 4 2775 27750 181.059620827408 465.561630873266 NA NA 2.22792579349864 19.4792090411865 -0.716670388717318 6.7852541770182 351.611111111111 10 "Sti" "P2" 5 32 54 9
"11995" 4 2776 27760 150.822207758348 461.602199282876 NA NA 3.61727165021651 31.6265428763114 2.34555075517099 13.9251217259962 338.772727272727 10 "Sti" "P2" 5 32 54 9
"11996" 4 2777 27770 137.685686902874 462.46609399665 NA NA -0.0563539826892736 2.54506601768196 0.928971227247501 4.33902367356205 351.166666666667 10 "Sti" "P2" 5 32 54 9
"11997" 4 2778 27778.875 142.265888149071 456.30878682096 NA NA -4.58655806404589 40.1012114361267 10.1066915543252 20.0347509405779 402.625 10 "Sti" "P2" 5 32 54 9
"11998" 4 2779 27791 197.638126546483 466.185130349734 NA NA -3.71072788211564 32.443649748846 1.14948509835892 16.3494301357 280.166666666667 10 "Sti" "P2" 5 32 54 9
"11999" 4 2780 27800 264.818999721415 465.464274292615 NA NA -10.3103689366858 90.1456558362615 -5.05513082736221 36.1999604964037 262.545454545455 10 "Sti" "P2" 5 32 54 9
