"cond" "expe" "ID" "cat" "size" "dY" "sec" "frame" "pos_y" "pos_x" "absdY" "dv" "absdR" "gp" "p" "plong" "pck" "day"
"166" "Control N°2" "38" "17" "1" 281.075757142857 -0.069709398 NA NA NA NA NA NA NA NA NA NA NA NA
"167" "Control N°2" "38" "17" "2" 343.691214285714 19.0480063 NA NA NA NA NA NA NA NA NA NA NA NA
"168" "Control N°2" "38" "17" "3" 346.207085714286 22.5169307 NA NA NA NA NA NA NA NA NA NA NA NA
"169" "Control N°2" "38" "17" "4" 294.773428571429 1.25139115 NA NA NA NA NA NA NA NA NA NA NA NA
"170" "Control N°2" "38" "17" "5" 336.599585714286 6.042604124 NA NA NA NA NA NA NA NA NA NA NA NA
"171" "Control N°2" "38" "17" "6" 330.494228571429 13.9540944 NA NA NA NA NA NA NA NA NA NA NA NA
"172" "Control N°2" "38" "17" "7" 301.707071428571 3.2417264 NA NA NA NA NA NA NA NA NA NA NA NA
"173" "Control N°2" "38" "17" "8" 303.357871428571 10.3187059 NA NA NA NA NA NA NA NA NA NA NA NA
"174" "Control N°2" "38" "17" "9" 352.098842857143 25.1810747 NA NA NA NA NA NA NA NA NA NA NA NA
"175" "Control N°2" "38" "17" "10" 316.296542857143 0.29587766 NA NA NA NA NA NA NA NA NA NA NA NA
"176" "Control N°2" "38" "17" "11" 375.489171428571 -0.37813359 NA NA NA NA NA NA NA NA NA NA NA NA
"177" "Control N°2" "38" "18" "1" 299.387428571429 40.05527502 NA NA NA NA NA NA NA NA NA NA NA NA
"178" "Control N°2" "38" "18" "2" 312.733042857143 0.3987753 NA NA NA NA NA NA NA NA NA NA NA NA
"179" "Control N°2" "38" "18" "3" 312.303042857143 1.2638688 NA NA NA NA NA NA NA NA NA NA NA NA
"180" "Control N°2" "38" "18" "4" 355.800157142857 0.0877469000000002 NA NA NA NA NA NA NA NA NA NA NA NA
"181" "Control N°2" "38" "18" "5" 342.582971428571 0.79358615 NA NA NA NA NA NA NA NA NA NA NA NA
"182" "Control N°2" "38" "18" "6" 296.386014285714 1.61042498 NA NA NA NA NA NA NA NA NA NA NA NA
"183" "Control N°2" "38" "18" "7" 326.916314285714 32.503148 NA NA NA NA NA NA NA NA NA NA NA NA
"184" "Control N°2" "38" "18" "8" 284.457428571429 27.3394124 NA NA NA NA NA NA NA NA NA NA NA NA
"185" "Control N°2" "38" "18" "9" 292.095242857143 1.9845529 NA NA NA NA NA NA NA NA NA NA NA NA
"186" "Control N°2" "38" "18" "10" 291.044742857143 1.00748267 NA NA NA NA NA NA NA NA NA NA NA NA
"187" "Control N°2" "38" "18" "11" 351.579371428571 -1.78256062 NA NA NA NA NA NA NA NA NA NA NA NA
"188" "Control N°2" "38" "19" "1" 410.118042857143 41.9927937 NA NA NA NA NA NA NA NA NA NA NA NA
"189" "Control N°2" "38" "19" "2" 420.951957142857 41.9131781 NA NA NA NA NA NA NA NA NA NA NA NA
"190" "Control N°2" "38" "19" "3" 354.133485714286 -0.7686245 NA NA NA NA NA NA NA NA NA NA NA NA
"191" "Control N°2" "38" "19" "4" 337.058442857143 38.9990871 NA NA NA NA NA NA NA NA NA NA NA NA
"192" "Control N°2" "38" "19" "5" 397.193357142857 39.2848829 NA NA NA NA NA NA NA NA NA NA NA NA
"193" "Control N°2" "38" "19" "6" 383.722957142857 21.0751398 NA NA NA NA NA NA NA NA NA NA NA NA
"194" "Control N°2" "38" "19" "7" 445.623928571429 37.956489 NA NA NA NA NA NA NA NA NA NA NA NA
"195" "Control N°2" "38" "19" "8" 454.781171428571 40.023735 NA NA NA NA NA NA NA NA NA NA NA NA
"196" "Control N°2" "38" "19" "9" 367.755414285714 2.038088451 NA NA NA NA NA NA NA NA NA NA NA NA
"197" "Control N°2" "38" "19" "10" 388.138528571429 4.2005374 NA NA NA NA NA NA NA NA NA NA NA NA
"198" "Control N°2" "38" "19" "11" 377.206342857143 16.4321589 NA NA NA NA NA NA NA NA NA NA NA NA
"199" "Control N°2" "38" "20" "1" 380.206342857143 39.2656711 NA NA NA NA NA NA NA NA NA NA NA NA
"200" "Control N°2" "38" "20" "2" 454.900442857143 30.218399 NA NA NA NA NA NA NA NA NA NA NA NA
"201" "Control N°2" "38" "20" "3" 406.963942857143 27.1944505 NA NA NA NA NA NA NA NA NA NA NA NA
"202" "Control N°2" "38" "20" "4" 448.336214285714 37.62180262 NA NA NA NA NA NA NA NA NA NA NA NA
"203" "Control N°2" "38" "20" "5" 474.212842857143 32.13381578 NA NA NA NA NA NA NA NA NA NA NA NA
"204" "Control N°2" "38" "20" "6" 340.8687 -31.97395 NA NA NA NA NA NA NA NA NA NA NA NA
"205" "Control N°2" "38" "20" "7" 322.633485714286 36.4769056 NA NA NA NA NA NA NA NA NA NA NA NA
"206" "Control N°2" "38" "20" "8" 401.653228571429 17.3094008 NA NA NA NA NA NA NA NA NA NA NA NA
"207" "Control N°2" "38" "20" "9" 365.9928 35.9278197 NA NA NA NA NA NA NA NA NA NA NA NA
"208" "Control N°2" "38" "20" "10" 430.3027 35.85841705 NA NA NA NA NA NA NA NA NA NA NA NA
"209" "Control N°2" "38" "20" "11" 468.822514285714 -0.624170966 NA NA NA NA NA NA NA NA NA NA NA NA
"210" "Control N°2" "44" "42" "1" 262.2253875 1.38764133 NA NA NA NA NA NA NA NA NA NA NA NA
"211" "Control N°2" "44" "42" "2" 301.9918 8.14784018 NA NA NA NA NA NA NA NA NA NA NA NA
"212" "Control N°2" "44" "42" "3" 321.7222 36.47418371 NA NA NA NA NA NA NA NA NA NA NA NA
"213" "Control N°2" "44" "42" "4" 372.9854875 39.210543657 NA NA NA NA NA NA NA NA NA NA NA NA
"214" "Control N°2" "44" "42" "5" 286.9293 2.01240846 NA NA NA NA NA NA NA NA NA NA NA NA
"215" "Control N°2" "44" "42" "6" 258.276525 2.49199525 NA NA NA NA NA NA NA NA NA NA NA NA
"216" "Control N°2" "44" "42" "7" 290.2556875 28.936559645 NA NA NA NA NA NA NA NA NA NA NA NA
"217" "Control N°2" "44" "42" "8" 339.5012625 40.708765941 NA NA NA NA NA NA NA NA NA NA NA NA
"218" "Control N°2" "44" "42" "9" 291.8311125 1.18591788 NA NA NA NA NA NA NA NA NA NA NA NA
"219" "Control N°2" "44" "42" "10" 297.614875 8.6644135 NA NA NA NA NA NA NA NA NA NA NA NA
"220" "Control N°2" "44" "42" "11" 291.8548 17.23237445 NA NA NA NA NA NA NA NA NA NA NA NA
"221" "Control N°2" "44" "43" "1" 459.8204875 39.7584668 NA NA NA NA NA NA NA NA NA NA NA NA
"222" "Control N°2" "44" "43" "2" 390.7178125 -0.60780119 NA NA NA NA NA NA NA NA NA NA NA NA
"223" "Control N°2" "44" "43" "3" 461.54095 28.1296245 NA NA NA NA NA NA NA NA NA NA NA NA
"224" "Control N°2" "44" "43" "4" 435.3632375 20.62839399 NA NA NA NA NA NA NA NA NA NA NA NA
"225" "Control N°2" "44" "43" "5" 448.2026375 10.7813686 NA NA NA NA NA NA NA NA NA NA NA NA
"226" "Control N°2" "44" "43" "6" 391.3383875 -0.2597687 NA NA NA NA NA NA NA NA NA NA NA NA
"227" "Control N°2" "44" "43" "7" 422.6445625 18.528431 NA NA NA NA NA NA NA NA NA NA NA NA
"228" "Control N°2" "44" "43" "8" 379.052671428571 33.616954 NA NA NA NA NA NA NA NA NA NA NA NA
"229" "Control N°2" "44" "43" "9" 430.645642857143 27.831513 NA NA NA NA NA NA NA NA NA NA NA NA
