"ID" "sec" "frame" "pos_y" "pos_x" "y2" "x2" "dY" "absdY" "dv" "absdR" "size" "cat" "gp" "ret" "pck" "expe" "cond" "plong"
"101810" "11" 1029 10290 399.029240658319 60.849729807088 398.783886030114 62.0130930579845 -0.470345691687047 4.6729611919389 -0.448436966976033 5.25247185529827 301.166666666667 "4" "Sti" "4" "4" "23" "P2" 80
"101910" "11" 1030 10300 400.341350559275 71.6347436893009 400.354406994228 70.5908712084003 0.0266028620498291 1.10677291743184 -0.389112252166001 2.41801108355787 283.772727272727 "4" "Sti" "4" "4" "23" "P2" 80
"102010" "11" 1031 10310 399.524489566044 64.6930982732205 399.669539485404 66.2861277689614 -0.0192817057234568 1.44073606239357 0.542649502053962 2.31497137463163 214.5 "4" "Sti" "4" "4" "23" "P2" 80
"130410" "11" 1322 13220 391.242521473354 51.9028813044409 391.323325518999 51.9036495140137 -0.0607879331989247 0.651531035753067 0.00996511757330154 0.656280222874386 354.954545454545 "5" "Sti" "4" "4" "23" "P2" 80
"130510" "11" 1323 13230 394.123279228354 51.5926594804809 394.253249789181 55.1199086276176 -0.566503249503313 5.16304010634843 0.691416381832312 6.94582187833652 336.5 "5" "Sti" "4" "4" "23" "P2" 80
"130610" "11" 1324 13240 399.536907094206 88.8091686063858 399.831955962939 88.5291589598055 -0.494787536456319 5.18488447389888 -0.535735469121335 11.8074057975073 251.590909090909 "5" "Sti" "4" "4" "23" "P2" 80
"130710" "11" 1325 13250 401.731370218617 102.612825363487 400.786202015522 100.001179138504 0.284693328512138 4.05380320225458 -0.965534752056101 6.61947386321754 253.166666666667 "5" "Sti" "4" "4" "23" "P2" 80
"130810" "11" 1326 13260 395.241738646597 83.9560187000198 396.213189508999 84.1280159452959 0.166920098855385 5.63522045968551 1.13846420628801 6.90729542734948 304.863636363636 "5" "Sti" "4" "4" "23" "P2" 80
"130910" "11" 1327 13270 398.858676496639 76.447727978236 398.63978432545 77.7121021893449 -0.251339900193519 2.53472006138537 -0.525600869846073 2.517669934504 298.944444444444 "5" "Sti" "4" "4" "23" "P2" 80
"131010" "11" 1328 13280 400.762506469384 90.858626240419 400.687354993668 90.9897268667164 -0.173565741317286 2.06662855721294 -0.0831882750428576 5.49765446403848 268.136363636364 "5" "Sti" "4" "4" "23" "P2" 80
"131110" "11" 1329 13290 401.077505916751 96.2580498745602 401.126663574197 98.1371460215242 -0.033332387189924 0.308098086440907 0.233104190614483 1.54002827416758 274.277777777778 "5" "Sti" "4" "4" "23" "P2" 80
"131210" "11" 1330 13300 400.042829651848 95.8188437865152 399.833143650241 93.5960114784385 0.318372005530373 3.02089127454269 0.011599457594798 7.16653700518521 264.181818181818 "5" "Sti" "4" "4" "23" "P2" 80
"131310" "11" 1331 13310 399.190018008697 73.8609475256625 399.046695113741 72.880588258813 -0.0714379383285062 1.20015304081505 -0.302571037857092 2.52467637355636 235.611111111111 "5" "Sti" "4" "4" "23" "P2" 80
"160410" "11" 1623 16230.6666666667 362.563224003102 107.903925882867 359.48957715486 106.735814911329 -5.85660210283863 52.6300087324503 -7.39199122707606 53.369689634838 342.083333333333 "6" "Sti" "4" "4" "23" "P2" 80
"160510" "11" 1624 16240 385.664118105616 110.332266925501 384.071521143986 111.273025992303 -0.546913270435091 11.6956351363012 -5.73497918845266 11.2210014944801 321.95 "6" "Sti" "4" "4" "23" "P2" 80
"160610" "11" 1625 16250 385.653527830435 116.864565308969 386.575563084559 116.559535388653 -0.954070759711599 8.59207691787577 0.585927107372356 9.13968459702306 299.5 "6" "Sti" "4" "4" "23" "P2" 80
"160710" "11" 1626 16260 393.742955986822 117.749672110697 394.508253315281 117.987588935015 -0.842199435333541 8.27657791391277 -0.396671030779828 8.71090688117494 273.227272727273 "6" "Sti" "4" "4" "23" "P2" 80
"160810" "11" 1627 16270 395.028107115719 120.105854443823 394.015651730791 119.890460770344 1.07538833150977 9.6639136967666 -1.18349651107695 9.42981026321985 280.055555555556 "6" "Sti" "4" "4" "23" "P2" 80
"160910" "11" 1628 16280 387.801342346892 118.202288023044 388.186440717207 118.25711902245 -0.0271973041421886 3.09502412983181 1.38858268976725 3.16831837912918 330.454545454545 "6" "Sti" "4" "4" "23" "P2" 80
"161010" "11" 1629 16290 392.323215531938 117.395601347012 392.332122541766 117.231855033109 -0.525668141439619 4.72388569148802 -0.396546874740636 4.12474715835788 190.055555555556 "6" "Sti" "4" "4" "23" "P2" 80
"161110" "11" 1630 16300 393.85264970919 115.822472980046 393.872354277793 115.720826588965 0.0434203596842602 0.591673397110867 -0.188342535539107 0.874959615940895 216.090909090909 "6" "Sti" "4" "4" "23" "P2" 80
"161210" "11" 1631 16310 394.124985125472 114.047081190328 394.03053412362 113.990762965392 -0.028775958443716 0.811227874343729 -0.200963873440912 0.618557998862116 209.166666666667 "6" "Sti" "4" "4" "23" "P2" 80
"190010" "11" 1923 19230.5 5.26384554973579 62.3998311910021 7.02211724220406 64.2171986565776 1.09715814132817 9.85954680632869 0.882563066096163 12.4077739202773 218.833333333333 "7" "Sti" "4" "4" "23" "P2" 80
"190110" "11" 1924 19240.3 3.83663362457922 90.2662122063615 5.80212006029617 92.8817349842529 -0.943657487767324 9.62274834193569 2.40492720306671 40.1603691454859 122 "7" "Sti" "4" "4" "23" "P2" 80
"190210" "11" 1925 19250 20.6582468036574 118.625539278639 21.7760088039146 117.103178257782 -2.02213979064916 18.1718397410876 0.36211957798972 8.72421379340285 212.111111111111 "7" "Sti" "4" "4" "23" "P2" 80
"190310" "11" 1926 19260 46.5575596657933 108.228754941691 51.1115941947293 106.976883973912 -5.3021859289047 47.647780545664 4.90361749623072 10.2876203307293 236.045454545455 "7" "Sti" "4" "4" "23" "P2" 80
"190410" "11" 1927 19270 120.194041823675 95.7942843534034 123.714954752676 96.5133825755497 -9.0879133221518 81.6679960676815 1.00116695964635 60.179114426392 286.666666666667 "7" "Sti" "4" "4" "23" "P2" 80
"190510" "11" 1928 19280 190.754904754091 97.505149824571 191.515563526216 99.4070263114553 -5.53989039296373 49.7838976660512 -5.7665693118534 48.9936402520757 262.681818181818 "7" "Sti" "4" "4" "23" "P2" 80
"190610" "11" 1929 19290 217.625299792613 113.663557197607 215.239495171954 110.658018805838 -0.599167588590671 10.2146641724776 -3.03103755455413 14.1229636581187 225.5 "7" "Sti" "4" "4" "23" "P2" 80
"190710" "11" 1930 19298 211.07615999262 101.551423606218 215.899329104332 101.613438317666 -0.778943727285773 9.71431916068576 3.58684840172131 7.58662506269158 347.928571428571 "7" "Sti" "4" "4" "23" "P2" 80
"190810" "11" 1931 19311 234.719900875858 90.8324054888025 234.464668153959 91.7334479848662 -2.67697128899426 24.0564443071861 1.87425027205987 19.6436457440331 301.428571428571 "7" "Sti" "4" "4" "23" "P2" 80
"219510" "11" 2222 22220 134.373168268964 65.8389010680293 134.424608029196 68.6186989412599 2.90151870870258 26.0743264259611 3.50295987788553 15.6058037478607 298.954545454545 "8" "Sti" "4" "4" "23" "P2" 80
"219610" "11" 2223 22230 118.869243624658 101.30832132242 119.763269068237 100.278808967605 0.806211042644226 8.8271814538455 1.87122659888246 11.1550321782846 300.944444444444 "8" "Sti" "4" "4" "23" "P2" 80
"219710" "11" 2224 22240.8333333333 120.926825923231 108.179788053302 119.432435761213 105.661188191039 -0.124064787968316 1.31861010133375 -0.418549794231268 5.91188570297658 313.166666666667 "8" "Sti" "4" "4" "23" "P2" 80
"219810" "11" 2225 22249.625 118.589058401623 90.0142685990474 123.529882686289 92.5365874723753 -1.55015789811863 15.3664265025434 4.95066625621646 16.0453096087982 314.875 "8" "Sti" "4" "4" "23" "P2" 80
"219910" "11" 2226 22260 159.943124360298 95.03950408639 159.744793718246 94.7522442818709 -4.50711797402308 40.5029493494266 -3.38761652037195 38.8294331030423 320.15 "8" "Sti" "4" "4" "23" "P2" 80
"220010" "11" 2227 22270 179.221283911512 104.191203353469 181.807206201953 103.821041108353 -1.95282570039621 17.5489527647765 1.60541849224973 18.5083791795216 295.888888888889 "8" "Sti" "4" "4" "23" "P2" 80
"220110" "11" 2228 22279.6 209.847809608196 102.184593548395 211.391531195648 103.545982491161 -4.09555977564231 36.8045059185176 0.836325479748297 32.760565200856 338.65 "8" "Sti" "4" "4" "23" "P2" 80
"220210" "11" 2229 22290 249.192552782492 107.928520471109 252.074626318561 106.674200391308 -4.87231749400081 43.7847932561859 0.998704614893825 40.5375514352259 301 "8" "Sti" "4" "4" "23" "P2" 80
"220310" "11" 2230 22300 294.068645072894 105.645159208456 294.184948064962 105.34939646682 -3.71669627973714 33.3998714994862 -3.52816456463256 30.9991472701385 315.363636363636 "8" "Sti" "4" "4" "23" "P2" 80
"220410" "11" 2231 22309.4285714286 310.064414495058 104.338363499139 311.980895425056 104.951372959975 -1.28673381758756 11.5631574190688 0.273712942575798 11.2468584453787 352 "8" "Sti" "4" "4" "23" "P2" 80
"249110" "11" 2522 25220 87.3332536576065 109.37266335626 88.8563703427946 109.971515718143 -3.77266007249615 33.9027868162328 -0.201799793902893 21.9816652105834 231.136363636364 "9" "Sti" "4" "4" "23" "P2" 80
"249210" "11" 2523 25230 114.028660564507 114.209682558469 114.564349199095 113.243887847734 -2.21010410452248 19.8609699409602 1.33734494105948 14.6340649873178 217.777777777778 "9" "Sti" "4" "4" "23" "P2" 80
"249310" "11" 2524 25240 162.020160988004 104.882296198266 168.828287956656 104.712549556248 -10.1202675841849 90.9451866419653 5.27901702725342 69.5097810421634 297.727272727273 "9" "Sti" "4" "4" "23" "P2" 80
"249410" "11" 2525 25250 251.142611085112 99.8668623028348 250.576792268955 100.759392821371 -6.16079234314979 55.3635963525044 -5.49632458640062 53.3756455898167 297.555555555556 "9" "Sti" "4" "4" "23" "P2" 80
"249510" "11" 2526 25260 283.796792589761 110.647256727543 289.519511662746 108.40132806204 -5.28028602100074 47.4509783173435 3.95977680737258 44.52525992158 238 "9" "Sti" "4" "4" "23" "P2" 80
"249610" "11" 2527 25270 345.916564948927 98.212051289191 349.226570710584 100.751602565051 -5.72426276070973 51.4407490542975 -1.46517980498231 47.8877826510829 338.166666666667 "9" "Sti" "4" "4" "23" "P2" 80
"249710" "11" 2528 25280.5 389.032497903885 104.075917505164 387.118719108797 104.528709637128 -2.80044656689528 25.1660475959297 -5.16266786660299 26.3619879185385 328.95 "9" "Sti" "4" "4" "23" "P2" 80
"249810" "11" 2529 25290 398.22819647203 107.784588682458 397.033637309496 109.041975845115 -0.19904926847511 6.13935629687558 -1.66684465238171 5.18792296218498 267.222222222222 "9" "Sti" "4" "4" "23" "P2" 80
"249910" "11" 2530 25300 393.086387125811 116.018228525615 392.940728775449 115.259842517933 0.524399105685917 4.73789964914448 0.639779081982851 3.67296858516664 252.545454545455 "9" "Sti" "4" "4" "23" "P2" 80
"250010" "11" 2531 25310 391.727380033699 113.252800558375 392.234092720517 113.090574366404 -0.252487881977403 2.26896743196329 0.538199769365747 1.63614989626581 282 "9" "Sti" "4" "4" "23" "P2" 80
"278910...7669" "11" 2823 28230.5 101.745991882055 70.6125641189064 102.773736839496 73.5800311746708 4.38717011775716 39.4250450267726 4.35514188226625 25.9730587661306 333.4375 "10" "Sti" "4" "4" "23" "P2" 80
"279010" "11" 2824 28240 85.1259086163482 98.3133444313105 87.1949479214875 97.520605895953 -0.277297236659536 11.5046527031738 3.74390575343047 17.2827046742216 281.409090909091 "10" "Sti" "4" "4" "23" "P2" 80
"279110" "11" 2825 28249.5 96.121907346704 105.089823390008 96.4377320299667 105.371724800673 -0.920718220337798 8.27397988212613 -0.304095033130352 9.7875018536717 284.1875 "10" "Sti" "4" "4" "23" "P2" 80
"279210" "11" 2826 28261 103.630833688454 105.549680311278 103.54845199137 105.531323712094 -0.715135073202657 6.42651907823733 -0.415884420534439 1.47414836949346 302.777777777778 "10" "Sti" "4" "4" "23" "P2" 80
"279310" "11" 2827 28270 104.999054330816 100.367979099986 104.639971686815 100.634524968637 0.435353301660913 4.52293877977073 -1.34560318175345 4.33179892131287 323.944444444444 "10" "Sti" "4" "4" "23" "P2" 80
"279410" "11" 2828 28279.6 106.320271658806 97.4226905589963 109.117763345782 94.5726157560572 -2.20672870409302 21.4416586691479 5.07899251129025 4.89465386591036 304.85 "10" "Sti" "4" "4" "23" "P2" 80
"279510" "11" 2829 28289 136.915920123912 69.0655778463696 138.235920536371 70.7690509306013 -2.96731489204267 26.6655999396718 -0.73854370489174 15.2349362885326 355.571428571429 "10" "Sti" "4" "4" "23" "P2" 80
"279610" "11" 2830 28300.5 163.653244518601 65.8216851502778 167.524189090538 63.512687720986 -3.83206030966946 34.4365835376501 1.20850976063886 30.6044666124265 341 "10" "Sti" "4" "4" "23" "P2" 80
"279710" "11" 2831 28309.5714285714 200.602134095358 59.1183505742332 200.944755604086 61.7770028363675 -3.29583602610691 29.6178356987334 -0.287827617422408 28.8043523847298 360.428571428571 "10" "Sti" "4" "4" "23" "P2" 80
"423810" "11" 4362 43620 39.0380242563564 28.8913324711589 38.2326068773741 29.0847325891016 2.0978885063707 18.8525510989523 1.16280881792009 14.0608908809804 229.409090909091 "11" "Sti" "4" "4" "23" "P2" 80
"423910" "11" 4363 43630 27.4396354626401 30.7223702480701 26.8373820816242 31.0063565147038 0.711426238522873 6.39318985454128 0.636664338244444 3.74134475627737 187.833333333333 "11" "Sti" "4" "4" "23" "P2" 80
"424010" "11" 4364 43640 26.8744899091463 34.3777439846637 28.3362905511407 34.2312226603756 -1.4158259599045 14.343476035826 2.61526099715904 11.0835779977327 241.5 "11" "Sti" "4" "4" "23" "P2" 80
"424110" "11" 4366 43660.5 41.4485935923699 32.3917052119053 41.9922177677511 32.7842867536161 -0.895425513851353 8.71678176325772 -1.06279870720104 8.12725332446044 220 "11" "Sti" "4" "4" "23" "P2" 80
"424210" "11" 4367 43669.6 47.9008897028705 35.8752449649694 51.8896039158025 35.007628386237 -1.689475680295 15.1823733704038 4.58731324651533 14.6704286522986 316.3 "11" "Sti" "4" "4" "23" "P2" 80
"424310" "11" 4368 43680 94.5692933729585 44.3087666631477 97.9391855358795 44.7140267863525 -7.81247943303759 70.2063847881294 0.244690587169273 67.8299197935115 287.545454545455 "11" "Sti" "4" "4" "23" "P2" 80
"455910" "12" 122 1220 24.794456765744 188.845640053692 25.4220629295401 189.835121240498 -0.482790354685089 4.37890080685351 2.04205442182599 5.38027212045193 252.818181818182 "1" "Sti" "4" "4" "23" "P2" 51
"456010" "12" 123 1230 48.3678306817719 198.777772657636 55.1655174106224 198.064949058372 -6.08221552815095 54.6574704475957 5.1306939266978 22.3856145972591 204.722222222222 "1" "Sti" "4" "4" "23" "P2" 51
"456110" "12" 124 1239.5 118.058762002741 204.797502799899 121.095730025997 205.850248234965 -7.68232636746798 69.0367719550903 1.03103515517921 41.2179865040808 245 "1" "Sti" "4" "4" "23" "P2" 51
"456210" "12" 125 1250.5 187.065628501585 209.025316338729 191.532691266123 207.419543467002 -7.72954097821743 69.4610632646943 0.40687758763633 43.4209237823417 274.6875 "1" "Sti" "4" "4" "23" "P2" 51
"456310" "12" 126 1260 269.798159000131 197.742292510555 273.198142291831 196.312278672663 -10.1812574431479 91.4932684056652 -0.964339685885392 62.0676233083067 276.045454545455 "1" "Sti" "4" "4" "23" "P2" 51
"456410" "12" 127 1269.75 340.570070172348 178.50788854094 345.16550738411 179.258828517357 -6.20601734705383 55.7700081777573 -1.15354510802968 45.124251151627 298.0625 "1" "Sti" "4" "4" "23" "P2" 51
"45651" "12" 128 1280 392.372824290427 175.944175512522 390.851229820236 177.441659137586 -3.02377057198334 28.1900029676756 -7.02190046599458 27.3100867385788 272.5 "1" "Sti" "4" "4" "23" "P2" 51
"45661" "12" 129 1290 393.98503590941 193.697743945566 393.992113232958 193.324687186446 0.476180164038033 4.29809494794932 -0.0689713897036199 3.85185717951344 284.666666666667 "1" "Sti" "4" "4" "23" "P2" 51
"45671" "12" 130 1300.3 389.915431913579 198.344358645068 388.606629679329 198.526186724674 0.863684885852835 7.76145319185815 0.132968148689713 6.68485536426681 282 "1" "Sti" "4" "4" "23" "P2" 51
"45681" "12" 131 1310 387.930907996009 203.008920144411 387.470469820527 203.613889282792 -0.396176183242259 5.64531361308144 -0.463360250289213 7.66599338043096 291.333333333333 "1" "Sti" "4" "4" "23" "P2" 51
"48551" "12" 422 4220 62.2857935075946 186.560825442004 63.9566660187302 187.644589005624 -2.60009805976208 23.3656275751052 0.306189174178805 30.7212798032384 246.227272727273 "2" "Sti" "4" "4" "23" "P2" 51
"48561" "12" 423 4230 81.156394946105 208.269214749806 82.4718262692971 209.94850662485 -1.82975289420014 16.4429662642275 1.66156190951973 24.7352397274983 214 "2" "Sti" "4" "4" "23" "P2" 51
"48571" "12" 424 4240 116.604574409094 224.160696841127 119.722225058733 222.855331378703 -5.80071109057011 52.1277474532809 0.545237010179861 26.6725809163924 205.318181818182 "2" "Sti" "4" "4" "23" "P2" 51
"48581" "12" 425 4250 159.797904393809 220.853242153268 160.543946744366 220.80054984611 -3.27375751031256 29.4194284211597 -1.36485793497664 15.5690003771807 260.777777777778 "2" "Sti" "4" "4" "23" "P2" 51
"48591" "12" 426 4260 193.279329257551 221.598400224771 197.022729298101 222.49312975144 -5.84960865909865 52.5671625635213 4.82004392400691 41.0792100371334 251.045454545455 "2" "Sti" "4" "4" "23" "P2" 51
"48601" "12" 427 4270 257.621886067942 229.341978180095 260.314405611314 229.129266231538 -6.7003808028065 60.2125761611032 -1.50958075038159 45.1548738211289 230.944444444444 "2" "Sti" "4" "4" "23" "P2" 51
"48611" "12" 428 4280 313.981391440259 232.816520539846 316.176022500645 232.953675944844 -6.16893149767243 55.4367383836821 -0.841922254832127 48.1690964864005 205 "2" "Sti" "4" "4" "23" "P2" 51
"48621" "12" 429 4290 364.777484688791 234.504099925428 367.044329279496 232.990731715894 -5.05478859891224 45.4245590583143 -1.22143490630964 35.6930776830259 238.944444444444 "2" "Sti" "4" "4" "23" "P2" 51
"48631" "12" 430 4300 395.908318838708 219.731163999238 394.239114808427 218.901621362484 -0.839038943158568 12.0851495361882 -3.9897998266909 13.6641492287708 226.272727272727 "2" "Sti" "4" "4" "23" "P2" 51
"48641" "12" 431 4310 397.584948391701 195.373327161442 398.563757395363 194.086839114494 -1.03593675329378 9.30938442030947 0.901680060121407 2.45006190794584 231.166666666667 "2" "Sti" "4" "4" "23" "P2" 51
"51551" "12" 722 7220 35.3855239890918 178.773357864651 33.9546304713206 181.320720247228 1.21743543826117 10.9404116280708 -0.94991116873404 16.3825171524044 288.045454545455 "3" "Sti" "4" "4" "23" "P2" 51
"51561" "12" 723 7230 22.0783642947422 198.693723614188 24.9642951529121 198.473411976439 -0.00709145021736686 10.1486840862816 2.75473441533093 16.2449583924474 262.833333333333 "3" "Sti" "4" "4" "23" "P2" 51
"51571" "12" 724 7240 37.2555141424155 211.366422410728 38.501129871101 210.816138628764 -2.42170497061377 21.7625086206634 1.41329717521679 11.8268600966601 270.5 "3" "Sti" "4" "4" "23" "P2" 51
"51581" "12" 725 7250 65.7789251217078 218.994597902358 67.3800439112957 220.351610855827 -3.67394008263576 33.0156454606844 1.68429625215071 23.9872781198297 262.055555555556 "3" "Sti" "4" "4" "23" "P2" 51
"51591" "12" 726 7260 101.589197736063 231.675962909994 103.080963341065 231.332633644508 -3.90516088495404 35.0934975379558 -1.26047454771316 17.8370918955203 237.272727272727 "3" "Sti" "4" "4" "23" "P2" 51
"51601" "12" 727 7270 136.386723801308 229.95643440967 140.276998448052 230.680064091852 -4.99724597226331 44.9074556441088 3.07709964619202 21.3984249338131 235.222222222222 "3" "Sti" "4" "4" "23" "P2" 51
"51611" "12" 728 7280 196.46657197398 230.669774043625 198.171977470438 230.238332000611 -6.9953596376362 62.8633860300971 -1.27465817030745 41.3244351305302 234.590909090909 "3" "Sti" "4" "4" "23" "P2" 51
"51621" "12" 729 7289.5 244.580010174854 234.999922817029 246.871968545501 235.84336510161 -4.0766377998762 36.6344647013888 -0.896345467124547 31.736707039437 206.25 "3" "Sti" "4" "4" "23" "P2" 51
"51631" "12" 730 7300.5 280.155554178642 234.533284852047 283.063933981234 233.522276180511 -4.3523641626865 39.1122633682027 -0.268589748891657 22.2637057097663 179.2 "3" "Sti" "4" "4" "23" "P2" 51
"51641" "12" 731 7310 317.713217430631 223.090664890443 316.867746233977 222.857456538262 -2.63777150229353 23.7041777403026 -2.46034251845975 16.0231880185073 154.388888888889 "3" "Sti" "4" "4" "23" "P2" 51
"54531...7714" "12" 1022 10220 25.2480892993012 204.012439296798 25.2273670198241 204.336735625762 -0.102759508521247 2.21723784432093 1.02563410115961 1.71447483714391 239 "4" "Sti" "4" "4" "23" "P2" 51
"54541" "12" 1023 10230 39.1089997573889 201.440530530717 45.7842678917818 201.972144333241 -4.94792997576513 44.464280355644 5.99271744297215 10.9438589024187 180 "4" "Sti" "4" "4" "23" "P2" 51
"54551" "12" 1024 10240 104.587220241213 211.597397794157 104.430942368563 211.809751046995 -5.99906450245521 53.9102386685479 -3.92550538698726 36.8411492983774 185.681818181818 "4" "Sti" "4" "4" "23" "P2" 51
"54561" "12" 1025 10250 132.619049714039 221.919913238326 132.923974666226 221.696842725954 -1.50333973405959 13.5096736882717 -1.18840748685083 10.2838149469614 235.333333333333 "4" "Sti" "4" "4" "23" "P2" 51
"54571" "12" 1026 10260 154.357891995318 209.900943906147 156.480746059158 207.944310768247 -3.95848124822358 35.5726578317947 0.916167445473434 1.93819052750888 196.818181818182 "4" "Sti" "4" "4" "23" "P2" 51
"54581" "12" 1027 10270 183.043403805343 188.068704138516 184.652830695852 189.871111744222 -2.22036747423437 19.9532011064169 -0.122104578753152 12.0353606224284 218 "4" "Sti" "4" "4" "23" "P2" 51
"54591" "12" 1028 10280 212.65375244686 203.409700693685 215.008858708757 203.573738580406 -4.71532191597376 42.3739617710633 1.93790839694057 44.9479361539993 216.272727272727 "4" "Sti" "4" "4" "23" "P2" 51
"54601" "12" 1029 10290 253.806733649308 216.77910795654 256.474515527521 218.3609461885 -3.99833957064654 35.9308422910333 -0.952364154225336 34.8506719654505 211.055555555556 "4" "Sti" "4" "4" "23" "P2" 51
"54611" "12" 1030 10300 298.750893737138 224.648113005017 301.680192393226 224.331215008011 -6.22103138784421 55.9049309681453 1.1549728211894 44.6923557845533 243.363636363636 "4" "Sti" "4" "4" "23" "P2" 51
"54621" "12" 1031 10310 348.459352093247 224.837667332377 348.983636347396 224.800224975974 -3.95920400431637 35.5791528367151 -2.07903485721988 30.8020688157358 277.111111111111 "4" "Sti" "4" "4" "23" "P2" 51
"57471" "12" 1322 13220 388.512971110417 179.141603002911 388.418968321023 178.564072497557 0.481250901318501 4.32473278773983 0.444308273650904 4.80317959239295 250.363636363636 "5" "Sti" "4" "4" "23" "P2" 51
"57481" "12" 1323 13230 389.766308112556 175.777721784713 390.277597287169 174.757791151125 -0.740347190792126 6.65308628317928 0.720568364275152 4.21261555401315 238.888888888889 "5" "Sti" "4" "4" "23" "P2" 51
"57491" "12" 1324 13240 397.13350650517 172.055141804823 396.766192566722 173.155347762372 -0.396262625705915 5.59522609966501 -1.28453793035533 5.95080276854134 226.818181818182 "5" "Sti" "4" "4" "23" "P2" 51
"57501" "12" 1325 13250 393.398236192562 180.719987288858 393.228351171118 180.289241135856 0.697356455337853 6.266752579328 0.312897266549271 5.32797372549317 274.888888888889 "5" "Sti" "4" "4" "23" "P2" 51
"57511" "12" 1326 13260 389.235388764323 175.470626486954 389.060724197001 175.354484913529 0.35776225045674 3.21500932367474 -0.00267114087870368 6.31675970242503 284.090909090909 "5" "Sti" "4" "4" "23" "P2" 51
"57521" "12" 1327 13270 387.936492263046 170.962724297591 387.424579128762 172.00527770752 0.0841984447074287 1.256289461314 -0.0095287873491543 1.48991566267659 307.666666666667 "5" "Sti" "4" "4" "23" "P2" 51
"57531" "12" 1328 13280 386.473046545895 182.888205582399 387.695287042972 182.183548136689 -0.611498840962432 9.81561274151954 1.26213660095095 9.17882722410064 298.818181818182 "5" "Sti" "4" "4" "23" "P2" 51
"57541" "12" 1329 13290 393.647188250603 182.405789627366 392.783479281449 181.533741095539 0.177783808129554 6.15429240490357 -1.29201950205538 7.67636511506794 269.611111111111 "5" "Sti" "4" "4" "23" "P2" 51
"57551" "12" 1330 13300 391.973267300389 173.919236587657 392.497110072414 174.756495264802 -0.501575977995816 4.77845424382735 0.619881061725152 5.85121867438431 275.5 "5" "Sti" "4" "4" "23" "P2" 51
"57561" "12" 1331 13310 395.726390384953 179.518148536799 395.659385955644 179.356165964 -0.0162614254704543 1.32371250964434 -0.801711821175786 2.90858615423059 255.222222222222 "5" "Sti" "4" "4" "23" "P2" 51
"60481" "12" 1623 16230 396.398989913504 231.661651493999 397.413526599802 230.395542393327 -0.559818380174418 5.38107832070392 0.831618528805848 2.41689878982328 262.111111111111 "6" "Sti" "4" "4" "23" "P2" 51
"60491" "12" 1624 16240 402.335271217618 220.863826007326 401.606944972495 220.386963593572 0.0491946570767089 5.19678224912599 -1.18210441927243 6.95619038743956 182.181818181818 "6" "Sti" "4" "4" "23" "P2" 51
"60501" "12" 1625 16250 398.087729711411 200.988166985605 398.770543395817 198.996610974208 0.107177185687802 2.60219849476948 0.718535173499049 12.9639102913823 217.444444444444 "6" "Sti" "4" "4" "23" "P2" 51
"60511" "12" 1626 16260 402.033059656497 178.556855950671 401.899267033248 179.385840530292 -0.532553777085261 4.78576304934762 -0.0338506802409029 4.6113315857948 167 "6" "Sti" "4" "4" "23" "P2" 51
"60521" "12" 1627 16270 404.279830411398 182.686641962968 404.108304123152 185.711051567386 0.0521172442588999 1.6000143773835 -0.505202232307624 5.58044120682752 179.111111111111 "6" "Sti" "4" "4" "23" "P2" 51
"60531" "12" 1628 16280 403.799989340299 206.208161783458 403.640786239068 205.57041766183 -0.064716265853811 1.36883341044739 0.279688294568814 8.12181604534834 227.409090909091 "6" "Sti" "4" "4" "23" "P2" 51
"60541" "12" 1629 16290 402.649997310383 220.40058295891 402.637106146074 220.782604799767 0.270457583065827 2.49203766465774 -0.220822612857603 5.80620752808539 171.777777777778 "6" "Sti" "4" "4" "23" "P2" 51
"60551" "12" 1630 16300 402.480046752643 231.017517437801 402.670090337465 231.587368399649 -0.297205048726088 3.10479554970777 0.460469669476197 6.21244198324649 187.181818181818 "6" "Sti" "4" "4" "23" "P2" 51
"60561" "12" 1631 16310 404.168644360591 236.209408474533 403.939023398417 234.909031491616 0.122278349860813 1.5558376869634 -0.488961526308913 4.06636912732358 142.166666666667 "6" "Sti" "4" "4" "23" "P2" 51
"63481" "12" 1923 19230.5 34.1332734440002 227.360695335781 45.4732938946717 217.632239384232 -4.02031814089595 36.1283514138731 7.44887454166091 20.5784734893434 225.166666666667 "7" "Sti" "4" "4" "23" "P2" 51
"63491...7744" "12" 1924 19240.3 108.040124909286 180.891164797559 106.641979523628 184.569472655096 -7.22005314753247 64.8825809797137 -5.43709389139099 16.5731122582602 255.2 "7" "Sti" "4" "4" "23" "P2" 51
"63501...7745" "12" 1925 19250 142.879918072433 184.565774390685 146.886908245646 183.793981505752 -3.98904227714868 35.8472927123888 1.42171996991482 25.8223497622387 275.833333333333 "7" "Sti" "4" "4" "23" "P2" 51
"63511...7746" "12" 1926 19260 191.749051890893 186.763453110045 194.228275933609 187.539744520606 -6.29565862963038 56.5755642667573 1.35746959739356 45.4336488470099 276.954545454545 "7" "Sti" "4" "4" "23" "P2" 51
"63521...7747" "12" 1927 19270 246.07685194506 195.880558727636 248.588496942314 197.149882131791 -5.40840203921711 48.6022853447111 -0.345266541952327 43.5965225722536 249.055555555556 "7" "Sti" "4" "4" "23" "P2" 51
