"cond" "ID" "cat" "size" "absdY"
"4873" "Control N°1" "62" "1" 235.2778 14.17856
"4944" "Control N°1" "63" "1" 293.4 29.4649
"4945" "Control N°1" "63" "1" 265.45 97.9763
"4946" "Control N°1" "63" "1" 186.75 98.57617
"4947" "Control N°1" "63" "1" 219.1 110.1249
"4948" "Control N°1" "63" "1" 268.9444 14.89025
"4949" "Control N°1" "63" "1" 277.5909 4.985187
"4950" "Control N°1" "63" "1" 289.4444 3.301961
"5021" "Control N°1" "64" "1" 231.6 11.67035
"5022" "Control N°1" "64" "1" 168.3 78.76851
"5023" "Control N°1" "64" "1" 190.4167 54.85113
"5024" "Control N°1" "64" "1" 181.95 50.62263
"5025" "Control N°1" "64" "1" 200.5556 33.15408
"5026" "Control N°1" "64" "1" 260.0455 20.22619
"5027" "Control N°1" "64" "1" 219.5 6.841575
"5098" "Control N°1" "65" "1" 276.7 10.03799
"5099" "Control N°1" "65" "1" 235.4 98.0443
"5100" "Control N°1" "65" "1" 293.6667 92.90812
"5101" "Control N°1" "65" "1" 298.05 85.97523
"5102" "Control N°1" "65" "1" 283.2222 50.24726
"5103" "Control N°1" "65" "1" 288.0455 24.84253
"5104" "Control N°1" "65" "1" 194.2778 3.113542
"5175" "Control N°1" "66" "1" 228.8889 34.31247
"5176" "Control N°1" "66" "1" 223.3636 73.06448
"5177" "Control N°1" "66" "1" 219.4444 56.53035
"5178" "Control N°1" "66" "1" 285.1818 14.55455
"5179" "Control N°1" "66" "1" 276.0556 17.19389
"5180" "Control N°1" "66" "1" 294.2273 49.35859
"5181" "Control N°1" "66" "1" 207.2778 9.60192
"5252" "Control N°1" "67" "1" 279.6667 34.89011
"5253" "Control N°1" "67" "1" 337.9545 112.6661
"5254" "Control N°1" "67" "1" 324.1667 43.45814
"5255" "Control N°1" "67" "1" 295.5909 48.06301
"5256" "Control N°1" "67" "1" 262.1667 58.78255
"5257" "Control N°1" "67" "1" 271.3636 48.69081
"5258" "Control N°1" "67" "1" 327.0556 22.24864
"5329" "Control N°1" "68" "1" 335.6111 30.3225
"5330" "Control N°1" "68" "1" 252.5455 37.66404
"5331" "Control N°1" "68" "1" 281.5 45.03295
"5332" "Control N°1" "68" "1" 319.7727 31.71551
"5333" "Control N°1" "68" "1" 300.7222 12.59873
"5334" "Control N°1" "68" "1" 350.9091 27.10385
"5335" "Control N°1" "68" "1" 353.75 33.43527
"5406" "Control N°1" "69" "1" 250.3889 3.92221
"5407" "Control N°1" "69" "1" 218.1818 7.66391
"5408" "Control N°1" "69" "1" 222.5556 4.585268
"5409" "Control N°1" "69" "1" 326.8182 12.2175
"5410" "Control N°1" "69" "1" 336.1111 15.6863
"5411" "Control N°1" "69" "1" 339.4545 38.4299
"5412" "Control N°1" "69" "1" 329.5556 11.62739
"5483" "Control N°1" "70" "1" 263.0556 8.813055
"5484" "Control N°1" "70" "1" 172.7727 94.85245
"5485" "Control N°1" "70" "1" 161.9444 98.36636
"5486" "Control N°1" "70" "1" 167.6818 96.03445
"5487" "Control N°1" "70" "1" 155.8333 61.71641
"5488" "Control N°1" "70" "1" 141.8182 6.947373
"5489" "Control N°1" "70" "1" 147.1667 4.054679
"5560" "G 50µg/L" "1" "1" 355.2 90.3289776376135
"5561" "G 50µg/L" "1" "1" 387.777777777778 81.203930844126
"5562" "G 50µg/L" "1" "1" 427.818181818182 89.4697285105904
"5563" "G 50µg/L" "1" "1" 449.75 10.1233190666897
"5564" "G 50µg/L" "1" "1" 438.181818181818 9.78887663160435
"5565" "G 50µg/L" "1" "1" 406.222222222222 3.90622557090734
"5566" "G 50µg/L" "1" "1" 393.272727272727 10.7161083175596
"5646" "G 50µg/L" "2" "1" 323.9 129.9903
"5647" "G 50µg/L" "2" "1" 361.7778 86.45022
"5648" "G 50µg/L" "2" "1" 418.1818 112.3269
"5649" "G 50µg/L" "2" "1" 355.1111 64.7997
"5650" "G 50µg/L" "2" "1" 355.2 77.90218
"5651" "G 50µg/L" "2" "1" 351.9444 5.209302
"5652" "G 50µg/L" "2" "1" 240.1364 8.183599
"5733" "G 50µg/L" "3" "1" 386.2 4.855487
"5734" "G 50µg/L" "3" "1" 386.6667 47.30358
"5735" "G 50µg/L" "3" "1" 418.95 98.93662
"5736" "G 50µg/L" "3" "1" 355.4444 36.28505
"5737" "G 50µg/L" "3" "1" 411.8182 18.24766
"5738" "G 50µg/L" "3" "1" 365.6667 25.78819
"5739" "G 50µg/L" "3" "1" 360.8182 30.33587
"5820" "G 50µg/L" "4" "1" 448.8333 29.64353
"5821" "G 50µg/L" "4" "1" 434.125 62.49302
"5822" "G 50µg/L" "4" "1" 483.6667 81.79458
"5823" "G 50µg/L" "4" "1" 492.5833 10.2786
"5824" "G 50µg/L" "4" "1" 427.1364 19.53041
"5825" "G 50µg/L" "4" "1" 364.6667 3.603689
"5826" "G 50µg/L" "4" "1" 304.0455 1.238954
"5907" "G 50µg/L" "5" "1" 466.8333 68.09731
"5908" "G 50µg/L" "5" "1" 487.5 101.1988
"5909" "G 50µg/L" "5" "1" 440.375 72.93315
"5910" "G 50µg/L" "5" "1" 391.6667 7.587585
"5911" "G 50µg/L" "5" "1" 414.3182 7.900976
"5912" "G 50µg/L" "5" "1" 451.8333 6.689435
"5913" "G 50µg/L" "5" "1" 346.5 6.274154
"5994" "G 50µg/L" "6" "1" 345.6667 1.168944
"5995" "G 50µg/L" "6" "1" 339 52.07501
