"ID" "sec" "frame" "pos_y" "pos_x" "dY" "absdY" "dv" "absdR" "size" "cat" "gp" "cond"
"4562" 2 2539 25391 282.088113523214 191.448776286623 11.9470871051046 11.9470871051046 -0.923127655612291 13.258296808432 438.928571428571 9 "ITI" "P2"
"4563" 2 2540 25400 259.499002363513 183.949314488465 35.0122331225801 35.0122331225801 -2.18316764047108 31.0236131614779 443 9 "ITI" "P2"
"4564" 2 2541 25410 225.752976803914 172.888100912997 26.9785999864272 26.9785999864272 1.87400183926621 29.9180697971155 432 9 "ITI" "P2"
"4565" 2 2542 25420 205.08291518264 164.569747547993 15.2747831080141 15.2747831080141 0.497789386835478 14.0343397702802 445.954545454545 9 "ITI" "P2"
"4566" 2 2543 25430 191.842136388919 164.08951791021 11.4496896950743 11.4496896950743 0.550826034356504 8.91524892970116 433.611111111111 9 "ITI" "P2"
"4567" 2 2544 25440 184.789761190846 162.15119967215 3.97369931516326 3.97369931516326 0.503643383160636 4.68821293142014 452.318181818182 9 "ITI" "P2"
"4568" 2 2545 25450 181.174222897482 160.134323231898 4.79189760915017 4.79189760915017 -0.642574484544809 5.45171027732275 452.444444444444 9 "ITI" "P2"
"4569" 2 2546 25460 170.924734006931 161.079023375752 17.8487579597309 17.8487579597309 -0.752972074492845 5.45902376303243 430.727272727273 9 "ITI" "P2"
"4570" 2 2547 25470 147.919370741294 181.892484659581 25.9936419318761 25.9936419318761 -1.77017796363128 5.82002471099452 403.944444444444 9 "ITI" "P2"
"4571" 2 2548 25480 115.322278937513 193.954508305804 62.1854465943228 62.1854465943228 -4.09135102559979 20.507548299952 380.590909090909 9 "ITI" "P2"
"4572" 2 2554 25541.5 39.5409461739442 197.184574365295 33.3295485748173 33.3295485748173 7.38623353577614 8.9194072747201 491.125 9 "ITI" "P2"
"4573" 2 2555 25550 37.9102551957033 196.887827369202 0.962298076708144 1.10723481689886 0.315775009206703 0.587371689593539 477.833333333333 9 "ITI" "P2"
"4574" 2 2556 25560 38.0972641777268 196.34533481603 -0.219568319638419 0.45133425899666 -0.121347383161613 0.320352858733912 483 9 "ITI" "P2"
"4575" 2 2557 25570 37.8276322223891 196.293703841498 0.322276339420043 0.32650017379278 0.0509909302526239 0.0325779170253213 487.833333333333 9 "ITI" "P2"
"4576" 2 2558 25580 37.7749701278761 196.335143152744 -0.0518222226222065 0.195731697415439 -0.0310651451735211 0.051427298312916 487 9 "ITI" "P2"
"4577" 2 2559 25590 37.680204391708 196.317211108352 0.0447302670655318 0.123895817354537 0.0577208133045701 0.0697476199119649 484.888888888889 9 "ITI" "P2"
"4578" 2 2560 25600 37.9374878237319 196.180502117368 -0.561534561764041 0.561534561764041 0.0224451090919899 0.15308153431053 483.090909090909 9 "ITI" "P2"
"4579" 2 2561 25610 38.3649379409065 195.782879072265 0.0972410127058509 0.366433265860465 -0.110793368223206 0.428022711518793 487 9 "ITI" "P2"
"4580" 2 2562 25620 37.9438032603302 195.363229314642 0.16874113345196 0.297983103970367 0.0965940803086482 0.422058584421023 495.545454545455 9 "ITI" "P2"
"4581" 2 2563 25630 38.1052964801873 195.118204103472 -0.198270705982587 0.215008794444607 -0.0453824507258602 0.0950823395367877 502 9 "ITI" "P2"
"4582" 2 2564 25640 38.12311565887 195.204349242519 0.159885705876619 0.163987186877748 -0.00405758559134028 0.212603272526536 491.454545454545 9 "ITI" "P2"
"4583" 2 2565 25650 38.0531091828619 195.396250575272 0.0622601294903973 0.184772535968662 -0.0195757669296697 0.100775573675463 484.722222222222 9 "ITI" "P2"
"4584" 2 2566 25660 37.7440232132768 195.53650998357 0.272089288615177 0.368851212521633 0.0492313177737884 0.0852226346695488 481.818181818182 9 "ITI" "P2"
"4585" 2 2567 25670 37.7461976074539 195.608383782782 -0.0120240583676647 0.0850614208523339 -0.0218349059648304 0.056229656631956 489.833333333333 9 "ITI" "P2"
"4586" 2 2568 25680 37.7631481414397 195.540683252775 -0.138747654737642 0.165002372701039 0.0269205877067336 0.100310713157796 490.818181818182 9 "ITI" "P2"
"4587" 2 2569 25690 37.7944967447654 195.467578487133 0.184216514741969 0.211035416423819 -0.0203786043712455 0.0619829331773474 487.222222222222 9 "ITI" "P2"
"4588" 2 2570 25700 37.6193137437511 195.459897305867 -0.126030681010995 0.34361363870952 0.0266111726673088 0.100810381318382 492.636363636364 9 "ITI" "P2"
"4589" 2 2571 25710 37.8725419356999 195.508082870856 -0.121176151036501 0.147733766920062 -0.0288652714181481 0.0767881712216365 480.888888888889 9 "ITI" "P2"
"4590" 2 2572 25720 37.9642506049958 195.523104829691 -0.0917563541140396 0.219641667814827 0.0660299834971454 0.137440422872345 494.909090909091 9 "ITI" "P2"
"4591" 2 2573 25730 38.1194170459333 195.315485209126 -0.0977352183099853 0.154744947729505 -0.0598693170837734 0.0828312564654539 488.444444444444 9 "ITI" "P2"
"4592" 2 2574 25740 37.9946759036072 195.421461923355 -0.0595590295797734 0.307004726168557 0.0425778394453857 0.2532597334245 489.090909090909 9 "ITI" "P2"
"4593" 2 2575 25750 38.0748334442088 195.663978234422 0.236797105027037 0.242840332978886 -0.0854228487886672 0.178259306342881 489.833333333333 9 "ITI" "P2"
"4594" 2 2576 25760 37.9561581476111 195.800622203613 -0.171527790302932 0.285962741925943 0.071227724373685 0.085601622610568 482.863636363636 9 "ITI" "P2"
"4595" 2 2577 25770 38.169907635185 195.872638217713 0.0207992843063565 0.160483846511731 -0.0530322371430643 0.0693316975494724 481.833333333333 9 "ITI" "P2"
"4596" 2 2578 25780 38.0629794932075 195.924541984964 -0.0438761756461545 0.128576439131685 0.0568507502905717 0.0725613770209748 481.363636363636 9 "ITI" "P2"
"4597" 2 2579 25790 38.1071533156449 196.019588255805 -0.000616683312877342 0.0762100593095951 -0.0249378968107052 0.0761929169197231 491.888888888889 9 "ITI" "P2"
"4598" 2 2580 25800 37.927137576967 196.023922666823 0.311486097004462 0.311486097004462 -0.0252461734795517 0.134838712723649 492.636363636364 9 "ITI" "P2"
"4599" 2 2581 25810 37.9662996886556 195.8124967579 -0.429535593446147 0.429535593446147 0.0550355502975961 0.248189149041082 492.444444444444 9 "ITI" "P2"
"4600" 2 2582 25820 38.3007560690692 195.553184524663 0.0205601592478715 0.18589327219501 -0.0545264833666721 0.136627746236428 490.590909090909 9 "ITI" "P2"
"4601" 2 2583 25830 38.1876063081401 195.751755057541 0.185835357583336 0.185835357583336 -0.0449482630493421 0.232660073460266 496.166666666667 9 "ITI" "P2"
"4602" 2 2584 25840 37.813594362797 196.098274638713 -0.0307526690098641 0.526374844976722 0.0980688555739633 0.281859331948823 491.590909090909 9 "ITI" "P2"
"4603" 2 2585 25850 38.2590664224213 196.230626584162 -0.0559592587674587 0.303307237782732 -0.0595701593145392 0.103847859054156 490.111111111111 9 "ITI" "P2"
"4604" 2 2586 25860 38.2466412800326 196.371962679581 -0.224120279459868 0.307369214871329 0.0563533509188119 0.266125196525877 490.954545454545 9 "ITI" "P2"
"4605" 2 2587 25870 38.1409648874462 196.695235289115 0.310158947890734 0.310158947890734 -0.0471181104785146 0.357440556197048 484.111111111111 9 "ITI" "P2"
"4606" 2 2588 25878.5 37.8999763075036 197.158280631063 3.51873260990361 3.51873260990361 -0.553205758458823 0.629179868968379 482.8125 9 "ITI" "P2"
"4607" 2 2610 26100.75 31.8661320839324 197.102621265387 1.16127003277628 3.39889438120958 0.926422893845555 0.624101775807077 487.75 9 "ITI" "P2"
"4608" 2 2611 26110 34.4939433787886 196.55829080511 -2.15388019140492 2.15388019140492 -0.148688229573651 0.170957238558287 503.666666666667 9 "ITI" "P2"
"4609" 2 2612 26120 36.2588729895823 196.629105881681 1.79180257096093 3.80283715753872 -1.14507708170262 0.830774271517839 495.272727272727 9 "ITI" "P2"
"4610" 2 2613 26126.5 36.9457044673539 197.300992355705 1.54701428859003 1.54701428859003 0.302827737563533 0.244302029102727 487.5 9 "ITI" "P2"
"4611" 2 2635 26354 26.997432605905 197.360290971331 0.642303181731538 0.642303181731538 -0.015737207929444 0.121957147043247 389.5 9 "ITI" "P2"
"4612" 2 2636 26360 27.7838258493953 196.398534106067 5.96150193187876 5.96150193187876 0.0559448554418651 2.10136652992492 380.863636363636 9 "ITI" "P2"
"4613" 2 2637 26370 24.5941594495156 195.786137347061 1.61755764504504 1.994681462213 0.44752461026529 0.818692323820727 406.777777777778 9 "ITI" "P2"
"4614" 2 2638 26380 23.0706029224969 196.221721355025 -0.0929006045364069 1.90681376084654 0.243282363232687 0.862901882494327 420.636363636364 9 "ITI" "P2"
"4615" 2 2639 26388.5 25.3641042610697 196.819341132568 -23.4033640599939 23.4033640599939 4.40777618048338 2.39722775019456 398.333333333333 9 "ITI" "P2"
"4616" 2 2697 26970 75.1690047588191 188.059651567832 -44.5694227993613 44.5694227993613 0.20460563318445 3.51336932827402 342.166666666667 9 "ITI" "P2"
"4617" 2 2698 26980 117.58019637733 170.315934311403 -52.3053731986542 52.3053731986542 -0.629735485333157 16.4386644736696 368.409090909091 9 "ITI" "P2"
"4618" 2 2699 26990 162.647899913496 156.434823208516 -25.540729090823 25.540729090823 -2.70880387641873 10.7266207032924 227.666666666667 9 "ITI" "P2"
"4619" 2 2700 27000 176.517953221843 154.277533422091 -13.5493742913418 13.5493742913418 0.185085490277373 17.9285470618837 342.181818181818 9 "ITI" "P2"
"4620" 2 2701 27010 191.013318476487 176.829746895897 -21.1539320705757 21.1539320705757 4.34180545091201 29.8594906206629 391 9 "ITI" "P2"
"4621" 2 2702 27016.5 205.724571818636 188.318171665763 -20.6800869290207 20.6800869290207 -1.00681097450939 17.3584274231048 419.625 9 "ITI" "P2"
"4622" 2 2709 27090 252.240333387257 181.331403951793 -39.6562440284731 39.6562440284731 -1.77837167524555 20.4831008663419 337.833333333333 9 "ITI" "P2"
"4623" 2 2710 27100 278.198445957279 161.228519614981 -22.808638640885 22.808638640885 -1.57374309589227 14.449424443272 377.818181818182 9 "ITI" "P2"
"4624" 2 2711 27110 294.153937221128 155.641268840067 -13.0455353017436 13.0455353017436 -0.00329331988803006 9.30189560488327 390.888888888889 9 "ITI" "P2"
"4625" 2 2712 27120 309.422686516144 157.108544557377 -17.2133408652232 17.2133408652232 -0.148486057284401 18.4408614029006 416.954545454545 9 "ITI" "P2"
"4626" 2 2713 27130 323.927665987862 161.974413327203 -8.02336529184424 8.20221395514 -1.48390124914187 7.86833882521944 427.222222222222 9 "ITI" "P2"
"4627" 2 2714 27140 327.52766427506 153.152088369227 -8.63709452783195 9.90063617403467 1.74659383624015 13.1699494716692 291.909090909091 9 "ITI" "P2"
"4628" 2 2715 27150 338.817096854091 165.799622274897 -3.57071553822306 4.78944534171177 -1.8232836835644 6.70863954556233 425.666666666667 9 "ITI" "P2"
"2723" 1 2723 27230 205.366003880097 34.3644076271511 -9.11056410008109 9.11056410008109 -0.357661151682379 8.50092604271401 567.333333333333 10 "ITI" "P2"
"2724" 1 2724 27240 213.240082912892 33.3495230807309 -6.33521841671487 6.33521841671487 -0.497507312434294 6.24334737217271 575 10 "ITI" "P2"
"2725" 1 2725 27250 216.775968510366 33.7790626317233 -1.79996268743409 1.79996268743409 -0.22726586656583 1.90088082575963 573.944444444444 10 "ITI" "P2"
"2726" 1 2726 27260 218.248543385267 34.794148498551 -1.81852412880093 1.81852412880093 0.0213653523547634 1.93319220090822 569.772727272727 10 "ITI" "P2"
"2727" 1 2727 27270 220.443156004885 35.3820795188387 -2.23307560267344 2.23307560267344 0.14498508649433 2.27679810277175 571.166666666667 10 "ITI" "P2"
"2728" 1 2728 27280 223.329193890685 35.7683675602661 -3.53822698754965 3.53822698754965 0.0638682820990084 3.52723558381052 572.227272727273 10 "ITI" "P2"
"2729" 1 2729 27290 226.634330304315 35.7948729885196 -3.26917096609634 3.26917096609634 0.0290407389350094 3.22901141264481 574.388888888889 10 "ITI" "P2"
"2730" 1 2730 27300 230.700435433042 35.8322363119511 -4.77847041414338 4.77847041414338 0.0693728281756876 4.72633712927296 573.590909090909 10 "ITI" "P2"
"2731" 1 2731 27310 235.470618498837 35.8390910729685 -4.79096120581124 4.79096120581124 0.0493383031422638 4.74200463311487 574.166666666667 10 "ITI" "P2"
"2732" 1 2732 27320 240.942546852466 35.9580708301458 -5.76015928854173 5.76015928854173 -0.074671101527457 5.72327424940593 567.545454545455 10 "ITI" "P2"
"2733" 1 2733 27330 246.23138945162 36.1147889765371 -4.95135422595112 4.95135422595112 0.0675238967668008 4.91861317200306 560.722222222222 10 "ITI" "P2"
"2734" 1 2734 27340 251.461568492968 36.267452742492 -5.18660695428767 5.18660695428767 -0.0988191399358698 5.15954002933566 560.590909090909 10 "ITI" "P2"
"2735" 1 2735 27350 255.4818812923 36.5069086649284 -3.15347326432959 3.15347326432959 -0.098707002715031 3.16307499162116 572.388888888889 10 "ITI" "P2"
"2736" 1 2736 27360 258.900358398494 36.8787191263427 -4.0047375120721 4.0047375120721 0.135905353199519 4.0276298209551 571.636363636364 10 "ITI" "P2"
"2737" 1 2737 27370 263.174495953537 37.2558868345977 -4.94011757124525 4.94011757124525 0.185837654108298 4.91280434986686 565.388888888889 10 "ITI" "P2"
"2738" 1 2738 27380 269.573327317876 37.1216590369309 -7.25641024411232 7.25641024411232 0.0893403714576948 7.15164027968768 572.318181818182 10 "ITI" "P2"
"2739" 1 2739 27390 276.422044487516 36.8712523869397 -6.78097915810167 6.78097915810167 0.0467030553864447 6.68679329353 578.5 10 "ITI" "P2"
"2740" 1 2740 27400 284.446025498742 36.6254300240692 -8.91683683334929 8.91683683334929 -0.00205049277730041 8.82284016675379 570.5 10 "ITI" "P2"
"2741" 1 2741 27410 292.618404847266 36.5278674722116 -7.36829874067666 7.36829874067666 0.0454629271521867 7.30307974878912 567.777777777778 10 "ITI" "P2"
"2742" 1 2742 27420 300.795723359409 36.4752236305337 -8.91502505082371 8.91502505082371 0.00204328562114142 8.85223736956766 568.863636363636 10 "ITI" "P2"
"2743" 1 2743 27430 308.822310532679 36.5750883978005 -7.51141428855362 7.51141428855362 0.0457931315687574 7.46995018947939 570.555555555556 10 "ITI" "P2"
"2744" 1 2744 27440 317.46067513822 36.6089916522444 -9.46275744592862 9.46275744592862 -0.0445327717314399 9.40738984694417 572.181818181818 10 "ITI" "P2"
"2745" 1 2745 27450 326.024052989432 36.7407989466019 -7.93103035816745 7.93103035816745 0.0686542397910443 7.89353206126322 569.333333333333 10 "ITI" "P2"
"2746" 1 2746 27460 335.28572627709 36.8201658562402 -10.1763750185073 10.1763750185073 0.00729009671988479 10.1247218111175 570.5 10 "ITI" "P2"
"2747" 1 2747 27470 344.544897521327 36.8850906140384 -8.41588712512868 8.41588712512868 0.0395971784990365 8.37369921202486 571.611111111111 10 "ITI" "P2"
"2748" 1 2748 27480 353.712204499484 36.9413025085175 -9.2454296016262 9.2454296016262 -0.341690911356181 9.2218271857422 569.045454545455 10 "ITI" "P2"
"2749" 1 2749 27490 359.73334759231 37.3197868135676 -3.44782561378724 3.44782561378724 -0.116097315917614 3.44200501371574 564.388888888889 10 "ITI" "P2"
"2750" 1 2750 27500 364.922426838515 38.191767867896 -7.7047232066011 7.7047232066011 0.282566005095646 8.08512983482018 547.636363636364 10 "ITI" "P2"
"2751" 1 2751 27510 373.164206271759 44.7023002200584 -7.47344115180096 7.47344115180096 -0.176083445606082 8.1280492691742 523.277777777778 10 "ITI" "P2"
"2752" 1 2752 27520 377.90889203579 48.7527957817369 -0.195380918866135 2.60939133453644 -0.974859790562675 2.74604743275421 520.909090909091 10 "ITI" "P2"
"2753" 1 2753 27530 374.653472149308 48.3390292864058 3.86293313846778 3.86293313846778 0.0851466753258023 3.99309629174923 528.444444444444 10 "ITI" "P2"
"2754" 1 2754 27540 371.505115033234 47.552038451742 3.86821434210503 3.86821434210503 -0.287676865048581 3.75582522998599 540.318181818182 10 "ITI" "P2"
"2755" 1 2755 27550 366.060962570725 49.0696471915674 5.45285725393308 5.45285725393308 0.0748955978967274 5.27818705655847 560.722222222222 10 "ITI" "P2"
"2756" 1 2756 27560 361.021466250303 48.5140508148404 5.11452898649725 5.11452898649725 0.0487468074313711 5.31522013564478 549.454545454545 10 "ITI" "P2"
"2757" 1 2757 27570 356.36457664215 46.2852276157214 4.13107679571851 4.13107679571851 -0.017958282767836 4.34803949721629 526.722222222222 10 "ITI" "P2"
"2758" 1 2758 27580 351.210605013568 46.2741446816266 7.3153935428532 7.3153935428532 -0.266007517831895 6.93939794896386 491.727272727273 10 "ITI" "P2"
"2759" 1 2759 27590 344.076466916386 47.8081283937138 4.94495836582274 4.94495836582274 0.346579115225779 5.01668495505965 453.166666666667 10 "ITI" "P2"
"2760" 1 2760 27600 339.872076258969 45.2905501672745 4.86781062563369 4.86781062563369 -0.167998781781023 5.24085875027248 485.363636363636 10 "ITI" "P2"
"2761" 1 2761 27610 334.290297211197 43.2740223736041 6.63087022439953 6.63087022439953 -0.272075739770798 6.64569728460265 509.888888888889 10 "ITI" "P2"
"2762" 1 2762 27620 326.517492139903 43.2158574935187 7.42805265549504 7.42805265549504 0.195258355403837 7.36324345393132 519.181818181818 10 "ITI" "P2"
"2763" 1 2763 27630 319.7862885216 43.9608391456526 6.72068893753777 6.72068893753777 -0.0643756719348403 6.41998172548546 526.888888888889 10 "ITI" "P2"
"2764" 1 2764 27640 312.56792010965 46.5105381457793 7.94137231336265 7.94137231336265 -0.000462351296334873 7.37583799672916 542.818181818182 10 "ITI" "P2"
"2765" 1 2765 27650 305.388843796657 49.0989800746298 5.66674273834946 5.66674273834946 0.168493060610842 5.49202324577635 555.166666666667 10 "ITI" "P2"
"2766" 1 2766 27660 299.88479731474 48.0306838602387 5.69877129214211 5.69877129214211 0.0479750380246173 5.88576191494502 524.136363636364 10 "ITI" "P2"
"2767" 1 2767 27670 294.840844250293 43.6182856352771 4.83734151859846 4.83734151859846 -0.00597110756751817 5.56939672415803 497 10 "ITI" "P2"
"2768" 1 2768 27680 291.747232808099 45.3199928586829 -2.3784488165511 4.26126869012273 1.23186802646933 4.76742809167735 552.454545454545 10 "ITI" "P2"
"2769" 1 2769 27690 298.49929409939 48.8819475629426 -8.1530055806806 8.1530055806806 0.209666794379871 8.24057547239721 559.444444444444 10 "ITI" "P2"
"2770" 1 2770 27700 308.418165271694 49.0898625463398 -12.1380366366102 12.1380366366102 0.311519635956188 11.949950136275 565.181818181818 10 "ITI" "P2"
"2771" 1 2771 27710 321.16959642184 49.010985492577 -12.8266524235602 12.8266524235602 0.224033694846185 12.7177285917576 566 10 "ITI" "P2"
"2772" 1 2772 27720 335.898804267972 49.5293860702038 -16.3065248939196 16.3065248939196 0.00916156315537364 16.2487820994635 567.5 10 "ITI" "P2"
"2773" 1 2773 27730 350.753872109565 50.4899765645549 -11.4921467244781 11.4921467244781 -0.706931729139399 11.4894942883265 564.166666666667 10 "ITI" "P2"
"2774" 1 2774 27740 357.683259351634 50.8416923443377 -2.51825124659155 2.51825124659155 -0.701036496876327 2.49219330925376 573.909090909091 10 "ITI" "P2"
"2775" 1 2775 27750 358.233443782133 50.8128923226797 0.481106584520148 0.777733210304177 -0.2860393726761 0.788811192869218 564.388888888889 10 "ITI" "P2"
"2776" 1 2776 27760 356.585441130713 50.3098633139061 0.757221031640768 1.77164034265257 0.476417021337568 1.83009502614578 574.227272727273 10 "ITI" "P2"
"2777" 1 2777 27770 358.870947213424 51.0977844704859 -5.06149523518206 5.06149523518206 0.441329332583337 5.33919938038821 546.888888888889 10 "ITI" "P2"
"2778" 1 2778 27780 365.846299869421 55.4322783887809 -6.47870218063053 6.47870218063053 -0.365575676812909 7.23544618710889 480.181818181818 10 "ITI" "P2"
"2779" 1 2779 27790 369.324286368182 60.4363366119272 -1.79039367994756 1.79039367994756 -0.257862026176781 2.50026999458237 433.277777777778 10 "ITI" "P2"
"2780" 1 2780 27800 370.497663243368 64.7891505710195 -0.277379896641037 0.457843884163708 -0.0697455222944541 0.951404016409924 432.318181818182 10 "ITI" "P2"
"2781" 1 2781 27810 370.503085155847 68.4974668130115 -0.14157615031769 0.240847068931828 0.0250595416769102 0.869967718385283 445.666666666667 10 "ITI" "P2"
"2782" 1 2782 27820 370.389133080245 74.0619350196713 0.521999540061074 0.521999540061074 -0.0904741921315235 0.767357969243903 465.545454545455 10 "ITI" "P2"
"2783" 1 2783 27830 369.938070202681 79.2041515473144 -0.0925760219190579 0.468345280963035 0.219761794183171 0.903015505753615 470.666666666667 10 "ITI" "P2"
"2784" 1 2784 27840 371.20368092024 83.1126501022238 -1.46595966377896 1.60938263446502 -0.244474351337544 2.13134829200072 461.227272727273 10 "ITI" "P2"
"2785" 1 2785 27850 370.958693484867 83.188404879826 1.90870038610763 1.90870038610763 -0.249542893875969 2.00952344141967 447.666666666667 10 "ITI" "P2"
"2786" 1 2786 27860 368.387044373213 82.342401814566 2.74114125495333 2.74114125495333 0.0217446892382327 2.79666431831788 419.772727272727 10 "ITI" "P2"
"2787" 1 2787 27870 365.647535978237 83.1879050226898 2.82727258223241 2.82727258223241 -0.0423945394461498 2.40173266325564 431.555555555556 10 "ITI" "P2"
"2788" 1 2788 27880 362.205013263626 84.4553985614939 4.57043422023327 4.57043422023327 -0.17394747558501 4.3555163140598 447 10 "ITI" "P2"
"2789" 1 2789 27890 356.635611772604 83.4046943012574 5.78390768006142 5.78390768006142 -0.0402007507212829 6.03403410825223 468.222222222222 10 "ITI" "P2"
"2790" 1 2790 27900 350.856097737262 81.389861748412 6.34922872017864 6.34922872017864 -0.112354115017013 6.95480052667097 478.818181818182 10 "ITI" "P2"
"2791" 1 2791 27910 344.745843025468 77.3962797480899 4.64430900497928 4.64430900497928 0.290676658755046 5.04558346036964 533.888888888889 10 "ITI" "P2"
"2792" 1 2792 27920 341.000428070315 77.1855024291669 3.51170453161626 3.51170453161626 0.0090862116135213 3.13020648477936 544.318181818182 10 "ITI" "P2"
"2793" 1 2793 27930 337.435780890165 78.912735080705 3.99798326012416 3.99798326012416 -0.116908472486386 3.57231742695399 519.277777777778 10 "ITI" "P2"
"2794" 1 2794 27940 333.065964238618 80.8498532852425 4.27347161144831 4.27347161144831 0.127993208233306 3.67929888526243 504.636363636364 10 "ITI" "P2"
"2795" 1 2795 27950 328.985233564835 80.7348627470281 5.28782583977886 5.28782583977886 -0.443481881557716 5.74311682915902 494.333333333333 10 "ITI" "P2"
"2796" 1 2796 27960 321.560333461979 77.2563553590743 7.49663609072962 7.49663609072962 0.27706606803082 7.96261755784286 447.909090909091 10 "ITI" "P2"
"2797" 1 2797 27970 315.820751651097 75.6532736278813 5.13166218560508 5.13166218560508 -0.0931230774872915 5.10885248688299 425 10 "ITI" "P2"
"2798" 1 2798 27980 309.716595372982 76.4887726619322 7.11995832492204 7.11995832492204 -0.115161775713375 6.48970508545204 437.681818181818 10 "ITI" "P2"
"2799" 1 2799 27990 302.465105916828 77.8946708994632 7.01355996627535 7.01355996627535 -0.0728558048324999 6.61394197952848 442.777777777778 10 "ITI" "P2"
"2800" 1 2800 28000 294.844719257091 78.9565693574321 11.5285835030098 11.5285835030098 -0.862559057319402 12.4453725344151 430.454545454545 10 "ITI" "P2"
"2801" 1 2801 28010 280.117463485406 63.5998097488625 10.4741554065951 10.4741554065951 1.32044561606983 13.1854225184248 494.055555555556 10 "ITI" "P2"
"2802" 1 2802 28020 277.400321840844 58.4081732456908 -3.36517664360304 3.74016040600964 1.05767888004755 3.43846692799684 527.409090909091 10 "ITI" "P2"
"2803" 1 2803 28030 284.121210478776 57.2955774517968 -8.41906375120379 8.41906375120379 0.391092667921384 8.11285801735193 536 10 "ITI" "P2"
"2804" 1 2804 28040 295.28375630222 56.7057628534172 -13.5316036235367 13.5316036235367 0.252872524114139 13.2098933081767 530.363636363636 10 "ITI" "P2"
"2805" 1 2805 28050 308.469375790437 56.7146635475532 -13.1233015259404 13.1233015259404 0.228065708954659 13.0025864891577 538.888888888889 10 "ITI" "P2"
"2806" 1 2806 28060 324.588072842771 57.8794773942949 -18.80160582126 18.80160582126 0.201730281478035 18.8313533690081 544.954545454545 10 "ITI" "P2"
"2807" 1 2807 28070 342.454560054389 59.9630750316924 -16.4503000403616 16.4503000403616 -0.0586139111710509 16.5484318649383 543.722222222222 10 "ITI" "P2"
"2808" 1 2808 28080 357.042295587867 61.6637507858587 -8.02277765684028 8.02277765684028 -1.6650410192749 8.03165560008199 540.545454545455 10 "ITI" "P2"
"2809" 1 2809 28090 358.615368991061 61.3616242578001 0.112120302779545 0.120387525011779 -0.0619929414497165 0.211060785149641 538.222222222222 10 "ITI" "P2"
"2810" 1 2810 28100 358.682712194723 60.8110234695138 -0.175907327494201 0.196191399538861 0.000365233339323368 0.168475329990429 540.909090909091 10 "ITI" "P2"
"2811" 1 2811 28110 358.881065393777 60.2031138507319 -0.0476315796412905 0.262067648863592 -0.0315545372791348 0.229318198364922 536.833333333333 10 "ITI" "P2"
"2812" 1 2812 28120 358.509866812784 59.6836679681047 0.532892349048439 0.532892349048439 3.55360926960202e-05 0.598972028430694 534.909090909091 10 "ITI" "P2"
"2813" 1 2813 28130 357.781633127446 59.2716099080366 1.49631462401726 1.49631462401726 -0.191678622023062 1.58270535900891 537.333333333333 10 "ITI" "P2"
"2814" 1 2814 28140 356.905967796146 59.360592834636 -1.11811671179441 1.55850851984258 0.369145461532753 1.7623563754745 540.5 10 "ITI" "P2"
"2815" 1 2815 28150 358.053908583306 60.6037332193552 -0.177510019785586 0.274535940578176 -0.105510127428943 0.315694668445246 533.722222222222 10 "ITI" "P2"
"2816" 1 2816 28160 357.285645627105 58.5041932079857 4.31210349633272 4.97692360004305 -1.05975916872683 6.56562097912956 460.363636363636 10 "ITI" "P2"
"2817" 1 2817 28170 347.046139403537 42.8865322949248 19.1338132347321 19.1338132347321 -2.43272125599844 19.7285019678446 513.722222222222 10 "ITI" "P2"
"2818" 1 2818 28180 317.583932440038 45.6224660581612 25.1925979351819 25.1925979351819 3.1679469921624 24.8829972267471 553.272727272727 10 "ITI" "P2"
"2819" 1 2819 28190 309.161146856621 46.9865876693681 5.89878192319725 6.01382193033839 -1.83658604291389 5.18360742112947 545.055555555556 10 "ITI" "P2"
"2820" 1 2820 28200 287.348885412452 55.7636706605457 32.4419225197682 32.4419225197682 -0.247110190192757 29.7589801703902 545.636363636364 10 "ITI" "P2"
"2821" 1 2821 28210 263.066531333962 66.7703483456057 10.9730053889103 10.9730053889103 1.55755417030326 9.68243030800716 548.166666666667 10 "ITI" "P2"
"2822" 1 2822 28220 251.404793053482 59.663884319185 23.4442641691113 23.4442641691113 -1.60977063326195 25.1069741153597 542.090909090909 10 "ITI" "P2"
"2823" 1 2823 28230 229.880397241136 56.2786148937893 9.132441259682 9.132441259682 1.27776851777938 10.176724588342 546.777777777778 10 "ITI" "P2"
"2824" 1 2824 28240 216.629483768694 46.2502415784898 29.3425449491182 29.3425449491182 -2.55188658468521 29.2746717207709 545.227272727273 10 "ITI" "P2"
"2825" 1 2825 28250 179.704478538821 48.7156343312243 38.318652347976 38.318652347976 -0.479879617850486 35.5430271341729 499.666666666667 10 "ITI" "P2"
"2826" 1 2826 28260 142.493843188928 60.1825492624502 25.3633541065948 25.3633541065948 3.25992690782101 19.4095989074746 501.681818181818 10 "ITI" "P2"
"2827" 1 2827 28270 129.735797803233 60.7968611149909 15.3250687838423 15.3250687838423 -2.35994781003255 18.9388266063409 435.611111111111 10 "ITI" "P2"
"2828" 1 2828 28280 99.6017151594027 41.5664030645932 38.4958007284467 38.4958007284467 0.275452718833137 41.1594280854735 505.636363636364 10 "ITI" "P2"
"2829" 1 2829 28290 67.7068388445432 44.7594378212148 28.003689347454 28.003689347454 0.192107088479702 10.3399062738762 544.944444444444 10 "ITI" "P2"
