"ID" "sec" "frame" "pos_y" "pos_x" "dY" "absdY" "dv" "absdR" "size" "cat" "gp" "cond"
"38064" 10 1125 11250.43 385.9805 1141.581 -22.10784 22.10784 -4.368927 3.639889 323.1429 3 "ITI" "G+"
"38065" 10 1126 11260 391.3196 1153.68 -1.667958 2.43803 -1.262042 15.74174 309.7727 3 "ITI" "G+"
"38066" 10 1127 11270 391.1846 1150.566 0.8714456 0.8771715 -0.2010419 10.79585 363.3333 3 "ITI" "G+"
"38067" 10 1128 11280 388.2991 1143.6 4.346407 4.346407 0.03357864 3.91596 355.6818 3 "ITI" "G+"
"38068" 10 1129 11290 384.8567 1142.486 3.14387 3.14387 -0.07587823 1.826538 367.0556 3 "ITI" "G+"
"38069" 10 1130 11300 380.8592 1142.058 4.523695 4.523695 -0.2108258 1.405149 368.4091 3 "ITI" "G+"
"38070" 10 1131 11310 375.9092 1142.522 4.675511 4.675511 0.3003584 0.9084113 369.7222 3 "ITI" "G+"
"38071" 10 1132 11320 375.685 1150.952 -4.227106 4.227106 0.3238318 25.40394 308.1818 3 "ITI" "G+"
"38072" 10 1133 11330 377.313 1186.782 0.8016494 1.385578 0.2382114 27.0432 263.7222 3 "ITI" "G+"
"38073" 10 1134 11340 378.0672 1197.971 -1.335713 1.365144 -0.2326776 3.47252 288.4091 3 "ITI" "G+"
"38074" 10 1135 11350 378.6044 1197.839 0.2840376 0.4921793 -0.2426184 0.9884283 327.5556 3 "ITI" "G+"
"38075" 10 1136 11359.7 377.2342 1199.346 2.208998 2.208998 -0.04830106 0.981998 355.45 3 "ITI" "G+"
"38076" 10 1137 11370.12 374.435 1199.691 3.443476 3.443476 -0.2067951 2.603034 369.625 3 "ITI" "G+"
"38077" 10 1138 11380 369.3882 1196.223 7.945468 7.945468 -0.3507065 5.395662 340.5 3 "ITI" "G+"
"38078" 10 1139 11390 361.8397 1193.904 3.65112 3.65112 0.7678222 3.885195 308.6667 3 "ITI" "G+"
"38079" 10 1140 11400 361.2848 1189.354 -0.9302584 1.000602 0.1794892 5.840196 348.2727 3 "ITI" "G+"
"38080" 10 1141 11409 362.5338 1182.729 -1.925533 1.925533 0.2545236 6.497433 373.75 3 "ITI" "G+"
"38081" 10 1142 11419.5 366.0135 1172.671 -6.511645 6.511645 0.5976879 14.55609 377.125 3 "ITI" "G+"
"38082" 10 1143 11433 374.4146 1161.547 -1.139246 1.139246 0.1303315 2.524855 377.5 3 "ITI" "G+"
"38083" 10 1147 11469 370.6548 1154.144 -1.096045 1.096045 -0.04320175 2.541422 380 3 "ITI" "G+"
"38084" 10 1148 11481.5 376.0443 1144.377 -5.040599 5.040599 -0.562134 11.28103 374.8333 3 "ITI" "G+"
"38085" 10 1149 11490 379.2693 1138.276 -2.087202 2.087202 -0.4466762 3.835731 344.2222 3 "ITI" "G+"
"38086" 10 1150 11500 380.4846 1135.695 -2.106788 2.106788 0.2014841 1.219886 324.5455 3 "ITI" "G+"
"38087" 10 1151 11510 382.7649 1136.099 -0.8241612 0.9509439 -0.3395086 1.354193 339.1111 3 "ITI" "G+"
"38088" 10 1152 11520 382.0996 1137.616 0.9488431 0.9615832 0.01535161 1.372843 337 3 "ITI" "G+"
"38089" 10 1153 11530 381.8926 1138.419 -0.8571417 0.9118828 0.06797831 0.1970034 332.9444 3 "ITI" "G+"
"38090" 10 1154 11540 382.3956 1137.579 1.324223 1.434826 -0.07953871 1.774987 335.0455 3 "ITI" "G+"
"38091" 10 1155 11550 380.8213 1136.26 1.348955 1.348955 -0.2542726 0.6058439 345.1667 3 "ITI" "G+"
"38092" 10 1156 11559.9 378.7354 1137.157 0.9031468 1.589948 0.3984859 0.5260589 339.35 3 "ITI" "G+"
"38093" 10 1157 11570 379.0218 1136.889 1.033175 1.207195 -0.3902741 1.090947 345.9444 3 "ITI" "G+"
"38094" 10 1158 11580 376.041 1136.894 4.0091 4.0091 -0.03869639 0.604933 351.7273 3 "ITI" "G+"
"38095" 10 1159 11590 373.4062 1138.982 1.12616 1.12616 0.1693905 1.222387 364.9444 3 "ITI" "G+"
"38096" 10 1160 11600 372.1905 1138.067 0.9168028 0.9247876 0.1561777 3.336397 336.5 3 "ITI" "G+"
"38097" 10 1161 11610 372.1008 1134.588 -1.035275 1.121724 0.2339577 2.458289 313.7778 3 "ITI" "G+"
"38098" 10 1162 11620 374.1374 1132.066 -2.391659 2.391659 0.02212959 0.9076806 315.4545 3 "ITI" "G+"
"38099" 10 1163 11630 376.2631 1131.341 -1.40614 1.40614 -0.154592 0.3232546 317.7778 3 "ITI" "G+"
"38100" 10 1164 11639 377.1681 1131.276 -1.383171 1.383171 0.1193324 0.1690976 346.6667 3 "ITI" "G+"
"38101" 10 1165 11651 378.8638 1130.475 -0.6630788 0.8208387 -0.2150683 0.6821322 373.9286 3 "ITI" "G+"
"38102" 10 1166 11659.33 378.9865 1129.796 -0.1487799 0.1487799 0.05428343 0.3586019 379 3 "ITI" "G+"
"38103" 10 1167 11671.33 379.2144 1129.136 -0.9704094 0.9704094 0.2915617 0.3901898 374.25 3 "ITI" "G+"
"38104" 10 1168 11680 383.0954 1128.78 -4.657968 5.009347 -0.5211064 2.027474 299.8182 3 "ITI" "G+"
"38105" 10 1169 11690 381.5802 1133.114 7.304237 7.304237 -0.798307 7.426193 314.6111 3 "ITI" "G+"
"38106" 10 1170 11699.8 373.2318 1147.167 6.268079 6.268079 0.7268867 10.24614 370.2 3 "ITI" "G+"
"38107" 10 1171 11710 370.9413 1155.324 -1.307873 1.885597 0.5855848 3.932085 354.2222 3 "ITI" "G+"
"38108" 10 1172 11720 375.1635 1156.871 -5.922373 5.922373 0.110561 3.449715 310.4545 3 "ITI" "G+"
"38109" 10 1173 11730 380.0733 1159.467 -2.633 2.633 -0.3104633 3.820251 266.1111 3 "ITI" "G+"
"38110" 10 1174 11740 381.6347 1163.771 -0.8726793 0.9321408 -0.1432244 4.876337 257.7727 3 "ITI" "G+"
"38111" 10 1175 11750 381.8644 1167.402 -0.3740679 0.3740679 0.06014757 3.569899 280.7222 3 "ITI" "G+"
"38112" 10 1176 11760 382.1841 1172.625 0.3095606 0.6365474 -0.1746626 5.737403 288.2727 3 "ITI" "G+"
"38113" 10 1177 11770 381.16 1179.755 1.207079 1.207079 -0.009640136 6.837505 305.7222 3 "ITI" "G+"
"38114" 10 1178 11780 380.0414 1185.599 2.073958 2.073958 -0.1873533 3.404775 322.1818 3 "ITI" "G+"
"38115" 10 1179 11790 377.2268 1189.651 0.5460936 1.94694 0.6909517 3.464857 334.6667 3 "ITI" "G+"
"38116" 10 1180 11800 379.8574 1192.456 -1.457038 3.141168 -0.7616428 2.521235 346.7727 3 "ITI" "G+"
"38117" 10 1181 11810 377.4868 1191.358 4.197093 4.197093 -0.2723755 2.241921 373.1429 3 "ITI" "G+"
"38118" 10 1182 11820 373.3311 1191.268 3.574862 3.574862 0.3574854 1.652471 353.6818 3 "ITI" "G+"
"38119" 10 1183 11830 369.6232 1189.586 4.501728 4.501728 -0.2476067 2.424685 335.2222 3 "ITI" "G+"
"38120" 10 1184 11840 363.8646 1189.931 4.700896 4.76755 0.5826752 3.662535 320.0909 3 "ITI" "G+"
"38121" 10 1185 11850 362.4506 1175.613 1.978632 1.978632 -0.708376 24.35765 296.7222 3 "ITI" "G+"
"38122" 10 1186 11860 358.4103 1150.454 0.1856942 4.507174 1.21779 17.65852 290.2273 3 "ITI" "G+"
"38123" 10 1187 11870 361.3181 1148.522 -0.2643349 1.731051 -0.5744566 6.411726 303.6667 3 "ITI" "G+"
"38124" 10 1188 11878.57 362.6778 1150.107 -6.820574 6.820574 0.6376219 7.424069 343.3571 3 "ITI" "G+"
"38125" 10 1189 11887 373.2477 1155.88 -1.076888 1.076888 -0.3736191 9.342264 376.3333 3 "ITI" "G+"
"38126" 10 1190 11898 362.7774 1177.944 20.30631 20.30631 -3.531346 16.15751 354.1429 3 "ITI" "G+"
"38127" 10 1191 11910.5 331.6957 1191.816 29.27673 29.27673 -0.2704947 12.20247 328.5625 3 "ITI" "G+"
"38128" 10 1192 11920 293.6507 1178.207 54.06026 54.06026 -1.824836 22.35857 325.5455 3 "ITI" "G+"
"38129" 10 1193 11930 242.0944 1177.094 42.05869 42.05869 1.546703 4.869495 352.0556 3 "ITI" "G+"
"21756" 6 1201 12010 261.5489 664.9891 -21.08996 21.08996 1.571877 14.75986 154.3889 4 "ITI" "G+"
"21757" 6 1202 12020 293.2273 677.6398 -30.35891 30.35891 -1.693314 22.48985 151.1364 4 "ITI" "G+"
"21758" 6 1203 12030 315.2146 683.245 -24.72868 24.72868 1.14096 15.3881 133.3889 4 "ITI" "G+"
"21759" 6 1204 12040 343.3139 690.1777 -20.25569 20.25569 -1.834752 11.90155 174.3182 4 "ITI" "G+"
"21760" 6 1205 12050 358.2698 691.2016 -18.26763 18.26763 1.728841 12.84159 141.0556 4 "ITI" "G+"
"21761" 6 1206 12060 378.6325 698.2844 -17.38195 17.38195 -2.540885 11.82716 149.6364 4 "ITI" "G+"
"21762" 6 1207 12070 386.418 690.8265 0.2978228 1.408884 -0.7930807 6.68321 187.8889 4 "ITI" "G+"
"21763" 6 1208 12080 383.968 685.4498 2.986158 2.986158 0.06574092 5.29864 198.7273 4 "ITI" "G+"
"21764" 6 1209 12090 381.7792 681.8535 0.3808291 1.149298 0.3505539 3.920186 187.1111 4 "ITI" "G+"
"21765" 6 1210 12100 383.0817 675.4804 -1.542865 1.542865 -0.09437429 5.740417 193.6818 4 "ITI" "G+"
"21766" 6 1211 12110 383.6823 669.3134 -2.772935 3.033651 0.4879034 4.079996 196.4444 4 "ITI" "G+"
"21767" 6 1212 12120 390.4471 664.1181 -4.781445 4.781445 -0.4431281 6.575645 158.7273 4 "ITI" "G+"
"21768" 6 1213 12130 390.2914 669.1097 1.558097 1.618907 -0.2210074 5.80154 169.7222 4 "ITI" "G+"
"21769" 6 1214 12140 388.7955 664.0014 1.86156 1.86156 0.06218809 6.348113 163.4091 4 "ITI" "G+"
"21770" 6 1215 12150 387.63 675.3067 0.3041293 0.314413 0.04180692 10.52785 182.0556 4 "ITI" "G+"
"21771" 6 1216 12160 386.6624 687.9647 1.226982 1.500635 0.1284664 9.760385 192.9091 4 "ITI" "G+"
"21772" 6 1217 12170 387.6931 698.438 -3.728928 3.728928 0.4408527 7.212374 192.5 4 "ITI" "G+"
"21773" 6 1218 12180 391.4565 694.1837 -1.011765 2.282465 -0.7108289 10.08329 127.8182 4 "ITI" "G+"
"21774" 6 1219 12190 390.1649 683.4769 2.333869 2.333869 -0.2359765 6.988515 122.2778 4 "ITI" "G+"
"21775" 6 1220 12200 386.8889 677.8792 3.619466 3.619466 -0.03011347 6.358475 131.1364 4 "ITI" "G+"
"21776" 6 1221 12210 383.5383 673.9869 2.281407 2.281407 0.2800825 4.012233 149.1111 4 "ITI" "G+"
"21777" 6 1222 12220 383.398 668.2172 -2.721576 2.930799 0.4523835 9.309915 158.3182 4 "ITI" "G+"
"21778" 6 1223 12230 386.3366 653.9256 0.6173632 2.443469 -0.6248752 5.668546 182.6667 4 "ITI" "G+"
"21779" 6 1224 12240 383.3115 654.9957 2.144201 2.241707 0.3737443 2.752651 191.9545 4 "ITI" "G+"
"21780" 6 1225 12250 382.8261 661.2165 1.008628 1.353187 -0.4129438 4.467191 189.2778 4 "ITI" "G+"
"21781" 6 1226 12260 381.2211 660.219 -3.172609 4.67406 1.764735 7.769589 167.4091 4 "ITI" "G+"
"21782" 6 1227 12270 389.9931 647.1138 -6.296715 6.972362 -1.738368 4.720004 135.7778 4 "ITI" "G+"
"21783" 6 1228 12280 387.7797 644.7048 6.189486 6.189486 -0.08278464 1.867311 126.3182 4 "ITI" "G+"
"21784" 6 1229 12290 386.5257 644.1894 -4.996 5.049642 1.212902 3.924736 147.5556 4 "ITI" "G+"
"21785" 6 1230 12300 391.4428 639.7837 -1.560284 2.026465 -0.742334 3.073343 139.6364 4 "ITI" "G+"
"21786" 6 1231 12310 391.8779 642.411 0.626169 1.095789 -0.3537171 1.158744 132.3889 4 "ITI" "G+"
"21787" 6 1232 12320 389.2896 643.0972 1.137758 2.525263 0.3545479 2.613692 157.2727 4 "ITI" "G+"
"21788" 6 1233 12330 389.7971 640.8682 2.23406 2.436931 -0.5895305 3.721015 182.3889 4 "ITI" "G+"
"21789" 6 1234 12340 384.2938 649.4469 4.846024 4.881251 0.5563527 5.593985 176.2727 4 "ITI" "G+"
"21790" 6 1235 12350 383.9368 643.395 -4.473566 4.473566 0.8730331 4.089176 158.5 4 "ITI" "G+"
"21791" 6 1236 12360 391.2495 642.7058 -4.102565 5.830827 -1.229202 2.622561 139.4091 4 "ITI" "G+"
"21792" 6 1237 12370 389.4327 641.217 4.682549 4.682549 -0.07187561 1.938462 154.2778 4 "ITI" "G+"
"21793" 6 1238 12380 384.2314 647.454 3.862294 3.862294 0.1723136 4.431556 188.6818 4 "ITI" "G+"
"21794" 6 1239 12390 381.8353 653.171 1.05921 1.133195 0.2103638 4.401889 193.3333 4 "ITI" "G+"
"21795" 6 1240 12400 381.9553 660.5009 -0.763507 0.763507 0.1281107 8.145205 182.0909 4 "ITI" "G+"
"21796" 6 1241 12410 383.2325 669.4363 -1.900068 1.900068 0.1869187 8.171293 182.8333 4 "ITI" "G+"
"21797" 6 1242 12420 385.3033 677.831 -0.6407229 1.272405 -0.3732324 7.077737 179.5909 4 "ITI" "G+"
"21798" 6 1243 12430 384.6515 684.2281 0.1905349 0.4886393 0.1049876 5.057444 187.7778 4 "ITI" "G+"
"21799" 6 1244 12440 384.833 690.7998 0.1176932 0.3775726 0.0005542241 5.583099 192.2273 4 "ITI" "G+"
"21800" 6 1245 12450 384.7495 696.6379 0.07405924 0.2240924 -0.05648633 5.298064 193.3333 4 "ITI" "G+"
"21801" 6 1246 12460 383.5014 701.1372 0.3109872 2.097836 0.3105876 3.72218 194 4 "ITI" "G+"
"21802" 6 1247 12470 386.3409 692.1805 -4.709069 4.709069 -0.04185903 9.596493 107.2778 4 "ITI" "G+"
"21803" 6 1248 12480 388.8216 676.0436 4.052977 4.762916 -0.7147949 9.334985 190.9091 4 "ITI" "G+"
"21804" 6 1249 12490 383.2992 676.4593 2.130046 2.153063 0.4944764 1.955655 195.3889 4 "ITI" "G+"
"21805" 6 1250 12500 383.425 681.4661 -1.385983 1.385983 0.07738384 4.771522 176.3636 4 "ITI" "G+"
"21806" 6 1251 12510 383.9587 684.4505 1.557155 1.723565 -0.3816805 1.020884 162.5556 4 "ITI" "G+"
"21807" 6 1252 12520 381.9027 685.0058 0.6522236 1.129193 0.3049728 1.038987 172.6364 4 "ITI" "G+"
"21808" 6 1253 12530 381.9823 683.7438 0.2146156 0.3985044 -0.07724983 0.7679007 169.6111 4 "ITI" "G+"
"21809" 6 1254 12540 381.845 682.9592 0.4001218 0.605452 -0.04451187 1.190275 162.6818 4 "ITI" "G+"
"21810" 6 1255 12550 380.9709 681.674 0.3983906 0.5899114 0.03855481 1.353957 162.7222 4 "ITI" "G+"
"21811" 6 1256 12560 380.5491 680.1608 0.6444686 0.8299901 0.1110147 1.798636 168.5 4 "ITI" "G+"
"21812" 6 1257 12570 380.5784 678.7749 -0.8304846 0.8949399 0.2007039 0.9581473 169.0556 4 "ITI" "G+"
"21813" 6 1258 12580 382.3955 675.9617 -0.3134613 2.480791 -0.5450275 1.567909 174.6364 4 "ITI" "G+"
"21814" 6 1259 12590 380.8436 678.0326 1.38847 1.38847 -0.06508879 2.947506 143.3889 4 "ITI" "G+"
"21815" 6 1260 12600 376.3899 682.3121 7.650612 7.650612 -0.2100007 1.13857 153.8636 4 "ITI" "G+"
"21816" 6 1261 12610 370.7237 689.034 1.526209 2.228261 0.7887468 6.382109 185.1667 4 "ITI" "G+"
"21817" 6 1262 12620 373.3954 698.6909 -4.224212 4.224212 -0.03326836 9.157622 180.5909 4 "ITI" "G+"
"21818" 6 1263 12630 376.6427 700.0399 -5.871063 5.871063 0.5407746 6.924056 171.8889 4 "ITI" "G+"
"21819" 6 1264 12640 380.4534 679.0146 3.966758 5.66616 -0.917094 18.97859 166 4 "ITI" "G+"
"21820" 6 1265 12650 378.4295 671.1382 -3.735289 3.796318 0.8802041 2.444878 174.1667 4 "ITI" "G+"
"21821" 6 1266 12660 383.6841 657.7604 -1.554109 4.994778 -1.424748 13.90906 172.2727 4 "ITI" "G+"
"21822" 6 1267 12670 378.5454 656.1345 7.333683 7.333683 0.00688893 4.802916 177.9444 4 "ITI" "G+"
"21823" 6 1268 12680 371.218 669.0146 6.020844 6.020844 0.4714451 10.06516 177.0909 4 "ITI" "G+"
"21824" 6 1269 12690 367.9322 682.0476 2.564281 2.564281 -0.03897313 8.745813 185.3889 4 "ITI" "G+"
"21825" 6 1270 12700 365.7177 694.5312 0.09336401 1.504512 0.5797579 9.882789 180.8182 4 "ITI" "G+"
"21826" 6 1271 12710 368.0361 700.1886 -3.472287 3.472287 0.1659592 3.175831 176.2778 4 "ITI" "G+"
"21827" 6 1272 12720 372.4291 702.0671 -6.183838 6.183838 0.09554304 4.686414 177 4 "ITI" "G+"
"21828" 6 1273 12730 378.2182 702.3148 -3.776012 3.776012 -0.143385 1.705432 170.7778 4 "ITI" "G+"
"21829" 6 1274 12740 382.683 697.6237 -4.586586 4.586586 -0.3336652 2.232731 172.7727 4 "ITI" "G+"
"21830" 6 1275 12750 383.9654 691.822 0.05425968 0.6403352 0.01323345 5.04154 170.3889 4 "ITI" "G+"
"21831" 6 1276 12760 384.2588 686.2985 1.146748 1.419241 -0.2325211 6.365002 172.0455 4 "ITI" "G+"
"21832" 6 1277 12770 382.9427 679.3046 0.5262065 0.5262065 0.05783807 7.121385 174.1667 4 "ITI" "G+"
"21833" 6 1278 12780 382.8137 669.0611 -0.4248196 0.4503146 0.1260062 7.622307 180 4 "ITI" "G+"
"21834" 6 1279 12790 382.9754 663.7167 -0.2289127 0.4040933 0.04752492 3.836014 179.2778 4 "ITI" "G+"
"21835" 6 1280 12800 384.1369 657.6462 -1.405462 1.456949 -0.09659036 5.511741 179.9091 4 "ITI" "G+"
"21836" 6 1281 12810 384.9463 650.8883 0.01760266 0.5080956 -0.06361596 4.985417 182.5556 4 "ITI" "G+"
"21837" 6 1282 12820 383.7661 645.2014 2.478105 2.478105 -0.2614098 6.018836 181.5455 4 "ITI" "G+"
"21838" 6 1283 12830 380.3056 641.4974 1.405826 1.980526 0.3375279 6.076803 181.1111 4 "ITI" "G+"
"21839" 6 1284 12840 379.3465 653.2602 7.70473 7.70473 -1.217678 6.986687 139.5 4 "ITI" "G+"
"21840" 6 1285 12850 367.4564 655.2915 11.33596 11.33596 0.02098652 6.58746 140.9444 4 "ITI" "G+"
"21841" 6 1286 12860 354.5335 651.6668 14.78787 14.78787 -0.1360239 11.75246 156.4545 4 "ITI" "G+"
"21842" 6 1287 12870 340.9783 646.0763 11.26891 11.26891 0.2461022 9.19687 163.1111 4 "ITI" "G+"
"21843" 6 1288 12880 330.999 643.7406 -0.9499442 11.47576 2.553466 7.526268 163.7273 4 "ITI" "G+"
"21844" 6 1289 12890 344.7073 657.1642 -10.7846 10.7846 -0.6418065 31.23703 164.1667 4 "ITI" "G+"
"21845" 6 1290 12900 351.4067 691.7415 -3.322494 6.742243 -1.530324 22.22084 156.6364 4 "ITI" "G+"
"21846" 6 1291 12910 346.2627 691.8857 10.45487 10.45487 -0.6761427 10.17447 173.3333 4 "ITI" "G+"
"21847" 6 1292 12920 332.1528 683.773 16.04906 16.04906 0.0239658 16.14382 176.4091 4 "ITI" "G+"
"21848" 6 1293 12930 318.4268 674.3639 10.99769 10.99769 0.2428908 12.89036 175.4444 4 "ITI" "G+"
"21849" 6 1294 12940 308.3826 663.259 8.299229 8.299229 0.625068 15.1481 175.6818 4 "ITI" "G+"
"21850" 6 1295 12950 303.3071 651.4497 2.471842 2.471842 0.424625 10.1095 179.3889 4 "ITI" "G+"
"21851" 6 1296 12960 302.2878 642.1456 -0.1814303 0.6907575 0.1601166 6.94094 181.5 4 "ITI" "G+"
"21852" 6 1297 12970 303.2324 638.1977 -4.763353 4.885452 0.750287 9.751941 179.7778 4 "ITI" "G+"
"21853" 6 1298 12980 308.8001 654.2106 4.787181 9.036758 -2.268866 11.32249 165.8182 4 "ITI" "G+"
"21854" 6 1299 12990 296.3024 653.9821 13.28068 13.28068 -0.02193124 9.615815 173.7778 4 "ITI" "G+"
"21855" 6 1300 13000 281.4845 647.1006 14.5823 14.5823 0.5415122 11.92444 170.1364 4 "ITI" "G+"
"21856" 6 1301 13010 276.8607 644.4894 -4.9684 5.024867 1.463601 4.744852 173.0556 4 "ITI" "G+"
"21857" 6 1302 13020 273.9328 650.6231 15.26561 15.58299 -2.322147 2.401473 151.3182 4 "ITI" "G+"
"21858" 6 1303 13030 256.5409 655.5826 16.22388 16.22388 -0.1200506 1.906141 158.5 4 "ITI" "G+"
"21859" 6 1304 13040 237.8883 661.3669 20.50664 20.50664 0.08351768 1.324388 173.8636 4 "ITI" "G+"
"21860" 6 1305 13050 220.2146 670.0561 14.16768 14.16768 0.3791342 3.912838 171.7222 4 "ITI" "G+"
"21861" 6 1306 13060 206.5305 680.902 13.11278 13.11278 0.4282768 7.790766 167.0455 4 "ITI" "G+"
"21862" 6 1307 13070 195.9475 690.6929 5.505011 7.733425 1.859208 3.731585 166.7222 4 "ITI" "G+"
"21863" 6 1308 13080 201.1966 688.7541 -12.28397 12.28397 -0.5403652 10.2812 150.0909 4 "ITI" "G+"
"21864" 6 1309 13090 214.5151 663.889 -15.53661 15.53661 1.737161 20.49332 151.6111 4 "ITI" "G+"
"21865" 6 1310 13100 233.0028 641.4831 -17.61905 17.61905 -1.280198 10.36381 131.8182 4 "ITI" "G+"
"21866" 6 1311 13110 239.9834 646.1868 5.308235 6.288809 -2.014507 5.24434 153.5556 4 "ITI" "G+"
"21867" 6 1312 13120 231.1214 639.4373 4.046155 4.557447 1.383509 9.05538 156.3182 4 "ITI" "G+"
"21868" 6 1313 13130 230.3508 638.2455 4.633239 4.789638 -0.9637347 4.959517 153.1667 4 "ITI" "G+"
"21869" 6 1314 13140 222.1806 634.1348 5.352555 5.352555 0.6935076 3.731529 157.1818 4 "ITI" "G+"
"21870" 6 1315 13151.5 221.2581 633.4315 -0.3123421 0.5426416 0.01492982 1.006007 166.9167 4 "ITI" "G+"
"21871" 6 1316 13160 215.3353 630.0087 11.38864 11.38864 -0.1251937 7.464167 151.2273 4 "ITI" "G+"
"21872" 6 1317 13170 211.7326 631.8641 -0.4621823 2.594478 -0.2932471 7.71685 165.3333 4 "ITI" "G+"
"21873" 6 1318 13180 201.3844 642.9807 22.24264 22.24264 -1.93555 4.277553 163.9091 4 "ITI" "G+"
"21874" 6 1319 13190 181.8486 649.8271 9.574366 9.574366 1.687517 10.0598 177.6111 4 "ITI" "G+"
"21875" 6 1320 13200 171.2491 664.8168 21.62228 21.62228 -2.015036 6.028015 149.9091 4 "ITI" "G+"
"21876" 6 1321 13210 142.4845 682.4239 23.55706 23.55706 0.9173258 15.54901 172.3889 4 "ITI" "G+"
"21877" 6 1322 13220 127.6624 689.7777 9.337333 9.337333 1.278591 8.399968 176.6364 4 "ITI" "G+"
"21878" 6 1323 13230 121.4014 682.0517 5.450356 5.450356 0.002037393 6.61418 182.5556 4 "ITI" "G+"
"21879" 6 1324 13240 113.244 677.3605 10.63407 10.63407 -0.4050438 4.197903 163.4091 4 "ITI" "G+"
"21880" 6 1325 13250 104.6709 680.4027 10.60444 10.60444 -0.4473526 6.593027 141.8889 4 "ITI" "G+"
"21881" 6 1326 13260 89.26767 690.3612 13.72134 13.72134 0.5034057 3.76851 135.3636 4 "ITI" "G+"
"21882" 6 1327 13270 79.52032 690.7276 6.711276 6.711276 0.7503837 3.569534 176.1667 4 "ITI" "G+"
"21883" 6 1328 13280 77.11951 699.9773 0.6069541 2.052658 -0.2914617 10.00058 119.5909 4 "ITI" "G+"
"21884" 6 1329 13290 75.37955 699.4299 -0.03483994 1.960678 0.8270591 2.45142 132.6111 4 "ITI" "G+"
"21885" 6 1330 13300 78.58653 699.6661 -1.969684 3.410274 -0.6715765 4.18706 137.8636 4 "ITI" "G+"
"21886" 6 1331 13310 76.45363 701.5611 2.886507 2.886507 0.02332815 5.374754 169.3333 4 "ITI" "G+"
"21887" 6 1332 13320 74.77571 688.6558 1.57932 1.993661 0.1742353 17.2278 156.3182 4 "ITI" "G+"
"21888" 6 1333 13330 71.22023 666.7084 7.695271 7.695271 -1.230968 24.79306 151.4444 4 "ITI" "G+"
"21889" 6 1334 13340 60.79783 651.1796 10.87098 10.87098 0.3632771 9.259119 114.0455 4 "ITI" "G+"
"21890" 6 1335 13350 50.87718 644.9612 8.815715 8.815715 0.02864385 4.861121 144.4444 4 "ITI" "G+"
"21891" 6 1336 13360 41.56591 641.3293 8.555255 8.555255 0.556055 3.319763 176.4545 4 "ITI" "G+"
"21892" 6 1337 13370 35.62091 640.3211 4.932009 4.932009 -0.08373087 0.3131209 185.3333 4 "ITI" "G+"
"21893" 6 1338 13380 29.86785 640.1779 5.984188 5.984188 -0.02156302 0.5075845 178.7727 4 "ITI" "G+"
"21894" 6 1339 13390 26.34049 640.8814 0.3113267 1.095281 0.6841325 1.647122 183.4444 4 "ITI" "G+"
"21895" 6 1340 13400 27.20658 642.8682 -0.5292471 0.5879841 -0.1219864 1.757721 188.5455 4 "ITI" "G+"
"21896" 6 1341 13410 27.36264 644.1471 0.07645648 0.3386702 -0.04891438 1.085638 188.7778 4 "ITI" "G+"
"21897" 6 1342 13420 27.28175 645.5071 -0.2224988 0.3465435 0.03287593 1.585395 182.3182 4 "ITI" "G+"
"21898" 6 1343 13430 27.42803 646.7067 0.06702563 0.3163504 0.03785806 0.8691744 178.8333 4 "ITI" "G+"
"21899" 6 1344 13440 27.61735 647.6261 -0.6837679 0.6979358 -0.03201351 1.15354 171.2273 4 "ITI" "G+"
"21900" 6 1345 13450 27.11075 648.4638 2.328632 2.738023 0.1761538 0.5516553 164.3333 4 "ITI" "G+"
"21901" 6 1346 13460 27.55028 649.3321 -3.62109 3.917123 -0.2784171 1.791104 159.9545 4 "ITI" "G+"
"21902" 6 1347 13470 29.18134 650.4163 0.3878253 0.4401587 0.03762041 0.6356918 170.3333 4 "ITI" "G+"
"21903" 6 1348 13480 28.98178 651.1452 -0.09690851 0.3309612 0.03678305 0.7676888 171.9091 4 "ITI" "G+"
"21904" 6 1349 13490 29.08416 651.7487 0.2349385 0.4216257 -0.05088477 0.3899362 173 4 "ITI" "G+"
"21905" 6 1350 13500 28.59814 652.2904 -0.0262255 0.6783205 0.1333564 0.8347641 171.5455 4 "ITI" "G+"
"21906" 6 1351 13510 29.04144 652.9444 0.03757354 0.3874935 -0.1328143 0.2774673 170.5 4 "ITI" "G+"
"21907" 6 1352 13520 28.62917 653.1993 0.2539528 0.3057241 0.01580599 0.3308656 169.2273 4 "ITI" "G+"
"21908" 6 1353 13530 28.67177 653.5415 -0.2877174 0.2877174 0.07856362 0.3830743 168.2222 4 "ITI" "G+"
"21909" 6 1354 13540 28.69071 653.8718 0.5735808 0.6908211 -0.1284126 0.2116576 175.0909 4 "ITI" "G+"
"21910" 6 1355 13550 28.07816 654.0657 0.3005986 0.3036934 0.06705321 0.3164375 175.5556 4 "ITI" "G+"
"21911" 6 1356 13560 28.98165 654.4805 -2.052961 2.052961 0.08454062 0.5639934 173.6364 4 "ITI" "G+"
"21912" 6 1357 13570 29.57904 654.8093 1.381468 1.381468 -0.2980937 0.09139985 171.7222 4 "ITI" "G+"
"21913" 6 1358 13580 28.1202 654.8742 0.7626575 0.8345915 0.1990071 0.2967187 177.3182 4 "ITI" "G+"
