"ID" "sec" "frame" "pos_y" "pos_x" "dY" "absdY" "dv" "absdR" "size" "cat" "gp" "cond" "pck" "day" "expe" "plong" "y2" "x2"
"201462" 26 2150 21500 377.856805789939 697.201200799378 -0.211808196713627 2.68984473319017 -0.531757153960143 1.58627678124219 319.136363636364 8 "Sti" "G2C" 4 8 29 30 NA NA
"201472" 26 2151 21510 376.294385795051 696.278155617027 0.201890372057519 1.78291068809818 0.246547877696116 1.6160778871398 328.055555555556 8 "Sti" "G2C" 4 8 29 30 NA NA
"201482" 26 2152 21520 375.908533860308 698.26520106495 0.0754376986689051 0.673924939033213 -0.0785964477419725 1.31401117512769 319.318181818182 8 "Sti" "G2C" 4 8 29 30 NA NA
"201492" 26 2153 21530 375.023306675949 698.616960342421 0.0690934708925081 0.610170195223361 0.0832599038815829 0.499852324038557 324 8 "Sti" "G2C" 4 8 29 30 NA NA
"201502" 26 2154 21540 374.838205395767 699.276282609267 -0.0189238811422214 0.382227636442224 0.116996412465312 0.497391835404528 321.045454545455 8 "Sti" "G2C" 4 8 29 30 NA NA
"201513" 26 2155 21550 375.104338215048 699.472581642597 -0.0290344788054546 0.267387622231922 -0.0826721795769458 0.406548490841601 322.333333333333 8 "Sti" "G2C" 4 8 29 30 NA NA
"201522" 26 2156 21560 374.844796925529 698.761316238675 0.077345350313827 0.683043229569819 -0.0670252605958126 0.783934232885372 324.045454545455 8 "Sti" "G2C" 4 8 29 30 NA NA
"204452" 26 2449 24490 378.855925853383 696.538402484307 -0.160896028665526 1.42088622779193 -0.217694770943638 0.478879539364243 309.555555555556 9 "Sti" "G2C" 4 8 29 30 NA NA
"204462" 26 2450 24500 379.703764457118 695.788611585637 -0.0578827485318878 1.18636793007738 -0.344334143179196 1.05895626911422 303.409090909091 9 "Sti" "G2C" 4 8 29 30 NA NA
"204472" 26 2451 24510 379.90926718771 694.390877237333 -0.0831551582335503 1.18587901238561 0.359220939335671 0.545246409140418 305.777777777778 9 "Sti" "G2C" 4 8 29 30 NA NA
"204482" 26 2452 24520 381.711827539876 693.673844616795 -0.301998145619711 2.66697077291934 0.106806141234301 1.1323231001785 300.181818181818 9 "Sti" "G2C" 4 8 29 30 NA NA
"204492" 26 2453 24530 383.43208034167 691.828025078134 -0.186253886741107 1.66617194185301 -0.0100993893859709 1.65111532367314 294.055555555556 9 "Sti" "G2C" 4 8 29 30 NA NA
"204502" 26 2454 24540 385.102569000697 691.537322871142 0.175042305016588 2.64523162423592 -0.442620653281153 2.76417114812716 286.5 9 "Sti" "G2C" 4 8 29 30 NA NA
"204513" 26 2455 24550 382.597700603594 690.639541428182 0.122044737741807 1.0777872422961 0.174181226067219 0.255374613509275 314.055555555556 9 "Sti" "G2C" 4 8 29 30 NA NA
"204522" 26 2456 24560 381.628040300432 691.755897707146 0.0602924810365521 0.694164136739062 0.0129791069648491 2.30845083807844 318.409090909091 9 "Sti" "G2C" 4 8 29 30 NA NA
"207451" 26 2749 27490 291.456915699714 631.354529752123 3.24538011418554 28.6602220480043 2.47325524833587 12.6598977049848 227.611111111111 10 "Sti" "G2C" 4 8 29 30 NA NA
"207461" 26 2750 27500 274.441859194995 631.023830678641 0.576954653948281 8.78667907158916 2.53582881111532 3.41178070542958 192.909090909091 10 "Sti" "G2C" 4 8 29 30 NA NA
"207471" 26 2751 27510.375 281.997252301706 631.657488634238 -1.97868004608645 17.4738882619378 0.990566855406144 7.13295551072599 262.3125 10 "Sti" "G2C" 4 8 29 30 NA NA
"207481" 26 2752 27520 295.620835608556 633.027119745264 -0.535916735054114 4.73272531582853 -1.90585587275672 6.16365107032084 225.090909090909 10 "Sti" "G2C" 4 8 29 30 NA NA
"207491" 26 2753 27530 297.573297078481 638.460262703414 -0.328272820399326 2.89900461392654 1.06607646565135 5.32293478405961 206.111111111111 10 "Sti" "G2C" 4 8 29 30 NA NA
"207501" 26 2754 27540 311.252131720623 641.988839586062 -3.22292033899396 28.4618779029455 1.58940032592659 17.1173828323268 291.954545454545 10 "Sti" "G2C" 4 8 29 30 NA NA
"207512" 26 2755 27550 338.854048507273 651.426138507039 -2.21541005468117 19.5644706815732 -1.01748431542489 12.6761872737235 344.611111111111 10 "Sti" "G2C" 4 8 29 30 NA NA
"207521" 26 2756 27560 360.187083691504 641.37810144986 -3.12263693097831 27.5762667756399 0.894108166544356 9.06574264489075 307.863636363636 10 "Sti" "G2C" 4 8 29 30 NA NA
"216442" 27 49 490 26.5875648743673 820.705476884334 -1.45185326493696 12.8903661062384 4.2357937423057 4.28175171028226 291.444444444444 1 "Sti" "G2C" 4 8 29 60 NA NA
"216452" 27 50 500 79.7598872622477 815.355474064232 -10.7535022671095 94.9650740207422 5.66965133996461 8.72003150011074 222.681818181818 1 "Sti" "G2C" 4 8 29 60 NA NA
"216462" 27 51 510 176.152901211193 784.595355574718 -8.49825968741122 75.0488389936824 -3.47006738122654 20.9501432267729 213.055555555556 1 "Sti" "G2C" 4 8 29 60 NA NA
"216472" 27 52 520 225.477342999823 756.208807573983 -2.25706201020183 19.9323025693505 -5.58367984377298 5.11368781935323 324.954545454545 1 "Sti" "G2C" 4 8 29 60 NA NA
"216482" 27 53 530 236.390433430707 758.091607878494 -3.41083828843129 30.1213969633287 4.94911342979799 13.1792348072754 243.111111111111 1 "Sti" "G2C" 4 8 29 60 NA NA
"216492" 27 54 540 295.698566771389 757.870112782245 -7.20970622220768 63.6695160379408 -1.29558656288651 20.3997528251297 218.090909090909 1 "Sti" "G2C" 4 8 29 60 NA NA
"216502" 27 55 550 344.555764469312 758.39362954001 -4.61608961620014 40.7650718063836 -0.837309763834753 16.7856435727073 227.222222222222 1 "Sti" "G2C" 4 8 29 60 NA NA
"216513" 27 56 560 373.476792221995 759.78559838712 -1.20535075558036 11.1412527887847 -3.63467712283193 7.05732146023502 232.272727272727 1 "Sti" "G2C" 4 8 29 60 NA NA
"219442" 27 349 3490 196.644383397697 775.39907628077 1.94068749316342 17.1383728632376 1.43537727223034 18.2907453725649 356.833333333333 2 "Sti" "G2C" 4 8 29 60 NA NA
"219452" 27 350 3500 171.598874848256 761.038882795246 2.96488012243326 26.183103262151 1.16954860787641 12.8717632266817 346.227272727273 2 "Sti" "G2C" 4 8 29 60 NA NA
"219462" 27 351 3510 158.217539187784 768.386648251822 0.211339852842214 5.74978196198046 1.72123078018083 2.8167030095625 306.222222222222 2 "Sti" "G2C" 4 8 29 60 NA NA
"219472" 27 352 3520 173.633211630763 770.802219107666 -4.0444323869345 35.7167192098768 3.10582769723868 19.20105073964 321.727272727273 2 "Sti" "G2C" 4 8 29 60 NA NA
"219482" 27 353 3530 213.583745252681 772.971934720148 -3.48471740233833 30.7738295705387 -1.10436223710008 11.668859005496 324.222222222222 2 "Sti" "G2C" 4 8 29 60 NA NA
"219492" 27 354 3540 235.159012651811 758.904898369677 -2.46748774446549 21.790589751875 -0.0355816709328849 16.162248077124 269.772727272727 2 "Sti" "G2C" 4 8 29 60 NA NA
"219502" 27 355 3550 263.973342856342 777.065431742106 -3.93214305893883 34.7250828034324 2.06474485398329 25.2318412816232 285.277777777778 2 "Sti" "G2C" 4 8 29 60 NA NA
"219513" 27 356 3560 306.544086221704 774.0439837575 -4.51834158985152 39.9018508457139 -2.92430567148153 6.09514667360509 328.545454545455 2 "Sti" "G2C" 4 8 29 60 NA NA
"222442" 27 649 6490 33.8727027258971 771.109872897381 -3.86250361578336 34.1100910816889 7.39409897215492 15.4521848145947 274.111111111111 3 "Sti" "G2C" 4 8 29 60 NA NA
"222452" 27 650 6500 111.878309700086 763.420839255293 -10.7113843222248 94.5931269420862 -0.528872233551176 34.2904972880195 233.727272727273 3 "Sti" "G2C" 4 8 29 60 NA NA
"222462" 27 651 6510 179.299261289843 808.886896178322 -3.6712802418397 32.4213815422304 -5.18268724371703 51.3871121399175 261.611111111111 3 "Sti" "G2C" 4 8 29 60 NA NA
"222472" 27 652 6520 190.096352165891 829.25659395353 -1.71272704318796 15.1376341891005 2.39989718282942 6.00988665634327 234.772727272727 3 "Sti" "G2C" 4 8 29 60 NA NA
"222482" 27 653 6530 228.970264163667 814.886590565008 -6.43376935009042 56.8171529039861 2.7999462367201 11.7525860338139 291.111111111111 3 "Sti" "G2C" 4 8 29 60 NA NA
"222492" 27 654 6540 293.506897851299 825.562872482232 -6.1971832659097 54.7278414928361 -2.78801115577005 29.3027771671149 239.090909090909 3 "Sti" "G2C" 4 8 29 60 NA NA
"222502" 27 655 6550 332.822189195071 825.549509263757 -4.59848525659667 40.609606240719 1.21758559962501 13.1390390734191 226.444444444444 3 "Sti" "G2C" 4 8 29 60 NA NA
"222513" 27 656 6560 371.883550524897 830.310175097874 -1.82896308394144 20.5742369567764 -6.11630653758857 13.1035726157091 259.272727272727 3 "Sti" "G2C" 4 8 29 60 NA NA
"225442" 27 949 9490 328.77675530509 768.69664535927 1.09863183611291 9.70210923348327 0.165288512489155 9.77099953171171 306.222222222222 4 "Sti" "G2C" 4 8 29 60 NA NA
"225452" 27 950 9500 319.333295213593 765.316189701474 0.224910989073693 9.03245354695014 2.81526843639386 8.63716605121044 229.5 4 "Sti" "G2C" 4 8 29 60 NA NA
"225462" 27 951 9510 340.985372596544 770.057992558209 -4.55086252217444 40.1890459072443 2.29213492364471 14.802314982145 218.111111111111 4 "Sti" "G2C" 4 8 29 60 NA NA
"225472" 27 952 9520 371.675755866293 770.90882891828 -1.87843896416674 16.5886509199101 -2.39953199002838 10.1519817466941 237.545454545455 4 "Sti" "G2C" 4 8 29 60 NA NA
"225482" 27 953 9530 385.606321583896 773.317934791772 -0.966532650908123 8.53553032835566 -1.4750725008895 5.55418397829351 194.5 4 "Sti" "G2C" 4 8 29 60 NA NA
"225492" 27 954 9540 389.232880104872 769.49599397584 0.146228112117689 4.97774899575211 -0.897773074449105 9.42540533803822 210.772727272727 4 "Sti" "G2C" 4 8 29 60 NA NA
"225502" 27 955 9550 383.652020020692 765.880728885227 0.474028953868832 4.18618916646483 0.748822575859265 1.71211145463462 203.944444444444 4 "Sti" "G2C" 4 8 29 60 NA NA
"225513" 27 956 9560 385.278047172166 771.385348980899 -0.650196643679053 6.11003449369753 -0.182201554339883 10.7775107697606 252 4 "Sti" "G2C" 4 8 29 60 NA NA
"228442" 27 1249 12490 360.095019940019 775.918596973768 2.70846905764422 23.9187157963199 -1.33262685451768 8.84138444136147 344.611111111111 5 "Sti" "G2C" 4 8 29 60 NA NA
"228452" 27 1250 12500 332.676413133259 785.588580585202 2.19047028266982 19.3442254780768 2.35494437250094 5.97154508565075 361.136363636364 5 "Sti" "G2C" 4 8 29 60 NA NA
"228462" 27 1251 12510 321.662727403105 784.441793996934 1.21203112023869 10.7035477549445 -0.382696462126091 3.76580426255532 314.722222222222 5 "Sti" "G2C" 4 8 29 60 NA NA
"228472" 27 1252 12520 310.391532167254 786.348487438036 0.950996544042098 8.39832967484961 0.953456720773886 3.11415905068554 344.136363636364 5 "Sti" "G2C" 4 8 29 60 NA NA
"228482" 27 1253 12530 307.756809490182 787.112447493889 -0.973965014122274 9.28963092508752 2.75484859704187 7.02027078590197 300.833333333333 5 "Sti" "G2C" 4 8 29 60 NA NA
"228492" 27 1254 12540 332.199580325497 778.679592955296 -4.26514612770331 37.6658606345839 1.24001214891166 22.5711167418194 288.818181818182 5 "Sti" "G2C" 4 8 29 60 NA NA
"228502" 27 1255 12550 372.194715698996 798.335352092964 -2.68702072222046 23.7293037600786 -3.52029109202846 35.6353825623771 327.777777777778 5 "Sti" "G2C" 4 8 29 60 NA NA
"228513" 27 1256 12560 373.364031438908 818.503858988335 -0.0663757824218249 9.90954010118952 0.887343149658307 4.585453572235 302.454545454545 5 "Sti" "G2C" 4 8 29 60 NA NA
"231442" 27 1549 15490 65.4448944243185 759.916416873511 -2.27730908355492 20.1111061602104 -3.67172553891068 1.96884364817822 319.444444444444 6 "Sti" "G2C" 4 8 29 60 NA NA
"231452" 27 1550 15500 79.9699918842316 757.670341158746 -3.20364092572145 28.2916197988392 3.56212102629121 5.45513933357063 240.318181818182 6 "Sti" "G2C" 4 8 29 60 NA NA
"231462" 27 1551 15510 119.729296995638 761.797134472484 -5.01185160713062 44.260078905444 0.536744613607681 11.6484715401839 276.111111111111 6 "Sti" "G2C" 4 8 29 60 NA NA
"231472" 27 1552 15520 171.700438119573 771.380595205306 -4.86333316043114 42.9485001347396 -3.95760759237169 21.4735861134818 239.5 6 "Sti" "G2C" 4 8 29 60 NA NA
"231482" 27 1553 15530 187.575467683352 779.470149048744 -1.13968221621856 10.0646285586743 2.63687147191456 4.45432106800922 195.444444444444 6 "Sti" "G2C" 4 8 29 60 NA NA
"231492" 27 1554 15540 226.95434453815 768.806232745852 -8.11471392388084 71.6617144161009 3.94218752346026 12.8550583442905 270.409090909091 6 "Sti" "G2C" 4 8 29 60 NA NA
"231502" 27 1555 15550 295.643756195031 768.467552891462 -5.53760441244848 48.9030457113685 -3.32755118693871 23.6295553544718 291 6 "Sti" "G2C" 4 8 29 60 NA NA
"231513" 27 1556 15560 343.898682141014 777.327431347261 -6.00784149798634 53.055748572834 -0.540104492917976 28.1956779636827 261.363636363636 6 "Sti" "G2C" 4 8 29 60 NA NA
"234442" 27 1849 18490 117.016918076418 820.684405309464 -0.479304762572724 4.25843101062357 -0.232600931788113 9.73255049521526 284.555555555556 7 "Sti" "G2C" 4 8 29 60 NA NA
"234452" 27 1850 18500 126.067534887888 811.90536833483 -1.34351735221519 11.8647136190694 0.779800601248695 9.09986607347719 299.5 7 "Sti" "G2C" 4 8 29 60 NA NA
"234462" 27 1851 18510 143.532642242659 812.725259771499 -4.20226960187041 37.1105927988992 5.27067078307732 16.6697871076728 255.944444444444 7 "Sti" "G2C" 4 8 29 60 NA NA
"234472" 27 1852 18520 200.726774679277 815.421438643166 -7.85761853194164 69.3912836002193 0.450783747522223 9.40301217388355 225.454545454545 7 "Sti" "G2C" 4 8 29 60 NA NA
"234482" 27 1853 18530 268.284350051897 806.330223939532 -6.74175266631026 59.5369792168914 -0.0389925569498075 10.2653522613333 229.5 7 "Sti" "G2C" 4 8 29 60 NA NA
"234492" 27 1854 18540 335.583505001949 796.815453377766 -8.26263221735576 72.9679931837013 -2.44884035201289 14.4217180920201 229.181818181818 7 "Sti" "G2C" 4 8 29 60 NA NA
"234502" 27 1855 18550 381.865247298315 776.217768541813 -1.10127866381204 12.8309390493163 -5.07964324658985 10.3391435577827 225 7 "Sti" "G2C" 4 8 29 60 NA NA
"234513" 27 1856 18560 380.507964442151 778.129183309872 -0.659372986445012 7.84250667419604 1.75831717101431 22.2440119525179 289 7 "Sti" "G2C" 4 8 29 60 NA NA
"237442" 27 2149 21490 35.36804188017 775.339360859745 -4.07250468581935 35.9646280190548 8.60031187041717 23.1730534360034 297.611111111111 8 "Sti" "G2C" 4 8 29 60 NA NA
"237452" 27 2150 21500 117.76061777057 794.508143042301 -11.5959268274246 102.404595465947 -0.0120174107369451 19.9187266772377 261.136363636364 8 "Sti" "G2C" 4 8 29 60 NA NA
"237462" 27 2151 21510 195.651258274072 763.791844770903 -5.14122375907867 45.4025751527872 -4.4476391770994 12.0953443801001 290.444444444444 8 "Sti" "G2C" 4 8 29 60 NA NA
"237472" 27 2152 21520 231.930968189322 764.469389237982 -4.23768053443055 37.4233096931898 -0.653991265598989 19.2688645669811 297.590909090909 8 "Sti" "G2C" 4 8 29 60 NA NA
"237482" 27 2153 21530 263.351207007584 770.148318312598 -3.41975920715344 30.2001783394552 0.166827873877224 9.39340419114558 308.333333333333 8 "Sti" "G2C" 4 8 29 60 NA NA
"237492" 27 2154 21540 298.672768289818 770.737851361681 -3.82195574184217 33.7520094302825 -0.268132448290203 14.7240890361527 314.818181818182 8 "Sti" "G2C" 4 8 29 60 NA NA
"237502" 27 2155 21550 329.01506767238 779.964047916706 -4.06636563414357 35.9104135424753 1.45749526903097 21.4404460088598 274.611111111111 8 "Sti" "G2C" 4 8 29 60 NA NA
"237513" 27 2156 21560 374.771459287873 778.129152820875 -4.05568314271203 35.8160755710569 -4.30355673136177 15.4307327720993 246.590909090909 8 "Sti" "G2C" 4 8 29 60 NA NA
"240442" 27 2449 24490 145.323712500518 823.408264849092 -0.666805825145182 9.19589825877037 -3.26382770734861 8.53823924131325 349.333333333333 9 "Sti" "G2C" 4 8 29 60 NA NA
"240452" 27 2450 24500 137.482389791018 822.425991977221 2.17873866056227 19.240622546292 -2.36069944761822 4.21898921386844 346.136363636364 9 "Sti" "G2C" 4 8 29 60 NA NA
"240462" 27 2451 24510 109.604832216814 821.773066107948 2.63297780864155 23.2520462898296 1.85508688923625 4.95876625161702 312.5 9 "Sti" "G2C" 4 8 29 60 NA NA
"240472" 27 2452 24520 100.180795021993 817.684354774075 -0.451768231990725 7.636386600566 2.39091822067961 7.36457616223322 241.045454545455 9 "Sti" "G2C" 4 8 29 60 NA NA
"240482" 27 2453 24530 107.255321301376 817.577049274199 -0.104718406191388 3.34101367871854 -1.66253525565547 6.09705117056239 301.555555555556 9 "Sti" "G2C" 4 8 29 60 NA NA
"240492" 27 2454 24540 104.159583629368 817.182572982149 0.192772849525345 2.20973952179493 0.571468907015472 12.1498980338641 287.5 9 "Sti" "G2C" 4 8 29 60 NA NA
"240502" 27 2455 24550 103.812891107345 823.832578893251 0.175537511102365 1.55018637846383 -0.329217689807848 8.89523719081603 293.222222222222 9 "Sti" "G2C" 4 8 29 60 NA NA
"240513" 27 2456 24560 102.111096998635 810.300981067335 -0.0328422748933185 2.01384556256305 0.497617738095315 14.416308350689 289.272727272727 9 "Sti" "G2C" 4 8 29 60 NA NA
"243441" 27 2749 27490 346.282875982334 817.330363410581 -4.55877121503757 40.2588882325164 -1.36113611503464 8.88704844356448 310.388888888889 10 "Sti" "G2C" 4 8 29 60 NA NA
"243451" 27 2750 27500 381.799936360607 814.570865669658 -2.1941578560696 19.3767907458536 -3.51427650691653 12.5642172755977 307.227272727273 10 "Sti" "G2C" 4 8 29 60 NA NA
"243461" 27 2751 27510.375 386.151323972178 817.193776880836 -0.0904451936739045 1.44245429788282 -0.30964741582676 2.52343272399355 285.375 10 "Sti" "G2C" 4 8 29 60 NA NA
"243471" 27 2752 27520 386.512849629594 821.419936772021 0.17395896834062 2.50653395093792 -0.319629357225949 7.18917904352736 250.772727272727 10 "Sti" "G2C" 4 8 29 60 NA NA
"243481" 27 2753 27530 380.293386153312 810.318547621052 0.947345802125795 8.36608966897052 -0.240810127633608 12.5125056290024 296.333333333333 10 "Sti" "G2C" 4 8 29 60 NA NA
"243491" 27 2754 27540 374.163623445006 812.110253979213 0.385579759364331 3.40508696417248 0.552872606343954 5.98956070599502 335.681818181818 10 "Sti" "G2C" 4 8 29 60 NA NA
"243501" 27 2755 27550 372.553751799079 819.956145268675 0.231394747292899 2.17039393846187 -0.472403512796859 9.92868008821199 321.888888888889 10 "Sti" "G2C" 4 8 29 60 NA NA
"243512" 27 2756 27560 366.067664575539 796.497063062358 1.02853044978632 9.08303805312727 0.15348082815234 21.5270174834812 328.681818181818 10 "Sti" "G2C" 4 8 29 60 NA NA
"252432" 28 49 490 36.0514343035925 897.596816014741 -2.50527487420589 22.4311435723209 6.10684766098781 9.91824153266509 379.5 1 "Sti" "G2C" 4 8 29 41 NA NA
"252442" 28 50 499.6 104.536798548983 913.15838751243 -12.2489117548339 108.17115973734 5.01226055567913 26.429099442567 379.5 1 "Sti" "G2C" 4 8 29 41 NA NA
"252452" 28 51 510 210.012936961236 924.704153374491 -8.52421496774221 75.2780522357161 -5.00517164301189 25.7696074789602 378.888888888889 1 "Sti" "G2C" 4 8 29 41 NA NA
"252462" 28 52 520.3 262.785569030261 926.591348906488 -5.38110431843863 47.5209803485931 -1.04896481082264 8.0361637568285 385.25 1 "Sti" "G2C" 4 8 29 41 NA NA
"252472" 28 53 530 319.273849129886 921.827227861422 -7.46079839861632 65.8869319575531 2.58997553614893 24.7020048392752 391.5 1 "Sti" "G2C" 4 8 29 41 NA NA
"252482" 28 54 540.3 372.557440484985 939.022154384257 -2.60264885500016 25.0135949753563 -8.48876969943609 26.9957209160334 403.85 1 "Sti" "G2C" 4 8 29 41 NA NA
"252492" 28 55 549.625 379.607099123113 938.415119003014 -0.318939017780792 4.73250316770901 0.640437761426938 13.1460658057988 413.875 1 "Sti" "G2C" 4 8 29 41 NA NA
"252502" 28 56 559.9 381.250818121828 933.748399791602 -0.582986777148312 5.14840477732889 0.864211021148492 10.1900508837026 386.8 1 "Sti" "G2C" 4 8 29 41 NA NA
"255432" 28 349 3490 368.101275987446 948.824304012547 -0.843321396471687 8.57243088670674 2.31755264687303 1.93869954540367 400.888888888889 2 "Sti" "G2C" 4 8 29 41 NA NA
"255442" 28 350 3500 385.630820633018 936.115711738322 -0.966608257677807 12.8241213565373 -2.91165244206621 5.02236419994063 326.181818181818 2 "Sti" "G2C" 4 8 29 41 NA NA
