"ID" "sec" "frame" "pos_y" "pos_x" "dY" "absdY" "dv" "absdR" "size" "cat" "gp" "cond" "pck" "day" "expe" "plong" "age"
"272372" 26 83 830 147.9096 1163.097 -12.5197 108.6566 -0.1430669 4.565876 367.5 1 "Sti" "M1" 6 13 44 18 8
"272382" 26 84 840 262.5112 1143.486 -13.25947 115.0769 -1.543974 6.51807 348.0455 1 "Sti" "M1" 6 13 44 18 8
"272392" 26 85 850 354.7875 1131.281 -6.353435 55.14051 -6.195235 16.19565 346.7778 1 "Sti" "M1" 6 13 44 18 8
"272402" 26 86 860 380.8418 1130.016 -0.925727 10.32846 -4.171079 6.524325 272.9091 1 "Sti" "M1" 6 13 44 18 8
"272412" 26 87 870 379.3754 1122.806 0.08833299 3.551086 0.8181051 3.543428 266.6667 1 "Sti" "M1" 6 13 44 18 8
"272422" 26 88 880 382.097 1123.933 0.2284448 5.824832 -1.132967 1.75512 235.5 1 "Sti" "M1" 6 13 44 18 8
"272432" 26 89 890 379.0734 1127.946 -0.460193 5.58331 1.439465 8.674142 204.8333 1 "Sti" "M1" 6 13 44 18 8
"275412" 26 387 3870 21.83674 1184.601 -0.6788275 5.891442 -0.08910313 3.16497 275.5 2 "Sti" "M1" 6 13 44 18 8
"275422" 26 388 3880 27.37649 1187.509 -1.198313 10.39998 2.398056 4.761887 342.1818 2 "Sti" "M1" 6 13 44 18 8
"275432" 26 389 3890 60.6856 1173.169 -8.241103 71.5233 7.174709 35.78538 340.7222 2 "Sti" "M1" 6 13 44 18 8
"275442" 26 390 3900 152.1625 1131.358 -8.307741 72.10164 -5.459532 22.28296 311.5 2 "Sti" "M1" 6 13 44 18 8
"275452" 26 391 3910 202.4 1144.013 -6.587582 57.17264 2.592153 12.88724 273.5556 2 "Sti" "M1" 6 13 44 18 8
"275462" 26 392 3920 270.9886 1137.204 -7.647628 66.37262 -1.62302 12.88723 318.7273 2 "Sti" "M1" 6 13 44 18 8
"275472" 26 393 3930 329.5416 1135.402 -6.163901 53.49558 -0.1850178 8.98696 281.6111 2 "Sti" "M1" 6 13 44 18 8
"275482" 26 394 3940 373.2883 1128.538 -2.195644 22.02573 -5.52123 4.456995 290.5909 2 "Sti" "M1" 6 13 44 18 8
"278412" 26 687 6870 375.6405 1190.966 -0.09024664 1.66499 -0.6619743 1.338857 324.1667 3 "Sti" "M1" 6 13 44 18 8
"278422" 26 688 6880 374.0646 1189.927 0.1253062 1.182603 0.2883331 1.106861 344.4545 3 "Sti" "M1" 6 13 44 18 8
"278432" 26 689 6890 373.4904 1190.55 0.1076737 0.934484 0.007846227 0.1745371 348 3 "Sti" "M1" 6 13 44 18 8
"278442" 26 690 6900 372.9868 1190.816 -0.1686263 1.742592 0.4670425 0.6404983 352.2273 3 "Sti" "M1" 6 13 44 18 8
"278452" 26 691 6910 375.8768 1189.955 -0.03224161 2.076366 -0.9324092 1.373473 335.7222 3 "Sti" "M1" 6 13 44 18 8
"278462" 26 692 6920 373.9534 1189.956 -0.1707027 3.70983 0.8511417 1.319676 353.6818 3 "Sti" "M1" 6 13 44 18 8
"278472" 26 693 6930 376.8758 1188.585 0.1650122 2.356018 -0.7834744 1.64307 323.3333 3 "Sti" "M1" 6 13 44 18 8
"278482" 26 694 6940 375.5269 1189.357 -0.1370549 1.810153 0.5019841 1.654667 341.6364 3 "Sti" "M1" 6 13 44 18 8
"281412" 26 987 9870 371.8173 1124.271 -0.2097797 1.916113 0.5060692 2.401935 316.1111 4 "Sti" "M1" 6 13 44 18 8
"281422" 26 988 9880 375.3755 1126.692 -0.1924547 2.669053 -0.6644803 2.294627 302.2273 4 "Sti" "M1" 6 13 44 18 8
"281432" 26 989 9890 374.6978 1127.271 -0.9184316 9.880227 1.797676 7.126351 311.1667 4 "Sti" "M1" 6 13 44 18 8
"281442" 26 990 9900 389.4413 1136.123 -0.6927849 6.530437 -1.447288 9.679015 194.1818 4 "Sti" "M1" 6 13 44 18 8
"281452" 26 991 9910 390.0707 1135.819 0.1424646 3.515011 -0.6387092 10.59615 265.8889 4 "Sti" "M1" 6 13 44 18 8
"281462" 26 992 9920 388.6817 1147.123 -0.3881142 4.087417 0.965516 6.250346 301.2273 4 "Sti" "M1" 6 13 44 18 8
"281472" 26 993 9930 389.6001 1145.499 0.4728672 4.103943 -0.9633479 1.749378 270.7222 4 "Sti" "M1" 6 13 44 18 8
"281482" 26 994 9940 385.0688 1149.04 -0.09616472 5.70688 1.181335 6.681759 274.8636 4 "Sti" "M1" 6 13 44 18 8
"284412" 26 1287 12870 376.9893 1132.849 0.05676102 0.5218391 0.1127151 1.924769 333.5 5 "Sti" "M1" 6 13 44 18 8
"284422" 26 1288 12880 375.731 1131.565 0.1513284 1.97734 0.4218909 1.918658 337.2273 5 "Sti" "M1" 6 13 44 18 8
"284432" 26 1289 12890 381.9851 1130.438 -1.436349 12.46586 1.312589 6.437156 280.7778 5 "Sti" "M1" 6 13 44 18 8
"284442" 26 1290 12900 388.8742 1140.832 -0.3388731 4.15892 -1.593878 10.70749 280.1818 5 "Sti" "M1" 6 13 44 18 8
"284452" 26 1291 12910 391.5215 1141.062 0.01575993 1.793276 -0.3116572 11.06424 203.3889 5 "Sti" "M1" 6 13 44 18 8
"284462" 26 1292 12920 388.719 1162.711 0.1858871 2.853826 0.473049 12.28784 330.5909 5 "Sti" "M1" 6 13 44 18 8
"284472" 26 1293 12930 390.1309 1167.117 0.05025668 2.475931 -0.4965676 10.39211 219.3889 5 "Sti" "M1" 6 13 44 18 8
"284482" 26 1294 12940 387.2757 1180.787 -0.01376821 3.000019 0.7106493 11.16686 312.7273 5 "Sti" "M1" 6 13 44 18 8
"287411" 26 1587 15870 34.78912 1180.521 0.003727015 0.1557462 -0.01520594 0.2147736 383.7222 6 "Sti" "M1" 6 13 44 18 8
"287421" 26 1588 15880 39.55666 1172.373 -3.898189 33.87378 8.114355 25.89765 355.2727 6 "Sti" "M1" 6 13 44 18 8
"287431" 26 1589 15890 108.9604 1138.003 -8.976368 77.90456 -1.204438 16.48893 376.2778 6 "Sti" "M1" 6 13 44 18 8
"287441" 26 1590 15900 181.7727 1140.573 -7.411336 64.32187 -1.775077 8.002881 363.6364 6 "Sti" "M1" 6 13 44 18 8
"287451" 26 1591 15910 234.2357 1136.538 -4.977137 43.19583 -1.772495 6.604025 354.6667 6 "Sti" "M1" 6 13 44 18 8
"287461" 26 1592 15920 278.1755 1140.298 -5.972177 51.83163 1.000327 14.62849 356.9091 6 "Sti" "M1" 6 13 44 18 8
"287471" 26 1593 15930 330.0351 1137.991 -5.607359 48.66543 1.442768 10.38085 339.8333 6 "Sti" "M1" 6 13 44 18 8
"287481" 26 1594 15940 375.4873 1129.861 -3.115375 27.03787 -5.696133 4.406085 295.5455 6 "Sti" "M1" 6 13 44 18 8
"290412" 26 1887 18870 36.3092 1146.105 -5.078141e-05 0.5542106 -0.1251216 0.05984135 399.4444 7 "Sti" "M1" 6 13 44 18 8
"290422" 26 1888 18880 35.71437 1146.017 -0.1691264 2.508197 1.208982 3.386538 397.3182 7 "Sti" "M1" 6 13 44 18 8
"290432" 26 1889 18890 54.83856 1155.013 -6.599721 57.27799 9.094076 9.949474 274.5 7 "Sti" "M1" 6 13 44 18 8
"290442" 26 1890 18900 149.6167 1137.121 -11.3842 98.80173 -2.686609 15.07614 266.5 7 "Sti" "M1" 6 13 44 18 8
"290452" 26 1891 18910 222.494 1122.494 -7.14074 61.97341 0.5483828 12.39638 228.1111 7 "Sti" "M1" 6 13 44 18 8
"290462" 26 1892 18920 297.1893 1124.069 -8.688789 75.4087 -2.224374 18.99232 249.2727 7 "Sti" "M1" 6 13 44 18 8
"290472" 26 1893 18930 354.3792 1126.312 -5.306603 46.05521 -2.476715 12.86542 245.8333 7 "Sti" "M1" 6 13 44 18 8
"290482" 26 1894 18940 385.2865 1123.719 -0.6400446 11.78696 -3.362362 6.137872 210.8182 7 "Sti" "M1" 6 13 44 18 8
"293412" 26 2187 21870 35.77852 1189 0.0364233 0.3339405 0.1114321 0.2070173 400.4444 8 "Sti" "M1" 6 13 44 18 8
"293422" 26 2188 21880 38.39164 1184.029 -1.971497 17.11032 3.944125 14.87526 371.6364 8 "Sti" "M1" 6 13 44 18 8
"293432" 26 2189 21890 75.12001 1170.852 -5.66288 49.14729 2.085018 6.082289 368.3889 8 "Sti" "M1" 6 13 44 18 8
"293442" 26 2190 21900 133.6632 1156.084 -6.849517 59.44594 -1.362336 19.28522 273.7273 8 "Sti" "M1" 6 13 44 18 8
"293452" 26 2191 21910 177.8426 1142.395 -3.29805 28.62328 -1.687515 2.830654 376.1667 8 "Sti" "M1" 6 13 44 18 8
"293462" 26 2192 21920 214.3376 1139.498 -5.962619 51.74867 2.255668 5.02411 318.3636 8 "Sti" "M1" 6 13 44 18 8
"293472" 26 2193 21930 259.3368 1135.858 -4.43786 38.51552 -1.662601 11.70394 242.0556 8 "Sti" "M1" 6 13 44 18 8
"293482" 26 2194 21940 297.7539 1142.976 -3.526274 30.604 -1.207555 11.90446 319.0455 8 "Sti" "M1" 6 13 44 18 8
"296412" 26 2487 24870 34.69477 1156.85 -0.1361648 1.181754 0.7072431 1.384308 406.8333 9 "Sti" "M1" 6 13 44 18 8
"296421" 26 2488 24880 56.64957 1164.905 -7.666949 66.5403 8.292742 23.5802 371.3182 9 "Sti" "M1" 6 13 44 18 8
"296431" 26 2489 24889.88 136.2483 1177.128 -6.515816 56.54979 -4.139108 5.041008 343.5 9 "Sti" "M1" 6 13 44 18 8
"296441" 26 2490 24900 178.8774 1176.956 -4.558469 39.56227 -0.5325714 8.535442 370.9545 9 "Sti" "M1" 6 13 44 18 8
"296451" 26 2491 24910 218.7989 1183.164 -3.975299 34.50103 -1.234062 11.09482 309.7222 9 "Sti" "M1" 6 13 44 18 8
"296461" 26 2492 24920 248.1062 1182.714 -4.439342 38.52839 1.506084 12.96667 281.5455 9 "Sti" "M1" 6 13 44 18 8
"296471" 26 2493 24930 292.1818 1188.544 -4.471174 38.80465 -0.8539429 13.46323 322.6667 9 "Sti" "M1" 6 13 44 18 8
"296481" 26 2494 24940 333.5311 1162.766 -5.347441 46.40964 -0.6825658 9.458722 354.0455 9 "Sti" "M1" 6 13 44 18 8
"299412" 26 2787 27870 33.27635 1188.557 -0.2145683 2.048099 1.332492 0.9390802 408.1111 10 "Sti" "M1" 6 13 44 18 8
"299422" 26 2788 27880 52.47436 1185.031 -4.933287 42.81526 2.90531 13.15623 270.5 10 "Sti" "M1" 6 13 44 18 8
"299432" 26 2789 27890 91.51131 1164.119 -2.666921 23.14581 -2.128495 10.81004 320.2222 10 "Sti" "M1" 6 13 44 18 8
"299442" 26 2790 27900 117.8919 1164.113 -5.106639 44.31976 3.561434 7.841899 360.8636 10 "Sti" "M1" 6 13 44 18 8
"299452" 26 2791 27910 175.1263 1170.199 -6.28789 54.57166 -0.5483661 19.27799 374.6667 10 "Sti" "M1" 6 13 44 18 8
"299462" 26 2792 27920 221.8468 1179.665 -4.565148 39.62023 -2.297469 9.317384 355.8182 10 "Sti" "M1" 6 13 44 18 8
"299472" 26 2793 27930 256.2464 1182.512 -3.389831 29.41984 0.0003805852 10.30236 312.0556 10 "Sti" "M1" 6 13 44 18 8
"299482" 26 2794 27940 274.6913 1181.154 -0.5521361 7.018101 -3.236823 6.813226 342.5 10 "Sti" "M1" 6 13 44 18 8
"4212" 21 420 4200 30.68155 38.47617 0.01194092 0.3306187 -0.08207723 0.2756362 336.4091 1 "Sti" "MC" 7 16 53 10 11
"4222" 21 421 4210 30.51646 38.48988 -0.0197947 0.2122769 0.08389038 0.1834734 338.3333 1 "Sti" "MC" 7 16 53 10 11
"4232" 21 422 4220 30.69741 38.69397 0.003215051 0.1469294 -0.04562476 0.1997814 343.4545 1 "Sti" "MC" 7 16 53 10 11
"42411" 21 423 4230 30.57887 38.8973 -0.0006470853 0.1187468 0.04129667 0.1122971 339.7778 1 "Sti" "MC" 7 16 53 10 11
"42511" 21 424 4240 30.88105 38.7485 -0.9771812 8.545969 2.870846 5.891314 330.8636 1 "Sti" "MC" 7 16 53 10 11
"42611" 21 425 4250 62.66282 39.46611 -5.644652 48.98909 1.746892 49.75166 274.7222 1 "Sti" "MC" 7 16 53 10 11
"42711" 21 426 4260 106.8908 51.1264 -4.091104 35.50608 -0.5298772 28.72553 231.9545 1 "Sti" "MC" 7 16 53 10 11
"72112" 21 720 7200 29.88183 66.6324 -0.01195978 0.1685523 0.07756519 0.1743792 334.1364 2 "Sti" "MC" 7 16 53 10 11
"72212" 21 721 7210 32.0755 69.10134 -2.814933 24.46834 6.754847 17.75961 315.7222 2 "Sti" "MC" 7 16 53 10 11
"72312" 21 722 7220 108.6685 62.63102 -12.14216 105.38 1.350547 74.81453 303.5455 2 "Sti" "MC" 7 16 53 10 11
"72412...5449" 21 723 7230 185.6886 29.50254 -4.297395 37.29645 -6.918507 32.28388 239.5556 2 "Sti" "MC" 7 16 53 10 11
"72512...5450" 21 724 7240 202.5274 17.5155 -2.048579 17.77931 2.343816 18.05535 218.3182 2 "Sti" "MC" 7 16 53 10 11
"72612...5451" 21 725 7250 232.3382 24.85336 -4.991364 43.3193 3.322906 43.16868 220.6667 2 "Sti" "MC" 7 16 53 10 11
"72712...5452" 21 726 7260 287.736 22.26775 -6.06758 52.65962 -3.552284 52.74292 209.3182 2 "Sti" "MC" 7 16 53 10 11
"102112" 21 1020 10200 30.34879 13.80973 -0.009150485 0.08900471 -0.01313545 0.09310423 342.2273 3 "Sti" "MC" 7 16 53 10 11
"102212" 21 1021 10210 30.33886 13.78906 -0.01352439 0.1720437 0.04580096 0.1746342 338 3 "Sti" "MC" 7 16 53 10 11
"102312" 21 1022 10220 30.68042 13.80194 -0.03214861 0.2836658 -0.03727132 0.2474914 343.2273 3 "Sti" "MC" 7 16 53 10 11
"102412" 21 1023 10230 30.64793 13.68723 0.02318293 0.2289651 -0.03004166 0.2391594 338.8889 3 "Sti" "MC" 7 16 53 10 11
"102512" 21 1024 10240 30.49533 13.65483 0.01657022 0.1848106 0.002625994 0.186102 331.1818 3 "Sti" "MC" 7 16 53 10 11
"102612" 21 1025 10250 30.32311 13.62876 0.007992082 0.1100407 0.02509428 0.106892 340.6111 3 "Sti" "MC" 7 16 53 10 11
"102712" 21 1026 10260 30.24815 13.59843 0.02425605 0.3117183 -0.08209561 0.3085366 340.4091 3 "Sti" "MC" 7 16 53 10 11
"132112...5460" 21 1320 13200 30.50961 13.30114 -0.02090063 0.2290684 0.06941704 0.2513225 338.0909 4 "Sti" "MC" 7 16 53 10 11
"132212" 21 1321 13210 30.77488 13.43383 -0.01750384 0.2218023 -0.07451751 0.2325292 337.7222 4 "Sti" "MC" 7 16 53 10 11
"132312" 21 1322 13220 30.61887 13.56366 0.03064453 0.2659593 0.02761141 0.1861256 334.9091 4 "Sti" "MC" 7 16 53 10 11
"132412" 21 1323 13230 30.5465 13.62109 0.01150238 0.2289125 -0.04363778 0.2133961 338.8889 4 "Sti" "MC" 7 16 53 10 11
"132512" 21 1324 13240 30.14161 13.64438 0.03026474 0.5161 0.08317449 0.4758968 331.9091 4 "Sti" "MC" 7 16 53 10 11
"132612" 21 1325 13250 30.25731 13.6919 0.005051439 0.272713 -0.05471808 0.2538181 335.6111 4 "Sti" "MC" 7 16 53 10 11
"132712" 21 1326 13260 30.05361 13.66583 -0.009943104 0.2806691 0.0708214 0.2762067 333.3182 4 "Sti" "MC" 7 16 53 10 11
"162110" 21 1620 16200 155.6846 79.40972 -0.01098148 0.501437 -0.1554241 0.6099453 324.7727 5 "Sti" "MC" 7 16 53 10 11
"162210" 21 1621 16210 155.4231 78.45344 -0.9987136 9.029474 3.829276 8.783304 320.3333 5 "Sti" "MC" 7 16 53 10 11
"162310" 21 1622 16220 196.0958 72.38426 -7.922424 68.75753 2.090733 57.25095 293.3636 5 "Sti" "MC" 7 16 53 10 11
"162410" 21 1623 16230 260.2608 43.39653 -5.913881 51.32569 -0.4410781 46.335 323.2778 5 "Sti" "MC" 7 16 53 10 11
"162510" 21 1624 16240 308.8692 28.27215 -5.992677 52.00954 0.2613082 52.07968 320.9091 5 "Sti" "MC" 7 16 53 10 11
"16262" 21 1625 16250 361.3123 43.69435 -4.271127 37.06847 -4.32721 38.01073 290.8333 5 "Sti" "MC" 7 16 53 10 11
"16272" 21 1626 16260 374.4945 45.72701 -0.2219986 2.5732 -0.2920376 2.290644 312.4091 5 "Sti" "MC" 7 16 53 10 11
"192112" 21 1920 19200 30.5973 78.53894 -0.01431257 0.1294454 0.01715898 0.04296679 342.4091 6 "Sti" "MC" 7 16 53 10 11
"192212" 21 1921 19210 30.65119 78.47421 -0.004453918 0.05721926 -0.005499596 0.02690424 342.2778 6 "Sti" "MC" 7 16 53 10 11
"192312" 21 1922 19220 36.66966 74.01924 -4.458028 38.71948 8.055393 14.48682 301.7273 6 "Sti" "MC" 7 16 53 10 11
"192412" 21 1923 19230 115.3613 56.16413 -10.74674 93.26933 2.235353 76.9691 288.2222 6 "Sti" "MC" 7 16 53 10 11
"192512" 21 1924 19240 214.4121 59.53142 -11.18658 97.08668 -2.411576 96.69041 341.4545 6 "Sti" "MC" 7 16 53 10 11
"192612" 21 1925 19250 285.6177 70.70324 -4.120692 35.76287 -6.208195 36.59911 259.3889 6 "Sti" "MC" 7 16 53 10 11
"192712" 21 1926 19260 311.1261 79.7605 -4.215863 36.58884 2.375125 38.08 244.2273 6 "Sti" "MC" 7 16 53 10 11
"222112" 21 2220 22200 28.28925 43.72806 0.02942353 0.3027843 -0.02338712 0.1281166 322.2273 7 "Sti" "MC" 7 16 53 10 11
"222212" 21 2221 22210 28.35367 43.94669 -0.03021977 0.2622728 0.02024416 0.3413161 320.1667 7 "Sti" "MC" 7 16 53 10 11
"222312" 21 2222 22220 28.40114 44.1295 -0.006139469 0.1552641 0.02923076 0.1523969 312.8182 7 "Sti" "MC" 7 16 53 10 11
"222412" 21 2223 22230 28.68627 44.23846 -0.03092507 0.2683941 -0.01565671 0.1793961 316.9444 7 "Sti" "MC" 7 16 53 10 11
"222512" 21 2224 22240 28.76754 44.21259 -0.3927133 3.443468 1.677141 2.777049 318.3636 7 "Sti" "MC" 7 16 53 10 11
"222612" 21 2225 22250 48.22238 34.99686 -4.994855 43.3496 4.253079 35.90951 233.3889 7 "Sti" "MC" 7 16 53 10 11
"222712" 21 2226 22260 107.2979 56.39789 -6.855915 59.50146 -1.78771 65.67246 266 7 "Sti" "MC" 7 16 53 10 11
"252111" 21 2520 25200 29.73819 50.1076 -0.02449403 0.21258 0.01954263 0.05554583 305.3636 8 "Sti" "MC" 7 16 53 10 11
"252211...5489" 21 2521 25210 29.77258 50.06919 0.03470711 0.3170214 -0.06000228 0.1200873 307.3889 8 "Sti" "MC" 7 16 53 10 11
"252311" 21 2522 25220 29.63915 50.1277 -0.03541624 0.3916986 0.05383237 0.2222499 310.4091 8 "Sti" "MC" 7 16 53 10 11
"252411" 21 2523 25230 29.84405 50.20509 0.005918335 0.07555548 -0.008749916 0.0499953 313.3889 8 "Sti" "MC" 7 16 53 10 11
"252511" 21 2524 25240 29.93236 50.24051 -0.02471311 0.2144814 -0.003358238 0.1136184 314.5909 8 "Sti" "MC" 7 16 53 10 11
"252611" 21 2525 25250 29.97069 50.20103 0.01959918 0.1700984 -0.01776425 0.1143613 312.1667 8 "Sti" "MC" 7 16 53 10 11
"252711" 21 2526 25260 29.8362 50.18348 0.003955515 0.05965916 0.008924628 0.0394137 308.8636 8 "Sti" "MC" 7 16 53 10 11
"282112" 21 2820 28200 207.7022 83.81032 -0.0005290126 0.2594827 0.07929174 0.6358402 336.0455 9 "Sti" "MC" 7 16 53 10 11
"282212" 21 2821 28210 207.377 82.29711 -0.01690408 0.4808618 0.09118801 0.5221985 351.5 9 "Sti" "MC" 7 16 53 10 11
"282312" 21 2822 28220 208.2345 81.17662 -0.1842362 1.598959 0.07252857 2.158847 337.5 9 "Sti" "MC" 7 16 53 10 11
"282412" 21 2823 28230 209.9574 83.68177 -0.1352084 1.173454 0.06546982 1.258251 217.2778 9 "Sti" "MC" 7 16 53 10 11
"282512" 21 2824 28240 213.6571 79.89787 -0.2733778 4.820892 -1.030132 5.911962 284.6364 9 "Sti" "MC" 7 16 53 10 11
"282612" 21 2825 28250 209.5435 69.28416 0.5260427 4.565446 0.4485545 6.918747 332.5556 9 "Sti" "MC" 7 16 53 10 11
"282712" 21 2826 28260 205.9611 75.20153 0.7402474 6.424496 -0.2675018 2.987856 268.6364 9 "Sti" "MC" 7 16 53 10 11
"311612" 21 3120 31200 28.83944 30.61887 0.01580587 0.3746523 0.1083089 0.4000682 312 10 "Sti" "MC" 7 16 53 10 11
"311712" 21 3121 31210 29.04475 30.57356 -0.04112531 0.3569204 -0.00857236 0.3828038 312.5 10 "Sti" "MC" 7 16 53 10 11
"311812" 21 3122 31220 29.38633 30.88707 0.0215659 0.5079527 -0.1081311 0.4330752 317.2273 10 "Sti" "MC" 7 16 53 10 11
"311912" 21 3123 31230 28.875 31.01978 0.03797228 0.345035 0.07337315 0.1922896 317.3889 10 "Sti" "MC" 7 16 53 10 11
"312012" 21 3124 31240 28.74991 31.21959 0.01050319 0.1207102 -0.01153667 0.1147477 312.1364 10 "Sti" "MC" 7 16 53 10 11
"312112" 21 3125 31250 28.78846 31.18432 -0.02033342 0.2052259 -0.01039037 0.1375846 313.2222 10 "Sti" "MC" 7 16 53 10 11
"312212" 21 3126 31260 28.95042 30.82611 -0.04552873 0.3951371 0.04373268 0.2659555 315.1818 10 "Sti" "MC" 7 16 53 10 11
"4234" 22 420 4200 125.0807 187.6189 -6.536759 56.73155 -1.307331 22.78679 375.5 1 "Sti" "MC" 7 16 53 32 11
"4235" 22 421 4210 164.906 176.0288 -2.986913 25.92297 -1.184814 14.93633 354.6111 1 "Sti" "MC" 7 16 53 32 11
"4236" 22 422 4220 184.4551 185.3172 -1.520699 13.48594 -0.2645482 22.22509 308.5 1 "Sti" "MC" 7 16 53 32 11
"4237" 22 423 4230 202.8679 197.1704 -3.606725 31.30223 1.543403 24.65741 343.5 1 "Sti" "MC" 7 16 53 32 11
"42381" 22 424 4240 244.2455 198.5946 -4.635462 40.23048 -1.014742 30.1115 329.1818 1 "Sti" "MC" 7 16 53 32 11
"42391...5514" 22 425 4250 278.6657 195.9845 -4.764738 41.35245 3.022163 33.96998 280.6667 1 "Sti" "MC" 7 16 53 32 11
"42401" 22 426 4260 326.657 199.2657 -4.289001 37.2236 -3.421112 32.15829 269.4091 1 "Sti" "MC" 7 16 53 32 11
"45342" 22 720 7200 30.82748 204.0969 -0.03069644 0.3980285 -0.08020314 0.3216989 390.2727 2 "Sti" "MC" 7 16 53 32 11
"45352" 22 721 7210 37.01538 200.5423 -3.865195 33.54545 7.692574 11.79148 351.7222 2 "Sti" "MC" 7 16 53 32 11
"45362" 22 722 7220 111.7121 165.229 -10.6594 92.5113 0.845883 34.46074 309.8182 2 "Sti" "MC" 7 16 53 32 11
"45372" 22 723 7230 197.2142 175.1442 -9.235343 80.15216 -0.7197337 71.47184 273.3889 2 "Sti" "MC" 7 16 53 32 11
"45382" 22 724 7240 278.9149 180.9735 -7.556393 65.5808 -5.641701 50.94011 253.2727 2 "Sti" "MC" 7 16 53 32 11
"45392" 22 725 7250 305.7411 173.3643 -2.08203 18.06962 2.136427 16.93117 286.0556 2 "Sti" "MC" 7 16 53 32 11
"45402" 22 726 7260 355.2056 187.8638 -6.937615 60.21052 -0.8748735 58.27388 298.4091 2 "Sti" "MC" 7 16 53 32 11
"48342" 22 1020 10200 211.8897 162.3667 -0.8312762 7.214521 -0.743633 10.10397 339.6818 3 "Sti" "MC" 7 16 53 32 11
"48352" 22 1021 10210 215.6873 156.8653 -0.2031827 1.763392 0.1054855 6.663591 299.5556 3 "Sti" "MC" 7 16 53 32 11
"48362" 22 1022 10220 234.8696 154.5814 -5.752212 49.92259 4.975932 46.78212 345.0455 3 "Sti" "MC" 7 16 53 32 11
"48372" 22 1023 10230 289.9301 158.8375 -4.956194 43.01406 -1.901335 35.78583 370.6111 3 "Sti" "MC" 7 16 53 32 11
"48382" 22 1024 10240 324.4368 154.6325 -3.78403 32.84103 -0.2034115 27.02374 286.1818 3 "Sti" "MC" 7 16 53 32 11
"48392" 22 1025 10250 357.9733 150.1712 -2.979217 25.85618 -1.5566 25.21837 283.0556 3 "Sti" "MC" 7 16 53 32 11
"48402" 22 1026 10260 372.7413 151.1733 -1.241169 10.77192 -0.4716225 10.34322 302.0909 3 "Sti" "MC" 7 16 53 32 11
"51342" 22 1320 13200 133.7596 175.9764 1.098227 9.531345 1.507962 10.24739 375.5455 4 "Sti" "MC" 7 16 53 32 11
"51352" 22 1321 13210 130.9832 172.0227 -0.7534993 7.587873 2.980389 2.131402 374.4444 4 "Sti" "MC" 7 16 53 32 11
"51362" 22 1322 13220 166.5346 161.2884 -7.256716 62.97995 3.845382 45.50912 349.0909 4 "Sti" "MC" 7 16 53 32 11
"51372" 22 1323 13230 222.6239 162.8462 -5.079343 44.08286 -2.012084 31.64769 378.5556 4 "Sti" "MC" 7 16 53 32 11
"51382" 22 1324 13240 277.5898 156.7177 -8.004484 69.46972 1.785497 60.2773 349.9091 4 "Sti" "MC" 7 16 53 32 11
"51392" 22 1325 13250 342.2145 160.6093 -6.005018 52.11665 -2.537489 50.34099 332.4444 4 "Sti" "MC" 7 16 53 32 11
"51402" 22 1326 13260 379.9973 173.1419 -1.628191 15.1438 -4.048328 19.20298 304.8636 4 "Sti" "MC" 7 16 53 32 11
"54342" 22 1620 16200 353.0281 167.9289 -0.7041093 11.39514 3.200688 21.35854 281.0455 5 "Sti" "MC" 7 16 53 32 11
"54352" 22 1621 16210 371.8391 201.4577 -2.212929 19.20568 -0.248323 24.74704 287.5556 5 "Sti" "MC" 7 16 53 32 11
"54362" 22 1622 16220 386.2685 205.1196 -1.199344 10.40893 -1.121087 6.145582 280.8636 5 "Sti" "MC" 7 16 53 32 11
"54372" 22 1623 16230 389.8269 194.7628 0.3069928 2.803728 -1.061598 2.700723 306.5556 5 "Sti" "MC" 7 16 53 32 11
"54382" 22 1624 16240 384.1275 201.4333 0.1820512 6.004644 1.060768 5.288378 257.6364 5 "Sti" "MC" 7 16 53 32 11
"54392" 22 1625 16250 389.349 205.4199 -0.1801076 4.594066 -1.153888 6.114905 251.1667 5 "Sti" "MC" 7 16 53 32 11
"54402" 22 1626 16260 384.3579 197.7508 0.4053705 5.950688 1.108725 7.319965 302.6364 5 "Sti" "MC" 7 16 53 32 11
"57342" 22 1920 19200 229.659 148.3961 -0.2612617 2.267452 0.8547956 2.638375 373.2273 6 "Sti" "MC" 7 16 53 32 11
"57352" 22 1921 19210 241.8463 148.774 -4.110088 35.67084 5.066712 33.53255 353.8889 6 "Sti" "MC" 7 16 53 32 11
"57362" 22 1922 19220 296.9292 155.1714 -5.477121 47.53511 -3.870041 39.07039 334.3182 6 "Sti" "MC" 7 16 53 32 11
"57372" 22 1923 19230 319.3629 149.4982 -1.662962 14.43259 0.7914195 14.58563 286.8333 6 "Sti" "MC" 7 16 53 32 11
"57382" 22 1924 19240 344.822 153.049 -2.939004 25.50717 -1.967081 24.31961 337.1364 6 "Sti" "MC" 7 16 53 32 11
"57392" 22 1925 19250 361.125 151.2439 -2.084387 18.09008 1.376131 14.98538 318.8333 6 "Sti" "MC" 7 16 53 32 11
"57402" 22 1926 19260 379.8661 153.001 -0.9394819 8.153623 -2.288967 9.277135 300.3182 6 "Sti" "MC" 7 16 53 32 11
"60342" 22 2220 22200 29.89324 165.4236 -0.5428193 5.218535 2.015241 9.200122 367.6364 7 "Sti" "MC" 7 16 53 32 11
